"#chrom","start","end","min_p","n_probes","z_p","z_sidak_p"
"chr10",70715577,70715883,1.401e-20,6,3.919e-37,4.567e-34
"chr6",32119873,32120324,4.281e-20,7,2.185e-29,1.728e-26
"chr14",101499892,101500125,1.621e-28,5,5.804e-35,8.883e-32
"chr10",47083282,47083504,9.316e-15,5,2.613e-20,4.198e-17
"chr19",18496755,18497064,2.484e-13,6,1.212e-20,1.399e-17
"chr10",128994431,128994702,7.605e-22,5,4.482e-27,5.897e-24
"chr20",30135107,30135177,7.002e-21,6,1.131e-23,5.763e-20
"chr17",46671130,46671332,1.475e-11,5,2.016e-24,3.559e-21
"chr17",17109569,17109817,2.006e-12,7,1.827e-15,2.554e-12
"chr10",95517381,95517562,6.911e-17,5,8.992e-21,1.772e-17
"chr21",45705617,45705742,1.305e-18,7,3.553e-19,1.014e-15
"chr4",110624696,110624915,9.437e-15,5,1.783e-28,2.904e-25
"chr1",17846707,17846815,4.269e-17,5,5.01e-19,1.654e-15
"chr7",130130121,130130753,2.725e-10,14,2.14e-25,1.207e-22
"chr11",842516,842622,1.853e-12,5,2.775e-19,9.336e-16
"chr17",41277973,41278622,1.662e-16,11,2.339e-23,1.285e-20
"chr1",75198402,75199117,1.067e-12,10,3.82e-30,1.905e-27
"chr1",68515976,68516518,2.237e-16,12,2.897e-33,1.906e-30
"chr6",32977982,32978281,3.57e-41,8,1.831e-31,2.184e-28
"chr7",152160884,152161197,1.066e-19,5,3.008e-25,3.427e-22
"chr17",72427537,72427693,2.655e-21,5,8.892e-26,2.033e-22
"chr11",2182456,2182672,3.647e-14,6,1.068e-17,1.763e-14
"chr8",27695475,27695695,2.105e-16,6,7.305e-20,1.184e-16
"chr1",44883989,44884264,3.996e-27,7,4.774e-33,6.191e-30
"chr6",31588426,31588874,5.945e-09,9,5.017e-18,3.993e-15
"chr6",33362894,33363179,0,6,1.374e-50,1.719e-47
"chr6",29520964,29521272,7.007e-19,9,2.951e-24,3.417e-21
"chr5",135364551,135364580,6.433e-27,5,4.095e-30,5.036e-26
"chr11",2951167,2951353,2.614e-18,7,3.523e-21,6.755e-18
"chr11",278393,278538,1.187e-32,6,7.265e-37,1.787e-33
"chr11",70508021,70508180,4.452e-09,5,6.741e-12,1.512e-08
"chr5",140624868,140625130,4.155e-15,7,4.241e-18,5.772e-15
"chr1",42618890,42619163,4.353e-28,6,1.792e-30,2.341e-27
"chr6",30689513,30689681,2.201e-21,5,6.405e-26,1.36e-22
"chr3",49170495,49170849,5.172e-11,6,8.982e-16,8.947e-13
"chr3",120461450,120461571,6.572e-23,5,3.34e-22,9.844e-19
"chr4",74965067,74965278,3.382e-24,6,1.469e-30,2.484e-27
"chr19",2255418,2255496,0,5,2.162e-45,9.883e-42
"chr5",170736131,170736335,1.776e-24,7,4.167e-23,7.284e-20
"chr2",169658880,169659182,1.928e-21,6,4.123e-24,4.868e-21
"chr12",57984649,57984821,2.198e-26,5,4.012e-29,8.318e-26
"chr6",33215648,33215868,7.349e-11,6,1.73e-17,2.804e-14
"chr8",117950243,117950504,1.717e-25,7,1.486e-28,2.03e-25
"chr17",6947287,6947464,6.263e-18,7,5.345e-14,1.076e-10
"chr3",53381804,53381977,7.607e-24,5,5.811e-31,1.198e-27
"chr11",6341716,6341908,1.236e-19,6,3.29e-25,6.11e-22
"chr1",68512649,68513063,1.508e-10,7,4.618e-21,3.977e-18
"chr2",158453599,158454243,3.922e-14,7,2.232e-28,1.236e-25
"chr14",55907298,55907460,3.463e-10,6,2.6e-13,5.724e-10
"chr20",33880194,33880370,1.243e-26,6,1.583e-31,3.207e-28
"chr10",73848763,73848915,3.879e-13,6,2.323e-17,5.451e-14
"chr7",120968876,120969174,5.038e-15,8,1.247e-26,1.492e-23
"chr20",37075184,37075286,1.556e-25,5,1.151e-26,4.025e-23
"chr5",168271854,168272051,4.795e-28,5,2.974e-44,5.384e-41
"chr6",155537900,155538055,2.111e-11,6,3.912e-18,9e-15
"chr17",36981594,36981749,2.314e-18,5,4.821e-29,1.109e-25
"chr1",230415184,230415668,2.158e-12,6,2.814e-22,2.073e-19
"chr22",32341327,32341446,2.921e-27,5,2.249e-28,6.739e-25
"chr2",54086853,54087209,2.93e-21,10,2.654e-32,2.659e-29
"chr4",53578310,53578664,5.578e-16,7,5.948e-29,5.992e-26
"chr6",30585022,30585191,1.171e-32,6,1.856e-36,3.915e-33
"chr11",27722616,27722774,3.978e-22,6,1.415e-28,3.193e-25
"chr6",138893613,138893718,9.435e-19,6,8.426e-20,2.861e-16
"chr4",124317778,124317966,1.355e-26,7,2.112e-22,4.007e-19
"chr11",36615846,36616048,3.688e-20,5,5.659e-24,9.99e-21
"chr8",144635259,144635610,3.176e-26,9,1.757e-38,1.785e-35
"chr1",156261199,156261403,9.478e-14,5,1.566e-21,2.737e-18
"chr4",183061829,183062004,9.357e-15,5,1.967e-23,4.007e-20
"chr11",6494899,6495256,7.689e-17,5,1.292e-29,1.291e-26
"chr1",28906209,28906538,2.207e-08,5,1.159e-14,1.252e-11
"chr2",176046456,176046632,3.252e-28,5,6.08e-31,1.232e-27
"chr1",25292017,25292412,1.423e-09,8,5.214e-18,4.707e-15
"chr13",61989596,61989770,1.355e-18,5,3.132e-25,6.42e-22
"chr3",160823230,160823505,3.955e-22,7,2.506e-27,3.25e-24
"chr21",38070523,38070671,7.726e-20,5,1.632e-25,3.931e-22
"chr17",4510571,4510827,4.498e-21,5,7.444e-30,1.037e-26
"chr2",7171868,7172297,2.899e-07,5,3.22e-16,2.769e-13
"chr1",94344259,94344710,3.233e-14,6,6.377e-28,5.042e-25
"chr6",10881890,10882240,2.474e-15,6,9.548e-26,9.728e-23
"chr10",105156203,105156444,4.635e-20,6,1.513e-24,2.239e-21
"chr1",179711858,179712204,1.087e-23,6,3.924e-31,4.045e-28
"chr15",75019069,75019376,1.841e-14,10,8.83e-21,1.026e-17
"chr12",106533666,106533903,1.675e-18,6,4.417e-24,6.647e-21
"chr6",32134853,32135396,0,19,1.399e-73,9.185e-71
"chr13",48807049,48807339,2.169e-23,6,1.407e-27,1.73e-24
"chr14",104690039,104690244,3.209e-09,5,1.992e-14,3.457e-11
"chr14",102027659,102027797,2.783e-26,5,1.025e-27,2.648e-24
"chr4",103940710,103941205,8.575e-23,10,5.38e-35,3.876e-32
"chr6",32164502,32165237,2.93e-21,14,7.99e-35,3.877e-32
"chr8",27468980,27469338,2.935e-08,5,3.168e-17,3.156e-14
"chr1",200841804,200842145,2.5e-23,5,4.537e-32,4.744e-29
"chr12",121416389,121416796,6.265e-35,8,8.785e-49,7.698e-46
"chr19",8428849,8429166,3.212e-17,5,1.81e-32,2.036e-29
"chr21",42219138,42219299,2.998e-20,6,4.092e-23,9.063e-20
"chr11",10562836,10563039,1.486e-21,6,3.139e-27,5.515e-24
"chr11",2018017,2018154,1.251e-32,6,2.421e-32,6.302e-29
"chr13",110802516,110802753,1.206e-16,7,8.179e-21,1.231e-17
"chr1",3607096,3607425,9.625e-18,6,4.536e-27,4.917e-24
"chr6",29944979,29945155,8.551e-33,10,4.979e-34,1.009e-30
"chr17",65471302,65471507,3.801e-08,5,1.803e-14,3.129e-11
"chr11",8832906,8833095,4.101e-21,5,2.067e-23,3.9e-20
"chr5",66124394,66124603,3.996e-33,6,1.393e-32,2.377e-29
"chr12",104697386,104697631,1.032e-10,8,1.107e-19,1.611e-16
"chr15",66994431,66994613,4.024e-13,6,1.219e-17,2.388e-14
"chr16",90113892,90114200,1.222e-12,5,2.25e-20,2.605e-17
"chr2",73114255,73114426,1.248e-27,7,1.604e-32,3.344e-29
"chr1",27709574,27709791,5.331e-11,6,7.921e-18,1.302e-14
"chr1",119526782,119527156,5.437e-15,5,2.319e-30,2.211e-27
"chr12",26986863,26987065,1.838e-14,5,1.493e-20,2.635e-17
"chr6",31548284,31548437,1.064e-13,5,1.731e-18,4.035e-15
"chr22",31317913,31318444,5.324e-08,8,8.19e-15,5.517e-12
"chr17",1665118,1665303,1.944e-15,7,7.074e-20,1.364e-16
"chr2",7005727,7006004,4.807e-20,7,2.857e-29,3.678e-26
"chr11",67007583,67007855,1.959e-23,8,5.413e-36,7.097e-33
"chr5",140864275,140864834,1.35e-16,8,2.233e-35,1.424e-32
"chr6",32085148,32085541,1.621e-28,7,2.682e-30,2.434e-27
"chr14",69676182,69676294,3.264e-36,5,5.309e-45,1.69e-41
"chr17",47287409,47287577,2.973e-16,6,3.679e-17,7.81e-14
"chr6",33240147,33240388,6.67e-24,5,7.618e-30,1.127e-26
"chr6",32014299,32014739,1.208e-13,8,1.206e-18,9.778e-16
"chr12",115134343,115134594,2.959e-09,6,1.048e-13,1.489e-10
"chr11",14994846,14995322,1.442e-25,12,3.897e-38,2.92e-35
"chr15",89312968,89313222,3.825e-20,5,1.649e-26,2.315e-23
"chr2",121223846,121224009,8.587e-14,5,2.258e-13,4.94e-10
"chr2",61371879,61372226,3.144e-22,7,3.886e-28,3.993e-25
"chr11",123986025,123986166,6.554e-33,8,7.852e-32,1.986e-28
"chr6",30712281,30712499,2.154e-34,7,8.653e-27,1.415e-23
"chr7",94285269,94286793,2.552e-32,55,9.796e-74,2.292e-71
"chr4",47839875,47840136,1.807e-15,5,7.229e-24,9.877e-21
"chr5",140346105,140346293,4.165e-21,5,2.978e-24,5.649e-21
"chr5",78985424,78985592,5.046e-06,9,1.693e-08,3.594e-05
"chr6",160389644,160389851,5.442e-19,8,1.932e-27,3.329e-24
"chr17",6899296,6899758,6.339e-13,9,1.365e-19,1.054e-16
"chr11",89867636,89867976,8.08e-19,8,9.669e-27,1.014e-23
"chr6",28956225,28956426,8.626e-31,13,6.057e-30,1.075e-26
"chr6",42927939,42928200,2.127e-13,10,8.95e-20,1.223e-16
"chr11",117187001,117187223,4.553e-25,6,4.916e-32,7.896e-29
"chr12",81471648,81471884,1.213e-14,7,8.158e-26,1.233e-22
"chr11",843896,844686,5.44e-12,11,2.88e-32,1.3e-29
"chr12",54409206,54409336,7.006e-25,6,2.094e-27,5.744e-24
"chr12",6961044,6961209,6.158e-28,5,2.568e-30,5.551e-27
"chr13",33780077,33780362,1.899e-13,5,3.232e-21,4.044e-18
"chr2",201170789,201170828,5.885e-20,5,1.081e-22,9.885e-19
"chr17",37123637,37123949,6.829e-14,9,1.71e-20,1.954e-17
"chr1",161049442,161049677,4.949e-10,5,5.735e-21,8.703e-18
"chr4",74847645,74847829,5.11e-09,7,7.758e-11,1.504e-07
"chr6",166722052,166722248,2.69e-13,5,3.037e-22,5.525e-19
"chr13",27335081,27335204,3.455e-23,5,2.124e-23,6.158e-20
"chr19",46142573,46142711,1.475e-20,5,2.36e-26,6.099e-23
"chr6",32076078,32076417,4.81e-11,6,3.3e-19,3.471e-16
"chr12",58146163,58146524,1.628e-16,6,1.245e-23,1.23e-20
"chr16",2892603,2892912,4.366e-10,5,5.992e-17,1.281e-13
"chr6",28891717,28892077,2.15e-38,10,2.588e-42,2.563e-39
"chr1",177140125,177140322,9.736e-22,5,9.929e-27,1.797e-23
"chr6",33422867,33422952,2.434e-08,6,2.554e-10,1.072e-06
"chr6",31940409,31940522,1.823e-33,5,1.702e-34,5.372e-31
"chr10",54068371,54068594,2.411e-21,5,8.97e-31,1.434e-27
"chr11",73357018,73357396,2.368e-28,8,1.372e-37,1.294e-34
"chr1",11795745,11795985,5.733e-13,7,6.334e-16,9.898e-13
"chr14",24780539,24780926,2.145e-15,9,1.882e-17,1.734e-14
"chr3",148804977,148805294,1.23e-33,6,1.481e-53,1.666e-50
"chr1",46859670,46859845,1.799e-11,5,7.615e-16,1.584e-12
"chr6",31549009,31549276,2.533e-26,9,1.959e-31,2.616e-28
"chr2",3704362,3704773,5.194e-13,6,3.571e-25,3.098e-22
"chr6",88299741,88300029,7.997e-28,6,8.465e-36,1.048e-32
"chr12",12848976,12849138,1.02e-17,5,7.507e-23,1.652e-19
"chr11",118134800,118135270,2.812e-16,8,4.464e-28,3.387e-25
"chr5",40841297,40841590,3.206e-11,5,1.702e-24,2.071e-21
"chr11",2292690,2293309,8.935e-36,20,2.033e-29,1.171e-26
"chr12",3862220,3862597,2.052e-25,11,2.374e-38,2.246e-35
"chr3",50388468,50388670,1.855e-28,6,1.75e-39,3.09e-36
"chr19",17932243,17932369,1.766e-18,5,1.148e-22,3.25e-19
"chr1",231155631,231155818,0,7,5.371e-40,1.024e-36
"chr12",76742179,76742536,2.178e-34,8,1.771e-42,1.769e-39
"chr3",112012866,112013231,1.752e-07,5,3.486e-15,3.363e-12
"chr11",28129558,28129852,1.829e-28,7,1.163e-38,1.411e-35
"chr1",116518909,116519214,5.957e-26,6,1.753e-29,2.049e-26
"chr2",239140023,239140369,2.023e-15,8,1.221e-24,1.259e-21
"chr5",1882774,1883011,2.66e-13,5,3.2e-25,4.814e-22
"chr3",10806021,10806370,1.287e-15,8,7.015e-25,7.167e-22
"chr5",71014735,71014918,1.02e-26,7,1.517e-26,2.955e-23
"chr2",157184400,157184614,7.085e-12,5,4.05e-17,6.749e-14
"chr17",49230755,49230881,1.224e-32,6,2.353e-32,6.659e-29
"chr6",41747731,41747905,2.179e-23,6,9.937e-28,2.036e-24
"chr19",859329,859680,1.216e-17,6,2.024e-23,2.056e-20
"chr7",27260101,27260466,7.76e-14,5,7.06e-28,6.897e-25
"chr19",1438055,1438247,3.113e-26,6,1.189e-28,2.208e-25
"chr6",33384379,33384537,3.777e-10,5,3.544e-14,7.993e-11
"chr16",53407420,53407753,5.536e-07,6,1.268e-13,1.358e-10
"chr6",28602542,28602938,4.21e-25,12,7.03e-37,6.331e-34
"chr19",44123911,44124298,8.256e-33,8,4.714e-41,4.344e-38
"chr17",72931568,72931903,1.442e-27,11,2.755e-33,2.933e-30
"chr17",11501502,11501663,2.306e-23,7,1.32e-28,2.924e-25
"chr15",32933660,32933919,7.134e-12,5,4.571e-21,6.294e-18
"chr10",5406889,5407119,4.309e-20,8,6.41e-25,9.939e-22
"chr6",30139420,30139641,1.621e-28,8,7.683e-23,1.24e-19
"chr8",91803656,91803805,3.883e-17,5,1.939e-26,4.642e-23
"chr16",84224563,84224901,1.699e-16,5,4.154e-27,4.382e-24
"chr2",127963488,127963653,3.776e-25,5,2.448e-31,5.292e-28
"chr12",109531353,109531595,3.85e-16,6,6.152e-21,9.065e-18
"chr20",61161999,61162112,4.716e-26,5,3.994e-26,1.261e-22
"chr4",1202508,1202911,1.949e-19,9,5.332e-30,4.718e-27
"chr6",142410097,142410235,7.636e-17,5,5.012e-28,1.295e-24
"chr6",30309482,30309718,0,8,7.648e-46,1.156e-42
"chr2",128458239,128458401,6.038e-15,5,2.779e-18,6.118e-15
"chr19",46974971,46975180,1.071e-06,5,4.287e-11,7.314e-08
"chr6",134497174,134497379,1.399e-11,5,1.098e-16,1.932e-13
"chr2",241497411,241497599,1.521e-12,6,2.224e-20,4.218e-17
"chr11",94706532,94706874,1.222e-19,7,1.924e-26,2.006e-23
"chr6",8102918,8103092,9.452e-19,5,1.984e-22,4.067e-19
"chr11",2721206,2722258,3.524e-22,29,4.366e-52,1.48e-49
"chr17",7758101,7758291,3.264e-36,6,2.931e-29,5.501e-26
"chr1",179847084,179847162,9.101e-28,5,7.161e-29,3.274e-25
"chr15",26108641,26108817,3.204e-20,7,2.919e-31,5.914e-28
"chr11",27015518,27015991,2.084e-11,7,7.988e-21,6.022e-18
"chr12",52995249,52995446,1.84e-13,5,8.097e-18,1.466e-14
"chr1",161171210,161171876,2.506e-07,7,1.197e-18,6.411e-16
"chr18",44236846,44237151,4.892e-30,8,2.325e-31,2.719e-28
"chr1",165513252,165513361,4.254e-19,5,2.58e-20,8.442e-17
"chr6",29796014,29796086,1.021e-21,5,1.477e-24,7.317e-21
"chr2",47382286,47382739,1.569e-22,6,1.051e-36,8.27e-34
"chr17",7323539,7323730,4.075e-37,5,1.691e-33,3.156e-30
"chr17",3704470,3704621,9.479e-09,6,5.683e-15,1.337e-11
"chr5",140857888,140858107,1.645e-11,5,1.024e-15,1.627e-12
"chr7",114055073,114055210,1.095e-13,6,3.041e-16,8.67e-13
"chr21",37915043,37915391,2.459e-08,6,3.723e-15,3.868e-12
"chr15",34502417,34502580,8.575e-23,5,8.59e-27,1.879e-23
"chr6",30711425,30711644,7.428e-17,6,6.266e-22,1.02e-18
"chr2",131673893,131674201,4.961e-07,5,1.701e-11,1.97e-08
"chr6",157931790,157932180,1.281e-12,6,4.208e-20,3.847e-17
"chr11",65360122,65360509,9.04e-11,5,1.389e-15,1.33e-12
"chr6",152958461,152958664,3.054e-19,7,1.021e-25,1.794e-22
"chr6",43478454,43478530,1.117e-15,5,5.515e-17,2.588e-13
"chr19",52391077,52391605,3.147e-15,12,9.839e-22,6.645e-19
"chr18",19997863,19998049,5.255e-38,7,1.083e-32,2.077e-29
"chr4",5021110,5021328,4.437e-17,7,3.516e-19,5.752e-16
"chr7",27225221,27225897,2.946e-20,15,7.452e-39,3.931e-36
"chr1",38022465,38022657,1.34e-16,5,1.974e-15,3.712e-12
"chr13",26625088,26625359,1.544e-17,6,2.074e-16,2.922e-13
"chr7",93205125,93205295,1.912e-16,8,2.977e-26,6.246e-23
"chr5",1225294,1225719,1.413e-30,7,1.61e-47,1.351e-44
"chr17",26127437,26127542,5.823e-34,5,1.24e-33,4.213e-30
"chr6",33284346,33284542,5.991e-21,7,6.981e-27,1.27e-23
"chr16",89557868,89558024,2.66e-26,5,2.737e-28,6.257e-25
"chr6",32122735,32123034,3.492e-21,9,2.199e-33,2.622e-30
"chr11",2907669,2907930,1.213e-12,7,3.95e-22,5.397e-19
"chr2",201171254,201171347,1.733e-19,5,6.412e-20,2.459e-16
"chr19",57989026,57989182,1.802e-26,5,1.794e-28,4.101e-25
"chr19",57702019,57702809,2.834e-24,15,2.093e-39,9.448e-37
"chr8",132052701,132052942,1.09e-26,7,3.733e-32,5.523e-29
"chr2",134785391,134785775,3.203e-12,5,1.536e-22,1.427e-19
"chr6",351115,351402,5.073e-21,5,1.559e-36,1.937e-33
"chr3",150690356,150690585,8.233e-33,5,6.88e-41,1.071e-37
"chr6",29594829,29595506,4.618e-17,13,6.018e-35,3.17e-32
"chr7",30951271,30951498,2.916e-29,8,8.871e-33,1.394e-29
