"#chrom","start","end","min_p","n_probes","z_p","z_sidak_p"
"chr18",49866209,49866412,4.135e-25,8,4.645e-29,8.16e-26
"chr6",117802587,117802786,9.56e-12,5,3.58e-17,6.415e-14
"chr10",18629496,18629677,3.075e-13,5,3.445e-21,6.788e-18
"chr10",135340720,135340871,8.905e-13,5,3.537e-14,8.364e-11
"chr6",30165960,30166173,3.661e-35,6,5.717e-36,9.571e-33
"chr19",38810161,38810284,7.499e-21,5,5.522e-22,1.601e-18
"chr3",53381804,53381977,1.312e-23,5,1.158e-30,2.388e-27
"chr17",18163715,18163865,2.654e-25,5,4.055e-29,9.64e-26
"chr14",96505372,96505502,7.165e-31,6,1.06e-29,2.909e-26
"chr6",151814891,151814994,1.945e-24,5,1.559e-23,5.397e-20
"chr3",182817189,182817626,1.83e-14,9,7.549e-25,6.16e-22
"chr5",76114521,76114684,3.564e-29,5,2.863e-33,6.263e-30
"chr7",45961345,45961569,1.346e-28,9,1.784e-25,2.84e-22
"chr6",31852239,31852503,1.489e-24,9,4.814e-31,6.503e-28
"chr20",30135107,30135177,1.361e-20,6,2.528e-23,1.288e-19
"chr11",2922634,2922852,2.542e-31,6,5.398e-33,8.83e-30
"chr13",113633378,113633676,1.575e-12,6,1.553e-18,1.858e-15
"chr12",1609368,1609549,2.078e-19,6,6.868e-22,1.353e-18
"chr1",201915872,201915999,1.902e-21,5,2.729e-25,7.662e-22
"chr10",93393027,93393509,1.77e-18,7,2.705e-31,2.001e-28
"chr1",204328842,204329307,1.435e-16,8,1.036e-31,7.941e-29
"chr18",44236846,44237151,6.027e-30,8,4.003e-31,4.68e-28
"chr1",112058235,112058750,6.239e-08,5,6.892e-20,4.772e-17
"chr4",174429262,174429374,9.302e-20,5,4.103e-20,1.306e-16
"chr10",102279689,102279791,4.628e-10,6,4.022e-11,1.406e-07
"chr3",155421969,155422145,2.725e-08,5,4.17e-13,8.449e-10
"chr7",5111487,5111669,1.448e-15,8,5.591e-16,1.088e-12
"chr20",33872553,33872806,1.427e-24,6,5.067e-34,7.142e-31
"chr20",61147571,61147679,1.07e-20,6,5.116e-21,1.689e-17
"chr6",32122009,32122161,1.768e-34,8,1.074e-27,2.519e-24
"chr6",28602542,28603292,3.129e-34,20,3.158e-49,1.502e-46
"chr5",95997735,95997923,5.707e-20,5,6.675e-26,1.266e-22
"chr6",30420980,30421218,5.388e-10,6,3.958e-16,6.654e-13
"chr17",41924398,41924577,4.006e-25,8,2.58e-24,5.139e-21
"chr17",76037034,76037562,6.727e-10,6,2.701e-21,1.824e-18
"chr7",23053736,23054024,8.369e-23,10,3.852e-26,4.769e-23
"chr11",64981080,64981316,2.834e-12,5,1.607e-18,2.428e-15
"chr6",29944979,29945155,2.725e-32,10,1.666e-33,3.376e-30
"chr17",46651721,46651952,3.048e-23,7,8.811e-31,1.36e-27
"chr17",46622453,46622715,6.727e-13,7,1.005e-16,1.511e-13
"chr5",125931119,125931275,2.791e-21,5,9.101e-21,2.08e-17
"chr10",4230412,4230752,9.019e-22,5,8.254e-34,8.657e-31
"chr20",19866973,19867145,6.928e-19,5,5.225e-29,1.083e-25
"chr8",99306715,99306953,2.94e-20,6,7.115e-28,1.066e-24
"chr16",23724773,23724943,4.017e-16,6,5.597e-19,1.174e-15
"chr12",12848976,12849138,1.585e-17,5,1.236e-22,2.72e-19
"chr6",32223075,32223341,2.335e-17,9,1.122e-28,1.505e-25
"chr2",47382286,47382739,1.916e-22,6,1.014e-36,7.985e-34
"chr2",241076130,241076777,4.38e-29,16,2.239e-33,1.234e-30
"chr12",110156244,110156459,3.638e-20,5,9.859e-23,1.635e-19
"chr7",27186992,27187560,1.048e-13,8,3.568e-32,2.24e-29
"chr15",52043485,52043684,3.941e-25,6,8.968e-30,1.607e-26
"chr7",27260101,27260466,8.615e-14,5,7.204e-28,7.038e-25
"chr11",118972878,118973022,2.506e-19,5,3.724e-30,9.222e-27
"chr5",171881545,171881583,5.678e-16,5,1.839e-18,1.726e-14
"chr6",29796014,29796086,1.931e-21,5,3.12e-24,1.545e-20
"chr7",27170387,27171051,1.108e-08,13,2.427e-17,1.303e-14
"chr12",14927075,14927294,6.33e-17,6,3.814e-27,6.21e-24
"chr10",102893924,102894342,7.635e-11,6,4.352e-24,3.713e-21
"chr12",75785088,75785295,2.608e-08,5,7.95e-14,1.369e-10
"chr10",27703246,27703377,1.326e-20,6,1.472e-23,4.007e-20
"chr16",8738239,8738531,4.083e-10,5,2.108e-15,2.576e-12
"chr6",33401479,33401542,9.057e-09,5,5.647e-11,3.196e-07
"chr17",46608267,46608570,1.896e-39,9,1.178e-57,1.386e-54
"chr11",113258209,113258455,5.889e-16,6,4.847e-27,7.026e-24
"chr17",1665118,1665303,2.788e-15,7,1.174e-19,2.262e-16
"chr12",121416389,121416796,1.675e-34,8,2.084e-48,1.826e-45
"chr6",30128384,30128558,1.665e-41,8,7.336e-39,1.503e-35
"chr1",75198402,75199117,1.213e-12,10,2.41e-30,1.202e-27
"chr3",49044373,49044551,1.726e-19,6,2.056e-26,4.119e-23
"chr11",2920349,2920819,7.809e-11,9,8.72e-22,6.616e-19
"chr7",150778121,150778340,6.073e-22,7,3.693e-27,6.014e-24
"chr19",2255418,2255496,0,5,7.988e-45,3.652e-41
"chr12",52995249,52995446,2.099e-13,5,1.093e-17,1.979e-14
"chr17",17109569,17109817,2.6e-12,7,2.564e-15,3.672e-12
"chr11",2464821,2465491,6.214e-19,15,1.939e-43,1.032e-40
"chr20",61447035,61447929,2.034e-31,29,1.014e-46,4.043e-44
"chr17",7323539,7323730,6.843e-37,5,3.593e-33,6.709e-30
"chr11",67205095,67205291,6.39e-17,5,2.994e-20,5.447e-17
"chr15",74218696,74218921,7.694e-13,8,1.142e-17,1.811e-14
"chr12",132690569,132690782,6.084e-18,6,9.803e-19,1.641e-15
"chr6",30656498,30656692,1.173e-25,6,3.509e-28,6.45e-25
"chr8",140716494,140716766,4.037e-15,5,4.306e-30,5.646e-27
"chr6",31860643,31860763,8.722e-38,5,3.563e-37,1.059e-33
"chr6",30652646,30652907,8.206e-13,5,2.282e-24,3.117e-21
"chr6",143998868,143999105,5.072e-23,7,4.385e-33,6.598e-30
"chr11",64051698,64051814,2.094e-27,6,3.411e-28,1.049e-24
"chr6",29691942,29692399,4.453e-15,12,2.943e-20,2.296e-17
"chr19",39574711,39575027,6.555e-17,7,2.795e-29,3.154e-26
"chr11",62783360,62783573,1.824e-17,6,2.053e-27,3.438e-24
"chr6",32115963,32116112,2.825e-11,6,3.952e-18,9.458e-15
"chr19",49402006,49402111,1.665e-41,6,8.756e-41,2.974e-37
"chr17",46719576,46720050,1.137e-11,5,1.281e-29,9.64e-27
"chr6",158589293,158589440,2.622e-16,5,5.211e-22,1.264e-18
"chr22",45680686,45681036,4.247e-15,6,6.394e-24,6.515e-21
"chr6",30180687,30180820,3.431e-23,6,2.236e-23,5.996e-20
"chr6",33272147,33272430,0,8,1.254e-54,1.581e-51
"chr3",49967461,49967713,8.264e-08,6,9.869e-14,1.397e-10
"chr11",2721206,2722258,6.98e-22,29,7.207e-53,2.443e-50
"chr7",151722535,151722628,1.81e-30,5,1.801e-31,6.906e-28
"chr6",134210137,134210307,2.444e-12,7,4.482e-19,9.402e-16
"chr6",138866864,138867125,2.639e-26,7,1.874e-34,2.56e-31
"chr6",32847526,32847845,4.696e-19,16,5.304e-24,5.929e-21
"chr22",44568698,44568812,3.622e-15,6,2.69e-16,6.946e-13
"chr3",111717681,111718245,1.234e-14,7,1.608e-26,1.017e-23
"chr6",32023245,32023332,1.665e-41,5,1.365e-40,5.595e-37
"chr6",26018002,26018185,1.209e-15,6,3.711e-18,7.232e-15
"chr10",121356702,121356865,9.071e-29,5,4.584e-33,1.003e-29
"chr6",31846768,31847028,2.801e-12,9,3.655e-16,4.569e-13
"chr10",129533997,129534411,1.01e-10,5,1.497e-21,1.289e-18
"chr16",2879943,2880431,6.667e-10,6,5.281e-23,3.859e-20
"chr5",170736131,170736335,3.108e-24,7,7.708e-23,1.347e-19
"chr12",57940956,57941150,1.916e-22,6,5.504e-30,1.012e-26
"chr10",134599782,134599860,3.246e-24,5,2.995e-26,1.369e-22
"chr1",68512649,68513063,1.767e-10,7,5.25e-21,4.522e-18
"chr11",118763673,118764003,8.348e-26,6,5.1e-30,5.511e-27
"chr2",3704362,3704773,5.689e-13,6,3.433e-25,2.979e-22
"chr1",155290417,155290614,3.612e-19,6,7.529e-25,1.363e-21
"chr11",12398873,12399109,4.349e-22,7,5.119e-26,7.736e-23
"chr4",41867414,41867562,2.092e-20,5,5.118e-23,1.233e-19
"chr6",30131188,30131719,2.1e-27,13,3.572e-35,2.399e-32
"chr19",2236342,2236503,3.013e-23,5,2.074e-31,4.595e-28
"chr7",38350920,38351226,4.367e-07,5,3.992e-13,4.653e-10
"chr2",176046456,176046632,5.036e-28,5,1.273e-30,2.579e-27
"chr4",165898665,165898967,3.992e-14,8,3.1e-20,3.66e-17
"chr7",149569882,149570183,3.227e-18,9,7.117e-23,8.431e-20
"chr7",1022470,1023066,7.056e-16,10,5.394e-28,3.227e-25
"chr6",27839849,27840257,7.637e-21,6,1.077e-32,9.41e-30
"chr10",120101659,120101904,8.458e-24,6,3.232e-33,4.705e-30
"chr2",175260419,175260698,2.908e-18,5,6.374e-30,8.146e-27
"chr3",30936069,30936318,4.543e-21,6,4.253e-24,6.091e-21
"chr20",749147,749620,1.353e-10,7,4.475e-18,3.374e-15
"chr11",28129558,28129852,2.802e-28,7,2.234e-38,2.709e-35
"chr6",31627510,31627714,1.278e-20,7,3.791e-26,6.626e-23
"chr19",57352013,57352269,1.382e-29,9,5.035e-33,7.014e-30
"chr17",80545124,80545454,1.121e-09,6,3.094e-18,3.343e-15
"chr6",31515195,31515404,9.205e-20,7,1.985e-30,3.386e-27
"chr6",31778621,31778842,0,8,2.698e-59,4.353e-56
"chr17",48546257,48546503,1.01e-11,6,5.321e-18,7.714e-15
"chr18",32556625,32556804,1.559e-20,5,1.105e-27,2.202e-24
"chr4",77356174,77356507,1.945e-16,5,3.432e-22,3.675e-19
"chr13",26625088,26625359,2.364e-17,6,2.66e-16,2.922e-13
"chr12",115134903,115135169,2.286e-33,13,2.083e-36,2.792e-33
"chr6",33359454,33359648,1.01e-17,5,3.28e-26,6.03e-23
"chr11",87908557,87908938,1.848e-14,9,3.757e-27,3.517e-24
"chr6",167263024,167263454,1.713e-25,6,5.532e-40,4.587e-37
"chr1",46859670,46859845,2.273e-11,5,1.089e-15,2.262e-12
"chr20",61809715,61809932,6.774e-25,8,1.563e-30,2.569e-27
"chr2",26624449,26624934,7.504e-21,10,1.509e-34,1.109e-31
"chr6",3848789,3849818,2.373e-30,30,1.491e-52,5.166e-50
"chr6",31126837,31127379,7.123e-13,14,1.246e-30,8.2e-28
"chr1",68299387,68299511,3.531e-13,5,1.362e-16,3.193e-13
"chr1",182360682,182360902,5.689e-13,5,1.095e-23,1.774e-20
"chr1",23495429,23495577,1.25e-24,6,1.33e-23,3.204e-20
"chr5",74162770,74162924,2.381e-17,5,7.386e-20,1.71e-16
"chr22",42828385,42828516,1.213e-21,6,6.487e-22,1.766e-18
"chr6",75953565,75953690,3.555e-20,5,3.91e-27,1.116e-23
"chr6",31649334,31649728,2.689e-17,10,9.785e-29,8.856e-26
"chr6",100442001,100442151,6.395e-13,5,6.736e-19,1.601e-15
"chr6",29589894,29590017,0,5,9.574e-45,2.776e-41
"chr20",13200972,13201353,7.24e-19,8,7.524e-37,7.042e-34
"chr19",11529946,11530065,2.387e-15,5,4.144e-21,1.242e-17
"chr12",57634548,57634677,3.168e-20,5,1.74e-23,4.809e-20
"chr16",85478579,85479053,5.339e-10,6,1.427e-20,1.073e-17
"chr10",133273799,133274319,1.101e-33,8,5.19e-50,3.559e-47
"chr10",126150217,126150316,2.894e-28,5,3.679e-28,1.325e-24
"chr11",69933926,69934128,3.398e-08,5,6.934e-13,1.224e-09
"chr20",62367697,62367998,1.233e-13,7,2.769e-19,3.281e-16
"chr14",24780539,24780926,2.533e-15,9,2.138e-17,1.97e-14
"chr6",122931153,122931308,2.082e-36,8,9.524e-36,2.191e-32
"chr12",133066504,133066682,3.202e-15,6,4.191e-18,8.396e-15
"chr6",31543539,31543686,1.024e-16,8,9.355e-25,2.269e-21
"chr11",86383695,86383940,1.902e-22,7,5.096e-24,7.418e-21
"chr17",46669454,46669781,3.094e-08,7,2.362e-18,2.576e-15
"chr12",27396705,27396983,3.933e-14,5,1.987e-17,2.549e-14
"chr16",4421444,4421654,1.632e-14,5,4.976e-23,8.451e-20
"chr8",105379367,105379726,1.712e-17,5,2.089e-23,2.075e-20
"chr5",115152325,115152431,1.516e-28,5,1.966e-28,6.612e-25
"chr22",24979553,24979755,5.25e-38,7,4.669e-31,8.242e-28
"chr6",30524221,30524408,4.32e-22,6,8.186e-28,1.561e-24
"chr5",140864275,140864834,1.786e-16,8,2.063e-35,1.316e-32
"chr7",143599077,143599409,1.517e-25,7,1.239e-33,1.331e-30
"chr20",33880194,33880370,1.908e-26,6,3.259e-31,6.603e-28
"chr17",65471302,65471507,3.963e-08,5,2.235e-14,3.882e-11
"chr8",38831507,38831857,5.124e-09,5,6.734e-18,6.861e-15
"chr15",22833148,22833400,1.265e-10,8,5.674e-14,8.028e-11
"chr2",124782585,124782885,2.961e-12,5,6.295e-23,7.482e-20
"chr15",93616893,93617080,1.063e-28,8,2.732e-29,5.209e-26
"chr7",4832111,4832535,6.895e-08,5,1.04e-18,8.751e-16
"chr6",32049262,32049376,0,5,4.906e-46,1.535e-42
"chr8",97657071,97657345,1.451e-25,7,1.873e-27,2.438e-24
"chr17",45810358,45810512,5.478e-23,7,3.784e-27,8.763e-24
"chr6",28510280,28510532,3.446e-12,9,3.18e-17,4.499e-14
"chr4",4859934,4860082,2.568e-29,8,1.363e-29,3.284e-26
"chr6",32016069,32016426,4.609e-25,12,8.265e-26,8.256e-23
"chr3",192445499,192445594,2.183e-22,6,1.496e-18,5.615e-15
"chr19",58570418,58570491,9.503e-14,6,3.865e-16,1.627e-12
"chr6",29975229,29975427,8.619e-14,6,2.108e-23,3.797e-20
"chr3",134369986,134370241,4.369e-21,6,7.13e-33,9.971e-30
"chr11",2292690,2293309,1.579e-35,20,1.957e-29,1.127e-26
"chr22",39898039,39898247,5.19e-13,5,2.858e-22,4.9e-19
"chr6",31105710,31106302,3.21e-16,12,1.101e-31,6.633e-29
"chr1",1104256,1104462,1.024e-16,5,2.601e-21,4.502e-18
"chr4",56458332,56458622,2.126e-27,6,4.236e-38,5.208e-35
"chr1",26233331,26233709,1.622e-20,11,1.272e-28,1.2e-25
"chr22",50585385,50585427,2.318e-11,5,1.188e-13,1.009e-09
"chr6",33160066,33160318,7.353e-27,12,1.564e-32,2.214e-29
"chr7",30951271,30951498,5.687e-29,8,1.979e-32,3.11e-29
"chr2",63815862,63816096,6.494e-24,6,4.5e-25,6.857e-22
"chr6",31590512,31590870,2.693e-31,10,1.154e-33,1.15e-30
"chr11",57519281,57519659,1.909e-30,8,1.966e-47,1.855e-44
"chr6",31865865,31866255,5.979e-27,9,1.527e-36,1.396e-33
"chr16",10912330,10912718,1.703e-13,6,1.484e-25,1.364e-22
"chr5",175788721,175788878,2.883e-22,5,1.81e-32,4.111e-29
"chr4",21699335,21699534,1.983e-14,6,9.746e-18,1.746e-14
"chr14",102027659,102027797,4.44e-26,5,1.984e-27,5.128e-24
"chr8",42234613,42234975,2.478e-14,6,2.677e-20,2.637e-17
"chr7",24797655,24797884,7.186e-13,7,1.736e-19,2.704e-16
"chr5",78407508,78407566,3.498e-15,5,1.237e-17,7.604e-14
"chr17",10559322,10559537,1.609e-30,5,3.035e-28,5.035e-25
"chr6",33423974,33424213,0,9,6.853e-53,1.022e-49
"chr1",236686563,236686804,1.448e-16,5,5.508e-20,8.15e-17
"chr6",29760446,29760909,6.027e-23,13,3.922e-41,3.021e-38
"chr6",32015174,32015389,7.573e-35,6,1.573e-31,2.609e-28
"chr6",32085148,32085541,2.07e-28,7,2.873e-30,2.607e-27
"chr4",124317778,124317966,2.248e-26,7,3.829e-22,7.263e-19
"chr6",30796198,30796341,8.104e-14,5,3.283e-14,8.195e-11
"chr22",25595588,25595840,1.891e-22,6,7.564e-29,1.07e-25
"chr1",200841804,200842145,3.185e-23,5,4.768e-32,4.987e-29
"chr22",44287771,44288155,1.173e-25,7,6.86e-31,6.371e-28
"chr11",66035909,66036138,1.587e-11,6,3.366e-18,5.241e-15
"chr5",140810050,140810433,2.377e-14,9,1.091e-21,1.015e-18
"chr5",1225294,1225719,3.097e-30,7,3.101e-47,2.602e-44
"chr6",64281438,64281886,7.64e-17,8,3.622e-24,2.883e-21
"chr4",5890288,5890430,5.1e-29,7,3.009e-31,7.556e-28
"chr10",116164597,116164849,1.368e-14,5,1.402e-22,1.984e-19
"chr10",63809072,63809170,4.064e-10,6,8.801e-12,3.203e-08
"chr10",71892693,71892787,2.956e-18,6,1.145e-13,4.342e-10
"chr11",94278406,94278603,2.82e-12,7,1.502e-19,2.719e-16
"chr3",156838095,156838403,1.407e-14,5,3.352e-27,3.88e-24
"chr14",55907298,55907460,4.328e-10,6,3.598e-13,7.921e-10
"chr6",144329731,144329962,2.42e-18,10,1.957e-22,3.022e-19
"chr6",28493499,28493664,1.08e-22,5,4.015e-26,8.677e-23
"chr3",196065105,196065569,1.37e-35,11,1.186e-49,9.114e-47
"chr13",31506684,31506837,1.449e-11,6,3.351e-13,7.809e-10
"chr17",73642403,73642773,5.83e-15,7,2.148e-24,2.07e-21
"chr2",175351896,175351956,3.978e-17,5,1.11e-19,6.596e-16
"chr10",49893335,49893549,3.1e-22,7,8.062e-23,1.343e-19
"chr5",78365646,78365801,3.334e-10,5,6.67e-15,1.533e-11
"chr4",24796918,24797176,2.17e-17,6,1.4e-22,1.936e-19
"chr16",69141249,69141442,3.887e-14,5,2.075e-29,3.834e-26
"chr6",150346720,150347053,7.949e-27,10,1.906e-31,2.041e-28
"chr6",33167968,33168516,1.006e-27,12,3.016e-47,1.963e-44
"chr13",48807049,48807339,2.913e-23,6,1.994e-27,2.452e-24
"chr6",32119873,32120324,3.871e-20,7,2.509e-29,1.984e-26
"chr1",54821852,54822298,1.34e-09,6,1.222e-21,9.771e-19
"chr12",54446018,54446576,2.189e-11,10,1.041e-22,6.652e-20
"chr10",1102608,1102726,5.965e-31,5,2.007e-29,6.065e-26
"chr7",26191457,26191696,1.04e-20,5,7.023e-29,1.048e-25
"chr11",45928804,45928937,5.374e-16,6,1.291e-11,3.462e-08
"chr11",57267100,57267445,1.454e-12,5,3.971e-17,4.104e-14
"chr5",140346105,140346293,5.997e-21,5,4.531e-24,8.595e-21
"chr7",50861417,50862067,1.199e-32,18,9.797e-48,5.375e-45
"chr5",169659744,169659950,0,7,2.261e-55,3.913e-52
"chr1",85040133,85040343,4.789e-21,8,2.811e-31,4.774e-28
"chr17",79283027,79283138,6.422e-23,5,4.2e-23,1.349e-19
"chr20",61161999,61162112,8.429e-26,5,7.996e-26,2.523e-22
"chr2",242127689,242127948,7.38e-20,5,3.277e-32,4.512e-29
"chr17",50237204,50237403,4.288e-13,5,7.212e-17,1.99e-13
"chr6",30619046,30619242,0,11,1.225e-44,2.228e-41
"chr1",244213357,244213618,1.2e-09,5,1.135e-19,1.551e-16
"chr19",18496755,18497064,3.322e-13,6,1.643e-20,1.897e-17
"chr4",159131323,159131690,9.025e-16,5,6.139e-27,5.965e-24
"chr6",30112422,30112776,8.278e-24,5,1.134e-34,1.142e-31
"chr16",89557868,89558024,4.244e-26,5,5.357e-28,1.225e-24
"chr10",111683421,111683654,6.241e-14,5,1.651e-20,2.526e-17
"chr19",51220097,51220297,5.193e-18,6,4.446e-25,7.927e-22
"chr7",44240379,44240570,1.466e-25,6,8.359e-33,1.561e-29
"chr18",43652365,43652594,8.619e-24,6,3.953e-27,6.156e-24
"chr6",33267504,33267781,1.476e-31,12,8.937e-34,1.151e-30
"chr20",37075184,37075286,2.825e-25,5,2.427e-26,8.485e-23
"chr8",142377302,142377489,3.642e-24,5,4.639e-28,8.845e-25
"chr6",30509404,30509642,6.249e-24,7,2.771e-31,4.151e-28
"chr20",61151390,61151480,4.794e-28,5,5.935e-28,2.352e-24
"chr11",47600535,47600751,5.997e-21,7,3.635e-26,6.001e-23
"chr2",74685458,74685602,1.674e-30,7,1.439e-25,3.564e-22
"chr22",17489111,17489250,3.197e-27,6,8.133e-26,2.086e-22
"chr12",76742179,76742536,4.917e-34,8,3.381e-42,3.378e-39
"chr18",21452787,21452895,2.15e-13,5,6.117e-14,2.02e-10
"chr6",31854250,31854472,5.392e-28,6,2.076e-35,3.335e-32
"chr17",5019637,5019989,3.276e-09,5,1.737e-18,1.76e-15
"chr7",130130121,130130753,2.892e-10,14,1.34e-25,7.56e-23
"chr6",31830526,31830656,2.872e-28,5,4.048e-30,1.11e-26
"chr20",57428281,57428437,4.185e-17,5,8.453e-17,2.538e-13
"chr4",111397133,111397401,9.373e-10,6,1.063e-16,1.478e-13
"chr2",85581377,85581729,1.902e-22,7,2.095e-28,2.123e-25
"chr1",38412518,38412818,6.82e-15,6,3.796e-25,4.513e-22
"chr6",52009018,52009154,0,5,3.848e-41,1.009e-37
"chr7",150779046,150779390,2.823e-27,7,6.907e-26,7.16e-23
"chr21",38070523,38070671,1.141e-19,5,2.869e-25,6.913e-22
