"#chrom","start","end","min_p","n_probes","z_p","z_sidak_p"
"chr10",93393027,93393509,9.531e-24,7,6.337e-40,4.689e-37
"chr5",133451242,133451625,5.215e-08,6,2.192e-20,2.041e-17
"chr22",30476088,30476525,3.569e-23,11,2.04e-31,1.665e-28
"chr11",128680332,128680490,2.803e-37,5,2.164e-45,4.884e-42
"chr6",136172686,136173085,2.31e-34,6,1.101e-39,9.837e-37
"chr11",2906933,2907127,6.858e-37,7,8.988e-42,1.652e-38
"chr7",73867796,73867927,1.115e-24,5,9.37e-32,2.551e-28
"chr6",111279492,111279922,2.633e-34,12,5.735e-41,4.756e-38
"chr1",227915845,227916120,1.288e-22,5,1.48e-35,1.919e-32
"chr6",30139572,30140417,3.31e-35,18,2.932e-51,1.237e-48
"chr11",36422376,36422615,3.887e-21,5,2.797e-29,4.173e-26
"chr8",72756811,72757004,1.53e-32,7,1.905e-35,3.52e-32
"chr6",30690212,30690438,4.077e-21,6,6.61e-22,1.043e-18
"chr6",33167968,33168516,9.701e-34,12,5.329e-57,3.468e-54
"chr6",133562086,133562494,3.727e-27,12,1.2e-35,1.049e-32
"chr10",695843,695900,9.343e-40,5,3.015e-43,1.886e-39
"chr10",73848763,73848915,1.702e-19,6,2.042e-24,4.791e-21
"chr6",31502385,31502521,4.164e-41,6,6.843e-49,1.794e-45
"chr22",26137737,26137997,7.023e-31,5,1.796e-46,2.463e-43
"chr1",42618890,42619163,8.136e-41,6,1.054e-58,1.377e-55
"chr17",58042143,58042342,1.074e-26,6,2.901e-26,5.198e-23
"chr10",135049990,135050345,3.277e-23,7,5.135e-39,5.158e-36
"chr6",10694902,10695206,1.101e-16,6,1.091e-28,1.279e-25
"chr11",705691,706070,1.03e-16,5,3.486e-33,3.28e-30
"chr14",69676182,69676294,0,5,1.62e-50,5.159e-47
"chr1",93645672,93646016,1.612e-21,5,2.949e-34,3.057e-31
"chr18",74960995,74961494,2.859e-31,13,1.448e-42,1.035e-39
"chr5",2537495,2537834,2.889e-08,6,1.407e-16,1.168e-13
"chr7",55516723,55517132,1.563e-07,5,1.341e-19,1.169e-16
"chr20",1471883,1472419,3.471e-17,6,2.116e-30,1.408e-27
"chr6",30569888,30570163,2.391e-33,8,8.765e-23,1.137e-19
"chr8",49647578,49647809,1.515e-22,5,1.391e-30,2.148e-27
"chr6",27648316,27648605,4.671e-19,5,6.997e-25,8.634e-22
"chr3",195943148,195943713,3.238e-26,8,1.607e-51,1.014e-48
"chr1",75139346,75139583,1.086e-17,7,1.956e-31,2.943e-28
"chr1",25292017,25292412,1.404e-37,8,9.135e-63,8.247e-60
"chr10",13043877,13043986,1.127e-34,6,3.065e-27,1.003e-23
"chr19",38747078,38747378,3.241e-30,8,4.066e-32,4.833e-29
"chr6",4021362,4021498,8.273e-34,5,3.547e-37,9.301e-34
"chr17",1617101,1617465,4.106e-22,6,9.97e-32,9.768e-29
"chr1",230415184,230415668,5.401e-22,6,3.019e-44,2.225e-41
"chr11",111847691,111847984,3.913e-26,5,5.712e-40,6.952e-37
"chr5",112042850,112043194,1.388e-40,11,2.094e-48,2.171e-45
"chr20",57582786,57583520,4.308e-24,17,4.683e-41,2.275e-38
"chr10",22634037,22634226,4.332e-33,7,1.744e-33,3.29e-30
"chr6",31126798,31127379,3.712e-19,15,3.394e-36,2.083e-33
"chr13",114107875,114108052,3.619e-39,7,9.568e-37,1.928e-33
"chr17",45949676,45949878,1.283e-15,5,8.467e-22,1.495e-18
"chr3",9975155,9975447,2.611e-21,5,2.175e-34,2.657e-31
"chr12",4554595,4554878,1.211e-21,6,5.177e-28,6.524e-25
"chr10",92631134,92631285,1.821e-31,5,1.292e-35,3.052e-32
"chr2",85581377,85581729,7.016e-28,7,2.405e-34,2.436e-31
"chr11",60623414,60623639,3.514e-23,5,5.556e-31,8.806e-28
"chr3",155421969,155422145,1.977e-14,5,1.968e-20,3.987e-17
"chr1",204328842,204329307,4.01e-24,8,2.707e-41,2.076e-38
"chr12",108908719,108908922,4.193e-25,6,2.607e-28,4.579e-25
"chr6",32134853,32135396,0,19,4.836e-86,3.176e-83
"chr20",57414038,57414596,2.558e-22,11,3.026e-36,1.934e-33
"chr14",85996100,85996393,7.404e-33,8,5.855e-40,7.126e-37
"chr6",33248545,33248714,0,6,1.062e-39,2.241e-36
"chr6",33177713,33177888,0,9,1.29e-32,2.628e-29
"chr20",25566335,25566563,1.908e-22,5,1.788e-33,2.796e-30
"chr4",113739169,113739379,9.854e-32,7,2.094e-32,3.557e-29
"chr11",1855605,1855884,5.996e-30,6,3.69e-41,4.716e-38
"chr1",50489417,50489954,1.651e-29,12,3.206e-47,2.129e-44
"chr1",204183336,204183655,1.82e-24,7,2.57e-32,2.873e-29
"chr1",44115616,44115979,2.393e-30,7,1.305e-43,1.282e-40
"chr5",159435960,159436125,5.365e-28,5,1.692e-39,3.656e-36
"chr11",68920433,68920771,2.622e-36,6,1.356e-52,1.431e-49
"chr4",4859934,4860082,7.976e-39,8,3.577e-38,8.62e-35
"chr17",73642403,73642773,1.108e-22,7,4.083e-33,3.935e-30
"chr10",127464236,127464762,0,8,1.212e-70,8.216e-68
"chr12",25102273,25102521,4.351e-19,5,1.244e-28,1.789e-25
"chr11",66335974,66336197,1.574e-26,5,1.808e-32,2.892e-29
"chr2",61371879,61372226,7.956e-29,7,2.288e-35,2.351e-32
"chr8",117778487,117778786,6.589e-22,5,8.376e-28,9.99e-25
"chr22",44287771,44288155,3.209e-33,7,1.891e-39,1.756e-36
"chr8",101170018,101170202,4.879e-23,7,1.525e-24,2.956e-21
"chr17",79799357,79799549,4.459e-09,5,4.728e-15,8.867e-12
"chr11",368350,369192,1.189e-26,23,9.37e-54,3.968e-51
"chr5",140800397,140800629,3.448e-15,6,3.919e-20,6.024e-17
"chr20",30865182,30865502,1.369e-23,6,3.264e-39,3.637e-36
"chr6",32942062,32942808,1.332e-19,9,3.928e-36,1.878e-33
"chr11",87908557,87908938,4.82e-21,9,2.03e-35,1.9e-32
"chr1",108023248,108023482,6.616e-22,5,6.448e-24,9.826e-21
"chr14",101531592,101531905,0,8,1.811e-37,2.063e-34
"chr8",42234723,42234975,7.031e-20,5,5.251e-25,7.43e-22
"chr7",2557151,2557466,5.782e-30,6,1.784e-44,2.02e-41
"chr1",149169972,149170352,2.072e-07,5,9.505e-20,8.92e-17
"chr6",122720466,122720674,5.489e-24,6,2.618e-27,4.488e-24
"chr14",100111182,100111392,8.263e-32,8,2.75e-28,4.67e-25
"chr7",145813412,145813494,1.018e-27,7,6.392e-24,2.78e-20
"chr10",45719750,45720134,8.559e-14,5,2.74e-29,2.545e-26
"chr7",63505713,63505871,1.517e-16,5,1.278e-17,2.885e-14
"chr21",35831870,35832364,2.717e-14,10,1.894e-26,1.367e-23
"chr11",10562836,10563039,6.751e-27,6,7.529e-35,1.323e-31
"chr7",1967620,1967976,1.14e-28,5,1.311e-47,1.314e-44
"chr2",26785300,26785531,9.172e-22,6,2.698e-24,4.165e-21
"chr6",152126735,152126938,3.107e-16,5,3.551e-23,6.238e-20
"chr1",84326461,84326767,5.822e-24,6,1.823e-36,2.125e-33
"chr7",93205125,93205295,6.638e-23,8,1.106e-34,2.32e-31
"chr6",110501280,110501372,2.637e-35,5,7.711e-33,2.989e-29
"chr1",11908057,11908347,4.551e-20,5,3.203e-30,3.938e-27
"chr6",28911758,28912126,2.923e-28,9,9.508e-34,9.214e-31
"chr2",677533,677591,2.033e-22,5,6.381e-25,3.923e-21
"chr14",101499892,101500125,1.544e-36,5,2.355e-41,3.604e-38
"chr12",21810278,21810845,6.975e-24,6,1.062e-36,6.681e-34
"chr15",83953708,83954150,8.359e-40,10,2.309e-32,1.863e-29
"chr13",113776914,113777160,0,8,4.958e-57,7.187e-54
"chr5",140624868,140625130,2.763e-20,7,7.877e-24,1.072e-20
"chr6",74104387,74104868,2.862e-21,6,2e-35,1.483e-32
"chr1",95698826,95699097,2.451e-12,5,1.031e-21,1.356e-18
"chr16",67997857,67998246,2.355e-17,5,5.837e-35,5.351e-32
"chr11",45928804,45928988,0,7,4.148e-28,8.04e-25
"chr16",89557868,89558024,6.518e-32,5,1.064e-33,2.432e-30
"chr6",32064145,32064218,1.818e-05,7,2.99e-06,0.0145
"chr6",32118203,32118457,8.092e-23,14,1.862e-29,2.615e-26
"chr12",129309116,129309376,3.155e-21,5,2.547e-31,3.493e-28
"chr6",26044203,26044460,5.312e-24,6,1.775e-28,2.463e-25
"chr1",247802702,247803033,1.65e-11,6,1.42e-16,1.196e-13
"chr22",41763092,41763512,1.115e-27,10,1.898e-40,1.612e-37
"chr1",25869987,25870172,1.95e-12,5,1.51e-17,2.91e-14
"chr7",93520171,93520452,5.021e-36,10,1.652e-40,2.096e-37
"chr11",41481357,41481655,1.083e-18,5,1.104e-33,1.321e-30
"chr7",45961345,45961569,4.812e-38,9,1.075e-32,1.712e-29
"chr11",11643581,11643756,2.57e-26,5,1.335e-31,2.719e-28
"chr11",68924576,68924956,1.707e-15,5,5.801e-21,5.444e-18
"chr3",57742982,57743171,5.021e-29,5,1.772e-31,3.344e-28
"chr1",94344134,94344710,1.546e-17,8,3.115e-31,1.928e-28
"chr6",29796014,29796086,2.271e-28,5,3.485e-31,1.726e-27
"chr12",57588143,57588350,1.423e-39,7,2.778e-48,4.787e-45
"chr6",10722914,10723095,4.029e-26,5,3.71e-32,7.309e-29
"chr19",49402006,49402111,0,6,2.949e-47,1.002e-43
"chr11",102962861,102963161,3.939e-21,7,7.826e-36,9.303e-33
"chr6",31744338,31744962,4.724e-33,14,2.302e-55,1.316e-52
"chr5",980579,980997,7.469e-27,5,8.196e-33,6.992e-30
"chr4",113970616,113970820,1.657e-17,5,9.254e-33,1.618e-29
"chr19",50861773,50862121,1.619e-08,5,2.438e-19,2.499e-16
"chr4",104641032,104641319,2.671e-20,6,4.505e-32,5.597e-29
"chr19",15375282,15375450,0,8,3.207e-61,6.807e-58
"chr1",34642183,34642396,3.705e-16,6,3.787e-19,6.34e-16
"chr6",32064490,32065211,1.748e-37,26,3.509e-56,1.735e-53
"chr3",21792433,21792991,1.862e-14,7,6.926e-29,4.426e-26
"chr7",56297489,56297714,2.101e-10,5,2.505e-16,3.519e-13
"chr6",33288784,33289007,6.488e-42,8,3.772e-39,6.032e-36
"chr19",496238,496428,3.43e-16,5,3.484e-21,6.54e-18
"chr12",27396705,27396983,1.898e-20,5,3.562e-22,4.57e-19
"chr15",89312968,89313222,9.985e-27,5,1.469e-34,2.062e-31
"chr1",161008296,161008826,6.338e-22,8,1.348e-39,9.071e-37
"chr5",76114521,76114684,2.133e-35,5,3.311e-39,7.243e-36
"chr3",164914436,164914621,4.29e-19,6,2.748e-29,5.297e-26
"chr10",134043617,134043897,8.446e-11,5,2.44e-18,3.107e-15
"chr5",87980881,87981253,1.964e-19,6,9.05e-33,8.675e-30
"chr11",3253580,3254065,1.612e-31,9,4.07e-44,2.993e-41
"chr3",122296368,122296613,8.817e-37,6,4.578e-38,6.664e-35
"chr6",32156070,32156527,8.946e-22,5,3.279e-42,2.559e-39
"chr6",31671158,31671292,1.338e-22,7,2.393e-17,6.368e-14
"chr6",33161210,33161438,7.439e-33,9,5.865e-29,9.173e-26
"chr2",26624449,26624934,1.112e-27,10,1.012e-46,7.442e-44
"chr3",182817189,182817626,2.952e-19,9,8.843e-33,7.216e-30
"chr3",111804829,111805005,2.644e-22,5,1.146e-30,2.322e-27
"chr11",441982,442189,1.811e-23,5,7.107e-35,1.224e-31
"chr8",39172019,39172120,5.882e-19,6,6.203e-27,2.19e-23
"chr2",183943387,183943551,3.194e-27,5,4.601e-33,1e-29
"chr20",43936852,43937289,5.885e-20,5,4.967e-42,4.053e-39
"chr3",196669133,196669422,3.644e-32,6,6.26e-42,7.724e-39
"chr4",56458332,56458622,1.088e-33,6,3.77e-53,4.636e-50
"chr12",106751213,106751428,1.155e-20,6,1.176e-34,1.951e-31
"chr4",175750509,175750666,9.501e-28,5,1.406e-34,3.194e-31
"chr6",33281711,33282175,1.106e-28,10,1.887e-35,1.45e-32
"chr6",30104294,30104916,2.763e-29,9,1.252e-42,7.177e-40
"chr6",31122235,31122524,0,10,1.103e-59,1.361e-56
"chr1",248100182,248100614,8.564e-18,10,2.554e-19,2.108e-16
"chr6",105628012,105628165,5.085e-18,5,5.905e-28,1.376e-24
"chr6",27839849,27840257,1.331e-25,6,4.217e-39,3.686e-36
"chr3",49044316,49044551,1.289e-25,7,3.361e-26,5.1e-23
"chr6",31829643,31829960,0,9,1.403e-57,1.579e-54
"chr7",157453774,157454207,1.805e-26,8,1.249e-38,1.029e-35
"chr19",39574711,39575027,5.2e-22,7,1.071e-36,1.209e-33
"chr4",57522761,57523055,3.329e-22,6,1.92e-34,2.329e-31
"chr2",10830635,10830764,4.3e-20,5,3.949e-20,1.092e-16
"chr6",10521141,10521715,1.854e-16,6,2.788e-36,1.732e-33
"chr13",40762149,40762469,8.976e-30,6,2.033e-43,2.266e-40
"chr2",240868183,240868631,1.601e-18,5,3.108e-42,2.474e-39
"chr8",67454545,67454892,7.549e-21,5,8.667e-35,8.907e-32
"chr3",37033624,37034084,7.799e-33,9,1.125e-52,8.725e-50
"chr17",74099943,74100132,2.198e-27,5,3.115e-30,5.877e-27
"chr11",31837103,31837250,5.225e-23,5,6.312e-36,1.531e-32
"chr11",15962840,15963167,3.981e-18,5,2.374e-34,2.589e-31
"chr7",99517191,99517378,9.245e-25,8,2.433e-35,4.639e-32
"chr11",2721206,2722258,8.788e-27,29,9.621e-56,3.261e-53
"chr19",38794553,38794845,7.053e-21,6,1.729e-26,2.112e-23
"chr19",1095535,1095686,9.138e-23,6,2.053e-18,4.848e-15
"chr11",44972573,44972744,2.359e-22,6,4.975e-21,1.037e-17
"chr6",30309482,30309718,0,8,2.52e-45,3.808e-42
"chr19",46318438,46318918,7.566e-20,6,7.453e-37,5.537e-34
"chr4",186732925,186733060,1.844e-16,6,5.827e-22,1.539e-18
"chr11",65360122,65360509,2.744e-23,5,1.347e-40,1.241e-37
"chr17",46667586,46667812,1.379e-17,6,8.267e-23,1.304e-19
"chr2",28114115,28114462,5.061e-17,6,7.89e-28,8.108e-25
"chr17",18162129,18162372,2.275e-26,7,2.612e-35,3.834e-32
"chr16",2879943,2880431,2.772e-22,6,6.21e-38,4.538e-35
"chr6",134210137,134210307,5.068e-17,7,6.921e-26,1.452e-22
"chr3",134369986,134370241,2.355e-26,6,1.474e-40,2.062e-37
"chr8",86350888,86351195,4.058e-18,6,8.458e-31,9.825e-28
"chr12",7342620,7342888,9.588e-18,5,3.074e-34,4.091e-31
"chr4",1243848,1244086,5.285e-27,7,3.096e-30,4.639e-27
"chr1",75198402,75199117,5.998e-17,10,7.302e-39,3.642e-36
"chr6",28887741,28888029,1.237e-21,5,4.317e-39,5.345e-36
"chr6",32163729,32164160,4.364e-37,13,1.586e-49,1.312e-46
"chr7",143599077,143599409,2.323e-31,7,4.197e-40,4.508e-37
"chr19",827714,827843,2.19e-21,5,1.919e-20,5.304e-17
"chr12",100750651,100750899,3.005e-25,6,1.984e-30,2.853e-27
"chr6",30688680,30688882,4.252e-26,6,1.659e-23,2.928e-20
"chr5",115697213,115697696,3.211e-18,5,6.079e-47,4.488e-44
"chr5",138211042,138211184,0,6,7.099e-48,1.783e-44
"chr1",150947831,150948030,2.361e-19,5,8.876e-22,1.591e-18
"chr2",134785391,134785775,5.349e-16,5,9.895e-30,9.189e-27
"chr10",531097,531584,3.402e-09,7,1.467e-19,1.074e-16
"chr4",174451250,174451564,7.255e-32,9,1.417e-40,1.609e-37
"chr13",48575573,48575927,3.362e-18,6,1.758e-37,1.771e-34
"chr15",74218696,74218921,1.062e-17,8,2.887e-23,4.576e-20
"chr7",1022470,1023066,4.716e-30,10,5.722e-57,3.423e-54
"chr6",28129312,28129616,1.172e-23,8,1.084e-27,1.271e-24
"chr20",62198871,62199190,1.048e-22,5,9.793e-33,1.095e-29
"chr1",112058235,112058750,3.098e-12,5,1.086e-27,7.518e-25
"chr11",67775762,67776123,5.321e-18,5,1.911e-40,1.888e-37
"chr17",67410622,67410806,1.458e-27,5,1.78e-23,3.449e-20
"chr1",32827706,32828105,4.602e-25,8,1.48e-46,1.323e-43
"chr7",1407329,1407571,2.85e-24,5,9.274e-34,1.367e-30
"chr12",115136174,115136308,3.142e-33,7,1.068e-29,2.842e-26
"chr13",111267666,111267979,5.974e-30,8,4.157e-43,4.736e-40
"chr15",75019069,75019376,6.925e-21,10,3.696e-28,4.293e-25
"chr11",50257495,50257830,3.112e-19,5,4.61e-23,4.907e-20
"chr20",36148132,36149455,0,40,1.784e-87,4.809e-85
"chr6",168393929,168394198,4.559e-29,5,5.275e-46,6.993e-43
"chr6",33235657,33235977,2.524e-40,8,3.209e-50,3.576e-47
"chr6",29580895,29581228,2.99e-37,7,3.86e-37,4.133e-34
"chr3",128294969,128295141,4.613e-36,6,2.461e-42,5.102e-39
"chr6",52009018,52009154,0,5,4.927e-48,1.292e-44
"chr8",128747972,128748214,1.221e-34,7,2.624e-43,3.866e-40
"chr6",33170691,33170838,5.478e-39,6,3.64e-42,8.83e-39
"chr6",32935788,32936079,1.568e-28,9,3.632e-16,4.081e-13
"chr1",11795745,11795985,2.244e-21,7,1.43e-24,2.124e-21
"chr3",112359487,112359652,5.715e-14,6,7.408e-20,1.601e-16
"chr11",27015518,27015991,3.691e-17,7,9.958e-31,7.508e-28
