"#chrom","start","end","min_p","n_probes","z_p","z_sidak_p"
"chr11",2721206,2722258,2.964e-18,29,3.117e-43,1.056e-40
"chr12",108908719,108908922,5.341e-19,6,4.46e-22,7.835e-19
"chr20",43729807,43730072,2.489e-17,7,4.501e-24,6.057e-21
"chr12",115136174,115136308,1.437e-23,7,2.86e-22,7.611e-19
"chr7",79083752,79084196,2.564e-18,9,5.976e-24,4.8e-21
"chr8",128747972,128748214,8.613e-27,7,3.44e-33,5.069e-30
"chr11",10562836,10563039,3.449e-19,6,1.181e-23,2.074e-20
"chr13",114107875,114108052,5.666e-16,7,4.295e-17,8.654e-14
"chr3",148804977,148805294,3.334e-33,6,6.769e-53,7.614e-50
"chr12",54409206,54409336,1.53e-21,6,4.624e-24,1.268e-20
"chr11",87908557,87908938,4.054e-12,9,2.019e-23,1.89e-20
"chr7",1022642,1023066,4.643e-14,8,2.47e-17,2.077e-14
"chr7",45961345,45961569,5.401e-25,9,1.605e-22,2.555e-19
"chr6",32064490,32065211,2.858e-23,26,3.641e-40,1.801e-37
"chr5",76114521,76114684,1.097e-26,5,8.234e-31,1.801e-27
"chr13",113776914,113777160,9.681e-16,8,1.738e-19,2.52e-16
"chr11",15136344,15136505,3.17e-18,5,1.866e-27,4.132e-24
"chr6",31671158,31671271,1.414e-15,5,1.542e-20,4.867e-17
"chr11",105892992,105893282,2.255e-22,7,1.824e-24,2.243e-21
"chr13",111267666,111267979,1.854e-21,8,2.367e-28,2.696e-25
"chr5",159435960,159436125,2.155e-21,5,6.458e-31,1.396e-27
"chr1",25257504,25257813,1.328e-28,11,5.822e-29,6.719e-26
"chr4",113739169,113739379,2.644e-22,7,2.278e-24,3.869e-21
"chr7",73867796,73867927,1.169e-17,5,1.092e-23,2.972e-20
"chr1",78511343,78511600,2.937e-09,6,1.09e-16,1.541e-13
"chr1",160370207,160370427,7.396e-23,7,1.075e-28,1.743e-25
"chr6",30309482,30309653,0,7,1.34e-44,2.795e-41
"chr6",33048443,33048555,2.402e-05,7,2.348e-06,0.007449
"chr6",31938860,31939322,2.581e-28,13,1.187e-31,9.161e-29
"chr6",26044203,26044460,1.679e-16,6,4.704e-20,6.528e-17
"chr17",58042143,58042342,5.202e-20,6,1.757e-20,3.148e-17
"chr6",27648316,27648605,2.771e-10,5,1.14e-14,1.411e-11
"chr14",101498205,101498343,2.67e-20,6,1.689e-32,4.363e-29
"chr2",26624449,26624934,4e-18,10,1.206e-29,8.868e-27
"chr13",52419264,52419483,7.16e-20,6,7.001e-22,1.14e-18
"chr19",49402006,49402111,3.396e-38,6,7.414e-38,2.518e-34
"chr1",204183336,204183655,3.291e-14,7,1.304e-22,1.457e-19
"chr13",40762149,40762469,0.0001543,6,2.881e-10,3.21e-07
"chr6",29796014,29796086,1.082e-18,5,1.52e-21,7.528e-18
"chr1",75139346,75139583,7.496e-11,7,2.117e-20,3.185e-17
"chr19",38747078,38747378,1.854e-21,8,3.034e-24,3.606e-21
"chr4",5891832,5892208,3.806e-13,5,1.422e-23,1.349e-20
"chr6",32064145,32064218,2.365e-05,7,2.971e-06,0.01441
"chr17",73642485,73642773,6.337e-12,6,5.237e-16,6.873e-13
"chr6",54711377,54711476,1.93e-15,5,4.415e-13,1.59e-09
"chr6",31129328,31129751,4.638e-33,11,9.158e-46,7.721e-43
"chr17",1617101,1617465,5.295e-13,6,1.151e-19,1.128e-16
"chr20",36148603,36149455,2.718e-12,32,2.271e-19,9.506e-17
"chr20",44509619,44509853,1.637e-29,8,3.909e-29,5.956e-26
"chr2",61371879,61372226,2.448e-19,7,1.455e-24,1.496e-21
"chr6",134210137,134210307,2.25e-10,7,2.458e-16,4.657e-13
"chr14",101530342,101530856,4.308e-18,6,3.961e-33,2.748e-30
"chr2",63815862,63816096,8.036e-22,6,5.59e-23,8.519e-20
"chr20",44600908,44600978,1.973e-30,6,3.155e-34,1.607e-30
"chr19",52956621,52956832,3.08e-21,8,7.775e-25,1.314e-21
"chr7",93205125,93205295,3.75e-14,8,2.459e-22,5.158e-19
"chr14",69676182,69676294,1.034e-13,5,3.356e-22,1.069e-18
"chr17",45949676,45949878,2.722e-07,5,9.218e-12,1.627e-08
"chr3",49459854,49460177,1.03e-13,8,3.211e-19,3.545e-16
"chr2",10830635,10830764,2.842e-11,5,3.377e-12,9.336e-09
"chr6",32134853,32135396,0,19,3.061e-65,2.01e-62
"chr3",49044373,49044551,3.617e-17,6,1.091e-23,2.185e-20
"chr3",171757266,171757361,4.164e-18,5,7.365e-17,4.168e-13
"chr11",128680332,128680490,3.333e-30,5,5.473e-32,1.235e-28
"chr6",32942062,32942808,4.342e-11,9,2.078e-25,9.934e-23
"chr5",140624868,140625068,6.103e-13,6,7.728e-20,1.378e-16
"chr10",133273946,133274319,2.172e-21,6,6.482e-37,6.197e-34
"chr12",115134903,115135169,4.205e-30,13,1.926e-32,2.582e-29
"chr1",75198402,75199117,6.721e-11,10,7.922e-26,3.951e-23
"chr19",38794553,38794845,2.861e-10,6,1.734e-14,2.115e-11
"chr12",27396705,27396983,1.594e-11,5,4.46e-14,5.725e-11
"chr7",93520171,93520452,2.872e-26,10,1.101e-29,1.398e-26
"chr1",204328842,204329307,5.94e-14,8,3.517e-27,2.697e-24
"chr10",93393027,93393509,2.168e-16,7,3.682e-27,2.724e-24
"chr14",100111182,100111392,1.465e-21,8,9.71e-20,1.649e-16
"chr8",117778487,117778786,1.085e-16,5,5.257e-22,6.27e-19
"chr11",368350,369192,1.097e-15,23,2.19e-32,9.277e-30
"chr11",41481357,41481655,3.208e-12,5,5.503e-22,6.585e-19
"chr19",46142573,46142711,2.973e-18,5,1.094e-23,2.828e-20
"chr4",5021110,5021328,1.325e-13,7,2.103e-15,3.451e-12
"chr8",143859668,143859786,2.867e-07,5,1.309e-08,3.955e-05
"chr6",122720483,122720674,9.155e-17,5,1.671e-26,3.119e-23
"chr21",35831953,35832364,1.54e-10,9,2.51e-14,2.177e-11
"chr1",227915845,227916120,7.339e-17,5,3.216e-27,4.17e-24
"chr6",10881890,10882240,6.523e-14,6,6.053e-23,6.167e-20
"chr6",31650789,31651291,7.228e-08,17,1.276e-13,9.07e-11
"chr19",46318438,46318918,2.742e-13,6,2.493e-24,1.852e-21
"chr19",8428849,8429166,1.327e-15,5,2.895e-29,3.257e-26
"chr16",2879943,2880431,2.473e-09,6,1.575e-19,1.151e-16
"chr3",112359487,112359652,1.351e-08,6,1.036e-13,2.239e-10
"chr11",102962861,102963161,3.145e-16,7,2.867e-28,3.408e-25
"chr3",52312571,52312684,1.292e-16,5,5.536e-21,1.747e-17
"chr10",120355200,120355427,3.538e-13,6,2.967e-21,4.66e-18
"chr10",531319,531584,1.227e-06,5,3.504e-13,4.715e-10
"chr4",4864292,4864488,3.92e-05,5,1.977e-09,3.597e-06
"chr17",41924398,41924577,4.032e-21,8,6.501e-22,1.295e-18
"chr1",44115616,44115979,1.783e-21,7,2.265e-32,2.225e-29
"chr20",13976092,13976126,4.504e-16,5,9.587e-19,1.006e-14
"chr12",57588143,57588350,8.566e-31,7,1.509e-33,2.6e-30
"chr1",94344259,94344710,9.43e-13,6,3.105e-25,2.455e-22
"chr5",71014735,71014918,9.791e-23,7,1.565e-22,3.051e-19
"chr11",124767719,124768015,1.532e-12,6,1.151e-21,1.387e-18
"chr17",46667682,46667812,1.056e-07,5,2.858e-10,7.841e-07
"chr7",157453774,157453955,9.628e-19,5,1.963e-17,3.867e-14
"chr11",31837103,31837250,3.762e-16,5,3.884e-27,9.422e-24
"chr22",30476088,30476345,1.561e-10,9,1.434e-13,1.99e-10
"chr6",33235657,33235969,1.999e-39,7,1.807e-38,2.065e-35
"chr6",26569444,26569596,1.66e-18,5,4.715e-26,1.106e-22
"chr11",27015591,27015991,4.775e-09,6,1.626e-15,1.485e-12
"chr22",41763252,41763512,1.64e-19,8,5.152e-31,7.066e-28
"chr6",30139978,30140417,2.862e-16,11,2.852e-30,2.316e-27
"chr3",37033624,37034084,6.088e-23,9,8.135e-29,6.307e-26
"chr5",95768914,95769079,1.328e-24,6,2.415e-28,5.219e-25
"chr8",110374562,110374866,5.1e-13,6,1.291e-24,1.514e-21
"chr6",31122235,31122524,1.766e-31,10,8.402e-43,1.037e-39
"chr11",441982,442189,5.244e-15,5,5.436e-25,9.364e-22
"chr15",83953708,83954150,4.653e-28,10,3.505e-23,2.828e-20
"chr8",42234723,42234975,2.489e-11,5,1.768e-15,2.514e-12
"chr6",30139572,30139686,1.087e-13,6,5.726e-08,0.0001791
"chr19",57352013,57352269,2.796e-25,9,1.681e-28,2.342e-25
"chr12",12848976,12849138,1.466e-15,5,3.333e-20,7.336e-17
"chr5",133451242,133451625,9.459e-05,5,9.094e-13,8.467e-10
"chr5",170736131,170736335,5.109e-21,7,3.411e-20,5.963e-17
"chr11",36422376,36422615,8.789e-12,5,7.336e-18,1.095e-14
"chr4",113970616,113970820,9.293e-12,5,3.393e-22,5.93e-19
"chr4",186732925,186733060,1.069e-08,6,1.728e-13,4.563e-10
"chr12",100750651,100750899,5.98e-13,6,6.518e-17,1.597e-13
"chr2",26785300,26785531,2.586e-15,6,5.804e-18,8.96e-15
"chr3",128294969,128295141,6.497e-27,6,1.874e-29,3.885e-26
"chr1",11795896,11795985,1.247e-09,6,4.209e-11,1.686e-07
"chr15",75019069,75019376,9.095e-12,10,4.338e-17,5.038e-14
"chr3",46875703,46875903,5.007e-25,8,5.432e-30,9.685e-27
"chr10",695843,695900,2.598e-08,5,1.356e-10,8.482e-07
"chr7",120590543,120590861,1.035e-13,6,2.788e-22,3.126e-19
"chr14",101531754,101531905,1.127e-36,5,6.033e-42,1.425e-38
"chr3",196669133,196669422,5.437e-25,6,9.156e-33,1.13e-29
"chr6",31502385,31502521,4.177e-26,6,2.018e-37,5.292e-34
"chr11",66335974,66336197,5.294e-19,5,2.278e-24,3.643e-21
"chr6",149721358,149721457,2.62e-35,5,3.477e-35,1.252e-31
"chr12",106751213,106751428,4.897e-15,6,1.542e-25,2.557e-22
"chr3",111804829,111805005,1.352e-13,5,2.084e-20,4.222e-17
"chr3",138725152,138725335,1.065e-15,6,8.121e-20,1.582e-16
"chr10",92631134,92631285,1.476e-22,5,2.307e-26,5.449e-23
"chr7",95951568,95951745,7.409e-24,6,6.981e-30,1.407e-26
"chr19",827714,827843,3.359e-10,5,6.825e-11,1.887e-07
"chr6",31126837,31127379,7.321e-11,13,5.941e-25,3.909e-22
"chr19",58609601,58609987,1.638e-23,9,3.65e-32,3.372e-29
"chr22",43506193,43506649,3.211e-30,14,3.223e-37,2.521e-34
"chr2",85581377,85581729,2.89e-20,7,2.048e-25,2.075e-22
"chr4",57522761,57523055,1.079e-15,6,3.785e-23,4.591e-20
"chr11",2019435,2020560,3.858e-31,36,1.267e-49,4.016e-47
"chr7",145813412,145813494,2.118e-18,7,1.089e-16,4.828e-13
"chr4",104641032,104641319,3.971e-13,6,9.019e-22,1.121e-18
"chr3",164914436,164914621,1.941e-13,6,1.533e-19,2.956e-16
"chr17",46608267,46608570,5.457e-35,9,1.679e-49,1.976e-46
"chr20",57582786,57583474,8.225e-11,16,1.577e-22,8.172e-20
"chr11",705691,706070,1.129e-11,5,1.433e-21,1.348e-18
"chr1",84326461,84326767,4.376e-16,6,2.713e-26,3.161e-23
"chr6",31778621,31778842,1.479e-38,8,8.112e-42,1.309e-38
"chr1",32827706,32828105,3.866e-18,8,1.43e-34,1.278e-31
"chr6",10722914,10723095,4.484e-18,5,2.166e-23,4.268e-20
"chr6",33288838,33289007,8.056e-21,6,6.454e-30,1.362e-26
"chr8",72756811,72757004,2.644e-22,7,6.748e-25,1.247e-21
"chr3",182817189,182817626,1.732e-12,9,5.261e-21,4.293e-18
"chr6",111279492,111279922,2.832e-22,12,7.675e-27,6.365e-24
"chr3",134369986,134370241,6.199e-19,6,3.056e-29,4.273e-26
"chr20",25566335,25566563,2.669e-14,5,5.58e-23,8.727e-20
"chr5",140800423,140800629,8.635e-09,5,6.633e-16,1.153e-12
"chr19",496238,496428,1.507e-09,5,8.943e-14,1.679e-10
"chr8",39172019,39172120,1.683e-08,6,2.846e-13,1.005e-09
"chr17",79799357,79799549,1.746e-07,5,2.906e-13,5.398e-10
"chr5",138211042,138211184,8.773e-19,6,4.257e-20,1.069e-16
"chr1",42618890,42619163,2.858e-23,6,8.35e-28,1.091e-24
"chr11",11643581,11643756,2.448e-19,5,2.831e-23,5.768e-20
"chr6",33161275,33161438,1.211e-20,8,7.01e-22,1.534e-18
"chr6",33132610,33132705,4.929e-19,6,3.257e-20,1.222e-16
"chr16",90113892,90114200,9.91e-11,5,1.075e-17,1.245e-14
"chr6",33170691,33170838,3.669e-38,6,8.568e-29,2.079e-25
"chr7",143599077,143599409,3.37e-23,7,1.696e-30,1.822e-27
"chr17",18162129,18162372,1.373e-18,7,1.021e-26,1.498e-23
"chr20",30073398,30073576,9.658e-13,5,6.213e-17,2.224e-13
"chr5",87980881,87981253,8.62e-12,6,1.026e-21,9.84e-19
"chr6",32363120,32363325,9.522e-21,6,2.919e-20,5.078e-17
"chr19",15375282,15375450,2.112e-32,8,2.988e-34,6.343e-31
"chr6",33167968,33168516,2.532e-25,12,6.063e-42,3.946e-39
"chr7",127670992,127671195,7.686e-19,6,2.081e-26,3.656e-23
"chr3",9975155,9975447,2.156e-15,5,7.964e-26,9.726e-23
"chr10",135340720,135340871,4.364e-10,5,1.543e-11,3.645e-08
"chr1",17846707,17846815,1.197e-15,5,1.145e-17,3.781e-14
"chr11",2950619,2950754,1.065e-15,5,1.244e-22,3.285e-19
"chr8",86350888,86351195,4.897e-12,6,1.855e-20,2.154e-17
"chr11",8285508,8285614,6.37e-23,5,2.945e-24,9.908e-21
"chr10",22634037,22634226,2.729e-21,7,1.608e-22,3.033e-19
"chr10",73848763,73848915,1.292e-10,6,2e-14,4.688e-11
"chr11",44972573,44972744,1.107e-13,6,9.371e-14,1.954e-10
"chr6",33160066,33160318,1.142e-23,12,9.294e-29,1.315e-25
"chr1",150947831,150948030,1.913e-11,5,5.594e-14,1.003e-10
"chr6",30688800,30688882,4.081e-18,5,5.029e-14,2.187e-10
"chr20",30865182,30865502,1.785e-16,6,4.716e-29,5.255e-26
"chr2",98329810,98330087,5.901e-10,5,1.508e-19,1.941e-16
"chr6",143998868,143999105,2.063e-20,7,1.362e-29,2.049e-26
"chr6",110501280,110501372,1.52e-25,5,9.527e-25,3.693e-21
"chr12",21810278,21810845,1.573e-18,6,2.914e-28,1.833e-25
"chr3",57742982,57743171,1.137e-20,5,3.412e-23,6.438e-20
"chr6",32935842,32935917,1.614e-21,5,1.37e-16,5.279e-13
"chr17",74099943,74100132,7.16e-20,5,3.214e-21,6.063e-18
"chr5",121414210,121414425,4.23e-14,5,4.064e-20,6.74e-17
"chr3",111697478,111697794,1.541e-13,6,5.568e-23,6.284e-20
"chr6",52009018,52009154,0,5,1.742e-41,4.568e-38
"chr7",99517191,99517378,5.423e-16,8,8.09e-25,1.543e-21
"chr14",101499892,101500125,2.524e-13,5,6.457e-20,9.882e-17
"chr15",89312968,89313222,3.831e-17,5,1.603e-22,2.251e-19
