"#chrom","start","end","min_p","n_probes","z_p","z_sidak_p"
"chr6",29894939,29895116,4.487e-21,5,3.539e-15,7.158e-12
"chr7",1250181,1250425,9.396e-19,5,1.963e-18,2.869e-15
"chr11",15136344,15136505,2.143e-23,5,1.44e-33,3.189e-30
"chr7",48129796,48129992,1.062e-20,5,4.909e-34,8.932e-31
"chr18",43684143,43684271,4.605e-24,5,5.091e-21,1.418e-17
"chr20",36148132,36148375,0,7,9.276e-46,1.361e-42
"chr13",46425836,46426026,8.605e-25,7,5.742e-29,1.078e-25
"chr4",155702171,155702411,1.594e-13,7,1.226e-20,1.821e-17
"chr4",331395,331517,3.72e-35,5,9.645e-36,2.819e-32
"chr6",112575849,112576119,1.115e-17,5,1.86e-28,2.457e-25
"chr11",105481282,105481509,5.912e-12,6,4.627e-22,7.268e-19
"chr20",36156470,36156634,4.49e-39,7,3.57e-32,7.762e-29
"chr5",146832181,146832518,3.721e-18,6,1.439e-25,1.522e-22
"chr15",91427820,91428056,1.148e-07,5,1.265e-15,1.845e-12
"chr20",33880194,33880370,3.699e-37,6,3.432e-38,6.954e-35
"chr3",194090476,194090730,1.819e-12,5,4.941e-22,6.937e-19
"chr15",34502417,34502580,4.663e-26,5,5.704e-30,1.248e-26
"chr6",28973317,28973524,5.993e-32,10,2.459e-37,4.236e-34
"chr14",23623479,23623935,4.981e-17,6,7.288e-23,5.699e-20
"chr1",39874873,39875069,9.899e-34,7,3.715e-39,6.759e-36
"chr2",189157173,189157566,1.158e-19,9,1.608e-19,1.459e-16
"chr7",149569882,149570183,9.506e-23,9,2.577e-27,3.053e-24
"chr6",32808503,32808918,3.829e-19,7,1.701e-29,1.461e-26
"chr2",124782585,124782885,4.1e-15,5,7.667e-27,9.114e-24
"chr16",88590324,88590467,1.263e-14,5,3.111e-16,8.306e-13
"chr1",161008296,161008826,8.378e-20,8,5.868e-36,3.948e-33
"chr3",195578010,195578280,1.932e-10,6,1.903e-14,2.507e-11
"chr17",46651721,46651952,5.78e-36,7,4.199e-51,6.482e-48
"chr4",3773814,3773996,2.082e-31,5,1.816e-36,3.558e-33
"chr10",22634037,22634226,1.927e-29,7,5.47e-30,1.032e-26
"chr10",49893335,49893549,9.959e-28,7,1.324e-27,2.206e-24
"chr20",23015898,23015936,2.67e-17,5,1.052e-19,9.871e-16
"chr5",178368070,178368415,4.514e-26,8,3.687e-29,3.811e-26
"chr2",28114115,28114462,2.268e-15,6,1.304e-25,1.34e-22
"chr5",140800423,140800629,1.894e-13,5,5.422e-22,9.386e-19
"chr10",124578027,124578544,7.547e-08,5,2.793e-19,1.927e-16
"chr6",28493499,28493664,1.07e-25,5,7.936e-29,1.715e-25
"chr6",28510280,28510532,5.74e-14,9,4.209e-19,5.956e-16
"chr6",30689513,30689681,3.887e-25,5,2.203e-29,4.676e-26
"chr6",30166731,30166872,0,8,2.698e-31,6.823e-28
"chr1",202091864,202092005,3.906e-39,7,6.042e-36,1.528e-32
"chr6",30434071,30434552,9.339e-24,13,2.683e-45,1.989e-42
"chr6",30112422,30112776,4.854e-24,5,3.946e-33,3.975e-30
"chr14",102027659,102027797,5.056e-31,5,3.756e-32,9.706e-29
"chr19",15342981,15343425,9.083e-21,9,7.778e-32,6.247e-29
"chr19",59070390,59070579,5.118e-24,5,7.097e-30,1.339e-26
"chr6",31690903,31692375,2.92e-39,36,6.516e-87,1.579e-84
"chr17",57696952,57697125,5.418e-22,5,6.324e-32,1.304e-28
"chr11",1036676,1036865,0,7,8.807e-41,1.662e-37
"chr6",3848789,3849818,5.465e-36,30,3.638e-57,1.261e-54
"chr19",13875296,13875430,2.355e-20,5,1.253e-26,3.335e-23
"chr6",29768218,29768269,1.301e-36,5,3.722e-40,2.602e-36
"chr6",31631637,31631801,0,7,2.434e-40,5.292e-37
"chr7",1733975,1734325,2.841e-19,5,4.473e-36,4.557e-33
"chr6",28889356,28889682,1.686e-28,5,1.329e-49,1.454e-46
"chr7",12610077,12610175,3.13e-30,5,1.212e-29,4.411e-26
"chr6",32939136,32939317,5.011e-20,6,1.08e-22,2.127e-19
"chr15",32933660,32934185,2.064e-23,7,1.091e-35,7.412e-33
"chr20",57485764,57486076,2.787e-25,5,9.971e-24,1.14e-20
"chr16",8806358,8806756,5.728e-17,7,6.27e-22,5.618e-19
"chr17",41277973,41278622,1.108e-16,12,1.124e-24,6.178e-22
"chr7",139168304,139168523,6.128e-26,6,3.572e-33,5.816e-30
"chr19",14785592,14785849,1.691e-15,5,2.447e-30,3.396e-27
"chr5",138713896,138714339,1.137e-18,6,9.542e-34,7.681e-31
"chr15",61521714,61521987,2.767e-26,5,2.976e-31,3.887e-28
"chr19",50936037,50936172,2.867e-19,5,5.685e-24,1.502e-20
"chr3",46875703,46875903,1.042e-37,8,3.128e-50,5.577e-47
"chr17",36981594,36981749,1.44e-20,5,1.197e-31,2.753e-28
"chr1",175162346,175162553,1.61e-08,5,1.14e-14,1.97e-11
"chr17",37764117,37764293,6.771e-35,7,7.994e-38,1.62e-34
"chr21",43198282,43198627,3.78e-15,5,1.022e-21,1.057e-18
"chr1",112058235,112058750,1.909e-10,5,3.164e-24,2.191e-21
"chr3",46506103,46506554,1.025e-26,9,6.152e-41,4.864e-38
"chr17",43025022,43025343,6.983e-31,6,2.382e-38,2.646e-35
"chr6",133562086,133562494,1.598e-24,12,1.966e-32,1.719e-29
"chr6",134210137,134210307,4.385e-15,7,6.474e-23,1.358e-19
"chr4",165878036,165878136,3.484e-11,5,1.751e-12,6.245e-09
"chr14",96670861,96671169,1.711e-27,8,7.54e-39,8.73e-36
"chr13",33002359,33002597,6.189e-19,6,4.316e-22,6.466e-19
"chr6",351115,351402,3.867e-21,5,2.93e-38,3.641e-35
"chr10",72201416,72201668,6.715e-18,6,3.531e-28,4.997e-25
"chr19",50861773,50862121,1.016e-06,5,2.929e-16,3.413e-13
"chr22",44287771,44288155,5.8e-30,7,1.625e-35,1.509e-32
"chr6",33395289,33395495,6.03e-23,6,1.241e-28,2.148e-25
"chr17",45810358,45810512,1.731e-27,7,1.417e-31,3.281e-28
"chr12",133414254,133414571,9.695e-28,5,4.608e-37,5.184e-34
"chr11",2422519,2422730,4.35e-31,10,1.089e-22,1.841e-19
"chr12",132663427,132663741,4.804e-18,6,3.032e-28,3.444e-25
"chr2",127413362,127413530,2.473e-15,5,5.821e-22,1.236e-18
"chr17",42733526,42733729,7.146e-23,7,1.173e-23,2.061e-20
"chr18",12254119,12254566,1.048e-20,12,2.263e-35,1.806e-32
"chr6",30042136,30042388,5.456e-19,8,2.254e-28,3.19e-25
"chr22",20073392,20073636,4.628e-23,5,1.002e-42,1.465e-39
"chr6",30104439,30104916,5.908e-20,8,8.017e-31,5.993e-28
"chr17",46018808,46019184,3.008e-16,7,1.242e-32,1.178e-29
"chr6",29520964,29521272,1.473e-21,9,1.138e-28,1.318e-25
"chr13",46189837,46190098,1.633e-28,7,3.31e-36,4.522e-33
"chr12",122018896,122019117,1.919e-23,7,1.552e-25,2.504e-22
"chr12",7023194,7023482,5.145e-18,6,1.396e-25,1.728e-22
"chr11",66035909,66036138,3.632e-13,6,1.587e-20,2.472e-17
"chr22",24372920,24373054,1.754e-22,5,1.353e-25,3.599e-22
"chr14",24898817,24899054,5.7e-26,7,4.935e-32,7.425e-29
"chr1",109941042,109941201,8.456e-17,5,7.224e-21,1.62e-17
"chr3",46939977,46940439,3.313e-08,5,1.868e-20,1.442e-17
"chr6",29454754,29455532,2.221e-39,12,6.62e-70,3.034e-67
"chr10",27703246,27703377,7.043e-25,6,8.204e-28,2.233e-24
"chr2",74685458,74685602,2.625e-34,7,2.182e-28,5.404e-25
"chr13",27335081,27335204,3.492e-27,5,8.619e-27,2.499e-23
"chr7",99775421,99775558,4.322e-24,7,5.02e-23,1.307e-19
"chr6",30523071,30523449,3.397e-33,10,2.442e-40,2.304e-37
"chr12",110156244,110156459,2.378e-24,5,4.679e-27,7.76e-24
"chr6",29924201,29924471,8.95e-31,6,9.623e-29,1.271e-25
"chr6",32119873,32120324,2.684e-20,7,2.423e-34,1.916e-31
"chr6",28956225,28956426,4.137e-36,13,8.725e-34,1.548e-30
"chr13",73356345,73356591,1.686e-27,6,2.128e-29,3.084e-26
"chr2",217560271,217560403,9.808e-20,5,1.235e-27,3.335e-24
"chr17",6899296,6899888,1.511e-16,11,1.152e-27,6.941e-25
"chr1",1713943,1714271,7.162e-15,5,1.066e-25,1.159e-22
"chr14",101530342,101530856,3.213e-29,6,2.291e-64,1.589e-61
"chr22",25595588,25595840,1.638e-24,6,6.509e-41,9.211e-38
"chr3",52528954,52529524,2.924e-21,10,8.294e-35,5.189e-32
"chr13",74708037,74708194,4.686e-30,5,2.666e-32,6.055e-29
"chr1",54821852,54822298,3.626e-12,6,1.225e-26,9.795e-24
"chr1",26233331,26233709,5.338e-25,11,6.106e-33,5.761e-30
"chr2",27665016,27665711,7.314e-13,11,4.006e-25,2.055e-22
"chr3",10149881,10150139,2.432e-27,8,3.67e-30,5.073e-27
"chr6",138893613,138893718,8.967e-24,6,2.323e-24,7.89e-21
"chr8",109095917,109096064,1.028e-27,6,4.812e-24,1.167e-20
"chr22",26137737,26137997,6.984e-21,5,2.986e-37,4.095e-34
"chr11",32452369,32452839,2.764e-14,6,2.296e-25,1.742e-22
"chr3",33260731,33261000,5.245e-20,5,2.323e-22,3.079e-19
"chr20",19915715,19915874,5.315e-24,6,6.098e-22,1.368e-18
"chr16",84224563,84224901,3.173e-30,5,7.398e-49,7.805e-46
"chr19",9785510,9786077,2.472e-10,9,3.304e-24,2.078e-21
"chr19",36236335,36236496,4.691e-36,6,3.522e-37,7.801e-34
"chr11",6947446,6947759,2.129e-20,6,2.945e-25,3.356e-22
"chr5",115697213,115697696,4.016e-18,5,1.315e-46,9.711e-44
"chr15",86313833,86313973,0,7,5.069e-52,1.291e-48
"chr8",39172019,39172120,7.183e-13,6,9.991e-15,3.528e-11
"chr6",31740786,31740978,1.837e-32,7,1.883e-49,3.497e-46
"chr7",114055073,114055210,8.866e-30,6,5.787e-35,1.506e-31
"chr3",48632567,48632892,2.58e-23,8,2.753e-30,3.02e-27
"chr19",55887798,55888150,2.824e-17,6,6.05e-25,6.129e-22
"chr17",46681110,46681401,6.779e-10,6,4.973e-15,6.122e-12
"chr6",32116779,32117379,2.594e-31,16,1.372e-46,8.157e-44
"chr19",9609151,9609422,1.174e-28,8,7.354e-36,9.676e-33
"chr6",31129328,31129600,0,6,8.12e-50,1.065e-46
"chr6",33048253,33048879,1.778e-23,20,1.039e-30,5.921e-28
"chr22",21986959,21987190,8.301e-31,8,1.453e-35,2.244e-32
"chr6",31548284,31548437,1.125e-17,5,5.306e-23,1.237e-19
"chr11",64126339,64126461,6.005e-33,6,3.164e-32,9.248e-29
"chr12",57940956,57941150,2.661e-25,6,3.971e-34,7.299e-31
"chr2",44065549,44066206,0,14,4.725e-67,2.565e-64
"chr17",73874464,73874699,1.109e-29,5,4.926e-34,7.476e-31
"chr6",30165960,30166173,1.868e-35,6,1.063e-35,1.78e-32
"chr11",111783266,111783355,7.011e-31,5,2.959e-30,1.186e-26
"chr3",42306384,42306737,1.864e-21,6,2.133e-27,2.155e-24
"chr20",43936852,43937289,9.01e-20,5,1.439e-35,1.174e-32
"chr19",9473564,9473880,2.324e-30,9,3.246e-32,3.663e-29
"chr10",90343165,90343435,5.86e-37,7,1.427e-38,1.884e-35
"chr10",76859205,76859441,0,7,3.578e-42,5.407e-39
"chr5",168271854,168272051,3.762e-28,5,1.463e-43,2.649e-40
"chr20",44650067,44650270,1.127e-26,6,7.642e-31,1.342e-27
"chr4",163085234,163085411,2.527e-27,7,4.236e-29,8.535e-26
"chr8",60031822,60031944,3.885e-21,5,4.37e-28,1.277e-24
"chr6",29716938,29717136,1.856e-23,5,1.088e-29,1.959e-26
"chr6",48036211,48036676,3.911e-26,10,1.713e-34,1.314e-31
"chr6",28583970,28584172,4.99e-35,15,1.737e-31,3.066e-28
"chr3",30647669,30647808,8.405e-29,6,2.496e-29,6.404e-26
"chr20",57463105,57464129,1.665e-32,33,2.986e-48,1.04e-45
"chr14",100203941,100204258,1.542e-16,6,1.616e-32,1.818e-29
"chr14",29234889,29235196,3.106e-23,8,6.578e-41,7.641e-38
"chr1",3566576,3566818,2.926e-28,5,1.319e-32,1.944e-29
"chr10",135122745,135122875,2.69e-15,6,9.901e-20,2.716e-16
"chr1",161171210,161171876,3.045e-17,7,2.338e-26,1.252e-23
"chr17",17109569,17109817,3.663e-15,7,1.938e-18,2.787e-15
"chr2",85811291,85811662,8.974e-15,5,4.828e-23,4.64e-20
"chr13",50702674,50703026,6.441e-15,6,1.005e-32,1.018e-29
"chr6",33263047,33263475,0,8,1.968e-70,1.64e-67
"chr22",38071533,38071677,7.499e-18,6,2.396e-19,5.933e-16
"chr6",146864334,146864529,2.068e-29,8,3.938e-39,7.201e-36
"chr6",30882993,30883203,9.567e-18,5,4.958e-25,8.419e-22
"chr7",152160884,152161197,1.884e-22,5,8.538e-29,9.727e-26
"chr1",3634810,3635210,2.787e-18,6,1.331e-28,1.186e-25
"chr10",97802848,97803058,1.602e-37,9,2.092e-30,3.552e-27
"chr11",117102798,117102988,2.521e-27,5,4.234e-33,7.947e-30
"chr10",118083817,118084109,4.755e-25,5,7.212e-48,8.808e-45
"chr20",10015645,10015964,2.578e-20,6,2.394e-24,2.677e-21
"chr3",13520762,13521250,4.63e-28,9,8.696e-41,6.354e-38
"chr11",71955298,71955439,5.106e-22,5,4.02e-25,1.017e-21
"chr11",66035476,66035671,1.02e-19,7,1.452e-21,2.656e-18
"chr6",31164742,31164994,1.331e-18,10,3.821e-23,5.407e-20
"chr11",47399812,47400330,6.564e-15,9,7.698e-27,5.299e-24
"chr8",18541445,18541627,3.894e-36,5,5.811e-39,1.139e-35
"chr10",105238963,105239205,2.529e-33,5,6.099e-44,8.987e-41
"chr12",133066504,133066682,2.495e-18,6,9.4e-21,1.883e-17
"chr15",81426346,81426669,8.946e-17,9,5.498e-23,6.07e-20
"chr7",99691603,99691734,0,6,4.284e-48,1.166e-44
"chr14",55907298,55907460,1.568e-13,6,1.001e-16,2.444e-13
"chr7",27183132,27184521,0,40,7.531e-85,1.933e-82
"chr1",231155631,231155818,0,7,2.848e-39,5.431e-36
"chr5",149669367,149669813,2.734e-12,6,9.579e-23,7.659e-20
"chr3",30936069,30936318,9.598e-25,6,1.342e-27,1.922e-24
"chr20",43729807,43730072,2.447e-25,7,1.098e-31,1.478e-28
"chr3",112359487,112359652,4.05e-14,6,6.338e-21,1.37e-17
"chr2",217236629,217236882,2.929e-26,6,6.731e-30,9.487e-27
"chr6",30070011,30070109,1.102e-15,6,6.911e-13,2.515e-09
"chr12",66563718,66563928,2.222e-22,5,1.859e-27,3.156e-24
"chr17",57642627,57642763,7.823e-20,6,1.408e-19,3.691e-16
"chr3",47450717,47450915,4.497e-36,5,3.39e-49,6.105e-46
"chr20",36148603,36149455,1.703e-21,32,9.119e-27,3.817e-24
"chr10",42863443,42863594,5.619e-15,5,1.388e-17,3.278e-14
"chr7",151722535,151722628,2.241e-34,5,5.908e-35,2.265e-31
"chr11",3014101,3014291,2.464e-31,6,1.478e-21,2.775e-18
"chr18",49866209,49866412,3.618e-30,8,7.139e-34,1.254e-30
"chr12",120740009,120740057,1.251e-23,5,2.434e-26,1.809e-22
"chr6",30121773,30122213,5.079e-39,12,9.761e-61,7.911e-58
"chr6",84742997,84743364,8.92e-31,10,5.419e-35,5.265e-32
"chr12",26986178,26986279,3.838e-17,5,2.313e-26,8.166e-23
"chr12",50135417,50135621,5.042e-18,5,2.356e-31,4.118e-28
"chr16",1583809,1584118,2.009e-10,6,6.877e-18,7.937e-15
"chr22",46663417,46663783,1.308e-17,6,8.686e-39,8.463e-36
"chr1",46859670,46859845,4.291e-15,5,7.163e-23,1.46e-19
"chr7",73275264,73275436,0,6,5.689e-53,1.18e-49
"chr10",125651369,125651726,7.654e-19,8,1.303e-24,1.301e-21
"chr3",181428376,181428697,1.607e-30,9,1.34e-35,1.489e-32
"chr6",30585022,30585191,1.432e-36,6,5.344e-40,1.128e-36
"chr22",50523685,50523801,8.669e-31,5,4.819e-32,1.482e-28
"chr3",164914436,164914621,1.894e-17,6,3.369e-26,6.494e-23
"chr6",10881890,10882240,3.244e-17,6,1.03e-28,1.049e-25
"chr2",238707008,238707312,3.967e-32,6,2.677e-46,3.141e-43
"chr13",114103451,114103796,5.298e-12,7,2.459e-18,2.541e-15
"chr6",32942062,32942808,4.407e-17,9,8.098e-36,3.871e-33
"chr13",114107875,114108052,2.221e-39,7,8.433e-37,1.699e-33
"chr22",30662798,30663041,3.387e-29,6,6.518e-41,9.566e-38
"chr1",26487590,26488129,1.691e-16,5,4.717e-28,3.121e-25
"chr6",29599011,29599390,3.619e-15,9,9.042e-20,8.508e-17
"chr1",179560699,179560983,1.865e-16,5,3.083e-24,3.871e-21
"chr10",75118431,75118678,1.628e-22,5,5.346e-31,7.718e-28
"chr6",33254384,33254599,2.682e-21,5,7.008e-26,1.162e-22
"chr4",174429262,174429374,1.132e-24,5,1.886e-24,6.006e-21
"chr3",57742982,57743171,1.408e-26,5,3.545e-30,6.689e-27
"chr19",57018847,57019069,2.808e-20,5,1.428e-28,2.294e-25
"chr20",24449667,24449916,5.972e-30,7,2.816e-35,4.034e-32
"chr7",142494147,142494564,3.22e-11,7,4.233e-20,3.62e-17
"chr11",2019435,2020560,7.757e-39,36,1.153e-66,3.655e-64
"chr7",106505687,106505961,4.227e-15,5,5.928e-28,7.715e-25
"chr18",74729020,74729251,7.757e-39,7,3.157e-40,4.874e-37
"chr6",155537900,155538055,6.663e-12,6,2.629e-17,6.049e-14
"chr6",31619761,31619951,1.626e-23,5,1.904e-29,3.574e-26
"chr6",20534631,20534758,3.04e-22,7,3.281e-17,9.214e-14
"chr10",89621772,89621940,2.432e-32,5,7.897e-36,1.676e-32
"chr13",48877433,48877719,3.286e-36,8,7.662e-35,9.553e-32
"chr2",225266579,225266876,3.492e-24,7,1.269e-31,1.524e-28
"chr11",72504856,72504909,7.896e-26,5,1.158e-28,7.794e-25
"chr3",46037407,46037608,9.187e-18,5,2.403e-27,4.264e-24
"chr5",76115809,76116169,1.731e-12,5,3.563e-26,3.53e-23
"chr6",33172816,33173137,1.125e-17,8,3.587e-22,3.985e-19
"chr6",33401479,33401542,1.35e-11,5,8.383e-14,4.745e-10
"chr6",160389644,160389851,8.796e-22,8,2.475e-30,4.263e-27
"chr8",110374562,110374866,1.736e-18,6,1.571e-33,1.843e-30
"chr5",121414136,121414425,1.985e-19,6,1.822e-32,2.248e-29
"chr11",67418044,67418405,8.211e-13,11,8.072e-19,7.974e-16
"chr7",101005831,101006058,1.969e-16,6,1.514e-25,2.379e-22
"chr13",26586253,26586713,1.63e-13,6,6.04e-26,4.683e-23
"chr18",22006315,22006496,3.986e-25,5,6.536e-35,1.288e-31
"chr1",178062685,178062853,2.56e-30,5,1.4e-36,2.971e-33
"chr2",26624449,26624934,9.122e-25,10,4.89e-44,3.596e-41
"chr7",130131479,130131923,2.079e-20,17,3.55e-31,2.851e-28
"chr14",106938288,106938509,2.831e-22,6,1.812e-27,2.925e-24
"chr6",32948329,32948526,0,6,2.71e-37,4.906e-34
"chr1",153762200,153762564,1.016e-15,6,4.489e-26,4.398e-23
"chr6",33248545,33248714,0,6,2.404e-39,5.073e-36
"chr17",6554841,6554987,6.298e-18,5,3.611e-27,8.819e-24
"chr5",95997735,95997923,1.683e-22,5,3.15e-29,5.974e-26
"chr3",128840618,128840692,4.531e-20,6,2.136e-17,1.029e-13
"chr4",24796918,24797176,1.241e-16,6,5.166e-25,7.14e-22
"chr6",123317211,123317569,1.398e-29,6,9.854e-39,9.816e-36
"chr10",45719750,45720134,1.159e-08,5,1.87e-23,1.737e-20
"chr10",105156203,105156444,5.529e-23,6,7.665e-27,1.134e-23
"chr17",81052621,81052836,2.45e-22,6,7.549e-36,1.252e-32
"chr17",6947287,6947464,2.274e-21,7,3.777e-16,6.71e-13
