"#chrom","start","end","min_p","n_probes","z_p","z_sidak_p"
"chr6",32037096,32037426,8.513e-30,7,9.752e-43,1.054e-39
"chr1",231004156,231004380,3.003e-23,6,1.203e-23,1.915e-20
"chr2",51259692,51260003,1.891e-13,6,6.928e-23,7.944e-20
"chr6",32935788,32936079,1.391e-28,9,2.428e-16,2.721e-13
"chr22",17956452,17956641,1.168e-14,5,9.856e-23,1.86e-19
"chr6",29520964,29521272,7.944e-24,9,5.462e-33,6.324e-30
"chr6",31627082,31627313,9.377e-39,7,1.019e-47,1.573e-44
"chr3",42201313,42201649,4.498e-15,5,1.53e-23,1.623e-20
"chr11",123986025,123986166,2.03e-40,8,2.297e-38,5.808e-35
"chr6",151560830,151561236,1.738e-30,9,2.64e-41,2.318e-38
"chr12",109531353,109531595,3.648e-25,6,2.084e-28,3.07e-25
"chr17",26127437,26127542,0,5,3.234e-43,1.098e-39
"chr11",2182456,2182795,1.681e-36,8,9.264e-44,9.745e-41
"chr17",47287409,47287577,6.419e-22,6,2.281e-20,4.841e-17
"chr6",33215648,33215868,9.851e-15,6,6.49e-22,1.052e-18
"chr1",113265409,113265883,2.126e-22,7,7.18e-37,5.401e-34
"chr6",138893613,138893718,8.321e-28,6,3.265e-28,1.109e-24
"chr11",117187001,117187223,2.114e-31,6,3.679e-39,5.91e-36
"chr20",55904632,55904875,2.268e-24,5,1.722e-40,2.527e-37
"chr6",33362894,33363179,0,6,7.842e-59,9.813e-56
"chr2",85811291,85811662,1.155e-16,5,4.103e-26,3.944e-23
"chr7",156741513,156741808,6.887e-08,5,8.222e-14,9.945e-11
"chr11",19736149,19736333,7.108e-23,5,2.551e-35,4.945e-32
"chr1",94344134,94344710,1.583e-17,8,1.237e-31,7.661e-29
"chr10",105156203,105156444,2.883e-25,6,2.788e-29,4.125e-26
"chr19",57702019,57702809,1.681e-36,15,2.639e-56,1.191e-53
"chr11",7110073,7110196,7.812e-11,5,2.689e-14,7.789e-11
"chr11",843896,844686,4.847e-17,11,5.375e-45,2.426e-42
"chr5",2537495,2537834,2.874e-08,6,9.253e-17,1.168e-13
"chr1",38022358,38022657,3.511e-22,7,1.728e-18,2.061e-15
"chr6",29648160,29648628,1.413e-13,17,9.807e-18,7.473e-15
"chr5",40841297,40841590,3.015e-15,5,1.565e-31,1.905e-28
"chr15",26108641,26108817,2.161e-24,7,2.845e-38,5.765e-35
"chr18",19997863,19998049,4.147e-40,7,1.002e-33,1.921e-30
"chr6",29894939,29895187,2.95e-23,7,4.135e-15,5.907e-12
"chr21",45705617,45705742,5.025e-18,7,2.205e-18,6.29e-15
"chr22",24890689,24890833,4.14e-21,7,8.026e-27,1.988e-23
"chr13",48807049,48807339,5.52e-28,6,4.22e-35,5.19e-32
"chr6",31164742,31164994,2.708e-21,10,5.868e-26,8.304e-23
"chr17",42081809,42081955,9.265e-34,6,5.705e-35,1.393e-31
"chr11",27722616,27722774,2.972e-27,6,1.008e-34,2.275e-31
"chr10",47083282,47083504,1.226e-20,5,3.608e-27,5.796e-24
"chr4",74965067,74965278,2.799e-30,6,1.237e-37,2.09e-34
"chr11",705691,706070,1.048e-16,5,1.512e-33,1.423e-30
"chr1",177140125,177140322,3.815e-27,5,3.92e-33,7.096e-30
"chr2",158453599,158454243,6.166e-18,7,2.592e-42,1.435e-39
"chr11",118134800,118135270,5.283e-22,8,1.198e-37,9.089e-35
"chr16",67977864,67978216,2.122e-33,5,8.337e-50,8.446e-47
"chr17",46671076,46671332,3.437e-15,6,3.491e-24,4.863e-21
"chr11",94706532,94706874,2.506e-24,7,9.355e-32,9.755e-29
"chr6",29796014,29796086,1.949e-28,5,2.909e-31,1.441e-27
"chr12",6961044,6961209,6.96e-34,5,5.942e-36,1.284e-32
"chr3",147110228,147110378,1.832e-27,5,8.576e-33,2.039e-29
"chr8",48675646,48676092,1.082e-11,7,9.841e-21,7.869e-18
"chr7",114055073,114055210,5.152e-32,6,4.444e-37,1.157e-33
"chr1",27709574,27709850,5.998e-17,7,2.414e-21,3.119e-18
"chr16",90113892,90114200,3.021e-17,5,2.051e-26,2.375e-23
"chr17",41277973,41278622,7.578e-26,12,4.672e-47,2.567e-44
"chr6",32119873,32120324,2.158e-20,7,1.049e-37,8.29e-35
"chr17",7758101,7758291,0,6,5.887e-34,1.105e-30
"chr6",32076078,32076592,1.896e-16,8,6.834e-29,4.741e-26
"chr17",79304419,79304683,7.642e-40,7,2.223e-42,3.003e-39
"chr11",2018017,2018154,4.663e-33,6,2.557e-32,6.656e-29
"chr20",62168669,62168878,1.028e-29,7,4.466e-25,7.621e-22
"chr14",69676182,69676294,0,5,8.344e-51,2.657e-47
"chr1",44883989,44884264,1.742e-34,7,3.393e-41,4.4e-38
"chr19",859329,859680,3.839e-24,6,4.347e-32,4.416e-29
"chr17",74075091,74075336,3.097e-17,5,4.04e-24,5.88e-21
"chr2",7171868,7172297,5.978e-12,5,4.667e-24,3.879e-21
"chr16",89033691,89034099,5.022e-11,5,1.936e-26,1.692e-23
"chr6",43478454,43478530,0,5,2.565e-50,1.204e-46
"chr8",99306715,99306953,5.158e-26,6,6.946e-38,1.041e-34
"chr1",156261199,156261403,5.009e-18,5,3.035e-27,5.304e-24
"chr17",72427537,72427693,1.037e-26,5,1.123e-31,2.567e-28
"chr6",33240147,33240388,3.573e-29,5,1.664e-36,2.463e-33
"chr1",230415184,230415668,5.383e-22,6,9.75e-45,7.184e-42
"chr6",42927939,42928200,9.868e-21,10,9.07e-29,1.239e-25
"chr2",236826206,236826485,7.956e-29,5,8.177e-44,1.045e-40
"chr2",157184400,157184614,3.725e-17,5,8.242e-22,1.373e-18
"chr4",1202508,1203104,7.084e-37,12,1.285e-58,7.686e-56
"chr6",30585022,30585191,8.344e-40,6,1.54e-43,3.249e-40
"chr6",149805994,149806502,7.105e-15,8,6.415e-30,4.503e-27
"chr11",117069779,117069900,1.618e-16,5,6.399e-17,3.272e-13
"chr19",17931931,17932369,3.103e-30,9,4.156e-46,3.384e-43
"chr1",42618890,42619163,7.219e-41,6,1.943e-59,2.538e-56
"chr6",31671158,31671292,1.221e-22,7,1.823e-17,4.851e-14
"chr5",66124394,66124603,4.595e-41,6,3.958e-40,6.754e-37
"chr6",31549009,31549276,1.198e-32,9,3.109e-39,4.152e-36
"chr15",89312968,89313222,9.811e-27,5,6.725e-35,9.442e-32
"chr6",33173277,33173501,5.389e-36,7,1.496e-35,2.381e-32
"chr12",89748772,89749142,1.018e-31,6,2.563e-29,2.47e-26
"chr3",53381804,53381977,3.636e-29,5,5.215e-37,1.075e-33
"chr1",230468463,230468773,1.663e-23,5,1.309e-38,1.506e-35
"chr2",169658880,169659182,3.138e-26,6,1.273e-50,1.503e-47
"chr7",1081060,1081526,1.344e-12,5,3.304e-22,2.528e-19
"chr19",1438055,1438247,6.203e-32,6,6.264e-35,1.163e-31
"chr17",4871193,4871376,1.416e-26,6,5.423e-23,1.057e-19
"chr22",31317913,31318444,1.354e-11,8,2.17e-18,1.457e-15
"chr11",36615846,36616048,1.4e-26,5,2.871e-31,5.068e-28
"chr10",54068371,54068594,2.246e-26,5,6.971e-37,1.115e-33
"chr6",32134853,32135396,0,19,1.3e-87,8.539e-85
"chr6",32063393,32064258,0,28,4.248e-58,1.751e-55
"chr8",132052701,132052942,1.356e-33,7,5.035e-40,7.45e-37
"chr2",61371879,61372226,7.359e-29,7,9.317e-36,9.574e-33
"chr19",8428849,8429166,7.571e-21,5,4.541e-39,5.108e-36
"chr2",154333567,154333822,7.616e-28,5,5.875e-34,8.216e-31
"chr3",48632483,48632892,3.728e-26,9,1.128e-34,9.836e-32
"chr11",70508021,70508180,1.757e-12,5,1.929e-15,4.233e-12
"chr1",68515976,68516518,1.419e-18,12,4.575e-36,3.01e-33
"chr19",36024278,36024439,2.661e-16,5,2.347e-18,5.199e-15
"chr17",79881467,79881543,7.492e-17,5,1.532e-18,7.188e-15
"chr11",65360122,65360509,2.685e-23,5,4.907e-41,4.521e-38
"chr6",351115,351402,6.923e-31,5,6.35e-49,7.89e-46
"chr5",178594373,178594649,6.5e-12,5,1.275e-23,1.647e-20
"chr6",29944979,29945155,6.324e-42,10,5.919e-43,1.199e-39
"chr1",24645801,24646392,2.26e-39,11,1.231e-54,7.426e-52
"chr11",67007583,67007855,5.504e-29,8,2.979e-43,3.905e-40
"chr17",6947287,6947464,5.332e-24,7,4.004e-18,8.067e-15
"chr11",108408906,108408981,2.485e-33,5,3.539e-35,1.683e-31
"chr11",68781975,68782211,2.486e-21,5,8.12e-35,1.227e-31
"chr6",33091566,33091870,4.792e-21,6,3.621e-26,4.248e-23
"chr1",117317837,117318232,8.526e-24,6,2.318e-42,2.093e-39
"chr1",75198402,75199117,6.074e-17,10,1.894e-39,9.447e-37
"chr6",30712281,30712499,6.324e-42,7,3.197e-32,5.23e-29
"chr22",32341327,32341492,1.537e-33,6,4.981e-26,1.077e-22
"chr6",10881890,10882240,9.425e-19,6,1.308e-31,1.333e-28
"chr3",5024760,5024963,6.128e-33,5,5.752e-41,1.011e-37
"chr2",121223846,121224009,6.27e-28,5,3.373e-26,7.379e-23
"chr15",69325270,69325560,5.365e-19,5,9.932e-27,1.221e-23
"chr11",31837103,31837250,4.949e-23,5,3.34e-36,8.103e-33
"chr15",49170065,49170244,1.213e-28,5,3.254e-35,6.483e-32
"chr17",81052621,81052836,1.133e-22,6,1.969e-36,3.265e-33
"chr13",110802516,110802753,7.363e-17,7,3.99e-22,6.003e-19
"chr15",75019069,75019376,6.922e-21,10,1.544e-28,1.793e-25
"chr20",30135107,30135177,9.014e-24,6,2.419e-26,1.232e-22
"chr8",22735110,22735478,6.442e-22,5,3.31e-29,3.207e-26
"chr14",104690039,104690244,3.219e-12,5,1.658e-18,2.883e-15
"chr6",32164502,32165237,1.329e-28,14,2.543e-57,1.234e-54
"chr6",134497174,134497379,3.302e-17,5,2.826e-23,4.915e-20
"chr2",47382286,47382739,3.113e-25,6,1.398e-54,1.1e-51
"chr14",101499892,101500125,1.639e-36,5,1.039e-41,1.59e-38
"chr12",58146163,58146524,2.984e-20,6,3.315e-29,3.274e-26
"chr8",143859668,143859990,5.417e-38,7,3.174e-42,3.515e-39
"chr1",179847084,179847162,6.96e-34,5,1.94e-34,8.87e-31
"chr20",61161999,61162112,0,5,1.464e-42,4.619e-39
"chr6",33284346,33284839,6.414e-29,10,1.942e-42,1.405e-39
"chr19",46974971,46975180,2.076e-09,5,1.608e-15,2.652e-12
"chr22",24384104,24384400,1.003e-22,10,8.244e-27,9.932e-24
"chr6",32014299,32014739,3.322e-38,9,4.52e-48,3.663e-45
"chr2",44395748,44396058,6.901e-25,6,3.853e-32,4.432e-29
"chr5",149546330,149546471,1.028e-26,5,1.032e-35,2.61e-32
"chr11",3186791,3186977,5.566e-18,5,2.182e-28,4.183e-25
"chr11",2292690,2293309,7.642e-40,20,1.309e-41,7.539e-39
"chr11",10562836,10563039,6.629e-27,6,3.15e-35,5.534e-32
"chr6",31129328,31129600,0,6,1.006e-50,1.319e-47
"chr12",12848976,12849138,1.189e-22,5,8.511e-29,1.874e-25
"chr5",140346105,140346293,1.619e-26,5,5.58e-30,1.059e-26
"chr8",27695475,27695870,9.369e-23,8,1.937e-28,1.748e-25
"chr5",71014735,71014918,3.153e-35,7,3.908e-35,7.615e-32
"chr8",117950243,117950504,2.578e-32,7,1.03e-36,1.407e-33
"chr6",30711425,30711644,2.204e-21,6,1.12e-26,1.823e-23
"chr22",50528178,50528333,1.168e-14,6,4.274e-20,9.832e-17
"chr13",61989596,61989770,3.839e-24,5,1.851e-31,3.793e-28
"chr2",3704362,3704773,5.168e-14,6,4.35e-28,3.774e-25
"chr11",14994846,14995322,7.138e-32,12,2.993e-47,2.242e-44
"chr5",1882774,1883011,8.05e-17,5,9.289e-32,1.398e-28
"chr8",122651485,122651575,4.436e-35,5,1.258e-35,4.985e-32
"chr8",144635259,144635610,4.776e-32,9,1.284e-46,1.305e-43
"chr5",140857888,140858107,1.225e-14,5,8.049e-22,1.311e-18
"chr12",104697386,104697631,2.157e-16,8,3.584e-28,5.217e-25
"chr6",32023245,32023383,0,6,3.38e-38,8.733e-35
"chr21",37915043,37915391,1.207e-14,6,7.847e-26,8.041e-23
"chr1",25292017,25292412,1.362e-37,8,1.266e-63,1.143e-60
"chr2",176046456,176046632,3.528e-35,5,1.121e-37,2.272e-34
"chr7",120968876,120969174,1.123e-21,8,1.551e-36,1.857e-33
"chr6",31696062,31696519,0,17,3.883e-65,3.03e-62
"chr13",31506684,31506963,1.097e-20,7,3.936e-25,5.031e-22
"chr1",200841804,200842145,5.197e-26,5,9.402e-50,9.832e-47
"chr14",76734326,76734605,6.992e-08,5,6.985e-12,8.928e-09
"chr4",124317778,124317966,5.041e-33,7,5.295e-27,1.004e-23
"chr1",119526782,119527156,5.745e-19,5,1.261e-38,1.203e-35
"chr13",34184931,34185311,5.736e-15,5,2.863e-41,2.687e-38
"chr20",33880194,33880370,0,6,5.185e-48,1.051e-44
"chr15",93616893,93617168,6.324e-42,12,3.113e-46,4.037e-43
"chr13",33780077,33780362,2.482e-19,5,7.374e-29,9.227e-26
"chr3",160823230,160823505,1.285e-28,7,2.569e-38,3.332e-35
"chr12",3862220,3862597,2.14e-31,11,1.804e-46,1.706e-43
"chr1",46859670,46859845,2.429e-16,5,2.871e-24,5.851e-21
"chr6",166722052,166722248,2.666e-19,5,1.892e-30,3.443e-27
"chr15",39871807,39872186,2.116e-28,6,3.432e-30,3.229e-27
"chr12",76742179,76742603,6.174e-41,9,6.035e-46,5.076e-43
"chr11",2907669,2907930,3.749e-27,7,1.524e-38,2.082e-35
"chr11",28129558,28129852,4.746e-35,7,1.731e-46,2.099e-43
"chr6",160389644,160389851,5.552e-24,8,2.032e-33,3.501e-30
"chr6",146919931,146920295,4.747e-27,8,1.095e-37,1.072e-34
"chr8",27468980,27469338,1.96e-12,5,8.895e-26,8.86e-23
"chr17",17109569,17109817,1.862e-17,7,3.154e-21,4.536e-18
"chr3",112012866,112013231,1.447e-12,5,6.384e-21,6.237e-18
"chr19",46142573,46142711,6.426e-26,5,2.443e-32,6.312e-29
"chr3",50388468,50388670,1.69e-34,6,1.607e-46,2.836e-43
"chr21",38070523,38070671,1.159e-26,5,1.538e-32,3.705e-29
"chr1",165513252,165513361,1.381e-25,5,2.711e-26,8.868e-23
"chr17",11501502,11501663,2.239e-30,7,8.793e-37,1.947e-33
"chr11",10715444,10715767,3.777e-26,5,1.491e-48,1.646e-45
"chr19",15083615,15083916,4.595e-27,6,1.029e-24,1.219e-21
"chr1",231155631,231155818,0,7,5.803e-40,1.107e-36
"chr6",29580895,29581228,3.001e-37,7,1.607e-37,1.721e-34
"chr1",116518737,116519214,1.361e-32,8,1.315e-33,9.833e-31
"chr4",53578128,53578664,4.918e-20,8,1.08e-37,7.182e-35
"chr4",183061829,183062004,1.115e-19,5,1.622e-30,3.305e-27
"chr5",168271854,168272051,1.71e-28,5,3.209e-44,5.809e-41
"chr13",37453428,37453926,1.162e-19,6,2.402e-38,1.72e-35
"chr19",12817391,12817517,3.732e-38,5,9.461e-44,2.678e-40
"chr1",161049442,161049677,7.612e-22,5,4.317e-39,6.551e-36
"chr6",142410097,142410235,6.47e-22,5,1.047e-34,2.705e-31
"chr4",165877874,165878136,3.111e-13,6,1.877e-16,3.022e-13
"chr8",108510095,108510343,5.67e-17,5,1.369e-25,1.969e-22
"chr16",89557868,89558024,5.758e-32,5,6.67e-34,1.525e-30
"chr2",128458239,128458556,1.087e-28,6,2.806e-51,3.157e-48
"chr1",28906209,28906538,1.478e-24,5,2.473e-48,2.68e-45
"chr12",110211320,110211413,4.372e-26,5,8.784e-27,3.368e-23
"chr17",6899296,6899577,4.393e-17,8,2.159e-22,2.74e-19
"chr3",196014710,196014846,1.486e-33,6,2.246e-27,5.89e-24
"chr1",11795745,11795985,2.093e-21,7,8.855e-25,1.316e-21
"chr6",32977982,32978281,1.219e-41,8,6.066e-39,7.234e-36
"chr2",239140023,239140369,7.868e-21,8,4.957e-31,5.109e-28
"chr4",74847645,74847829,2.244e-16,7,3.007e-18,5.828e-15
"chr6",88299741,88300029,3.969e-34,6,1.085e-42,1.343e-39
"chr1",3607096,3607425,9.569e-29,6,3.415e-36,3.701e-33
"chr11",57529254,57529614,3.817e-14,5,1.22e-22,1.209e-19
"chr2",241497411,241497599,2.784e-18,6,8.819e-28,1.673e-24
"chr12",115134343,115134594,4.756e-12,6,3.039e-17,4.318e-14
"chr3",150690356,150690585,9.615e-40,5,5.708e-47,8.888e-44
"chr6",28956225,28956426,9.334e-41,13,6.338e-38,1.125e-34
"chr4",5021110,5021328,5.402e-25,7,1.995e-27,3.264e-24
"chr10",73848763,73848915,1.586e-19,6,1.466e-24,3.44e-21
"chr10",131989533,131989849,1.659e-15,5,5.121e-33,5.779e-30
"chr6",152958461,152958664,1.986e-26,7,1.949e-33,3.424e-30
"chr6",8102918,8103092,4.855e-25,5,7.489e-29,1.535e-25
"chr4",4860430,4860655,4.106e-26,8,3.935e-36,6.237e-33
"chr16",2892603,2892912,3.779e-14,5,8.199e-23,9.462e-20
"chr1",901684,901892,5.269e-31,5,5.406e-36,9.268e-33
"chr12",54409206,54409336,2.01e-32,6,9.243e-35,2.535e-31
"chr12",121416389,121416796,0,8,4.671e-63,4.093e-60
"chr17",37123637,37123949,7.048e-21,9,1.362e-28,1.557e-25
"chr2",201170789,201170828,1.56e-26,5,2.991e-29,2.735e-25
"chr11",2721206,2722258,8.229e-27,29,2.061e-56,6.986e-54
"chr6",155537900,155538055,5.526e-20,6,3.833e-24,8.818e-21
"chr11",278393,278538,6.324e-42,6,2.683e-51,6.598e-48
"chr10",5406889,5407119,0,8,7.728e-53,1.198e-49
"chr2",127413362,127413530,4.109e-17,5,1.986e-25,4.215e-22
"chr6",32085148,32085541,5.514e-29,7,2.885e-30,2.618e-27
"chr6",32632956,32633163,1.401e-11,7,9.27e-14,1.597e-10
"chr17",7832679,7832943,2.239e-24,5,1.069e-31,1.444e-28
"chr19",52391077,52391605,4.04e-25,12,1.165e-32,7.865e-30
"chr10",128994431,128994702,3.739e-27,5,2.414e-32,3.177e-29
"chr3",120461450,120461571,1.895e-27,5,5.993e-26,1.766e-22
"chr6",2891972,2892152,3.138e-26,5,1.528e-40,3.027e-37
"chr4",47839875,47840136,2.596e-22,5,4.259e-32,5.819e-29
"chr11",6494899,6495256,3.015e-21,5,4.41e-36,4.405e-33
"chr14",102027659,102027797,1.795e-34,5,7.426e-36,1.919e-32
"chr2",201171254,201171347,2.961e-25,5,5.591e-25,2.144e-21
"chr2",74685458,74685602,3.036e-37,7,6.469e-31,1.602e-27
"chr15",63674107,63674276,1.951e-33,5,1.695e-35,3.577e-32
"chr11",69285979,69286352,1.762e-11,5,5.336e-18,5.102e-15
"chr7",30951063,30951498,7.282e-39,10,1.192e-41,9.771e-39
"chr5",78985424,78985592,1.289e-24,9,9.225e-29,1.958e-25
"chr3",10806046,10806370,5.372e-24,7,5.326e-31,5.862e-28
"chr1",17846707,17846815,3.319e-34,5,4.465e-36,1.474e-32
"chr7",93205125,93205295,6.12e-23,8,4.763e-35,9.992e-32
"chr12",52995249,52995446,5.339e-19,5,1.912e-24,3.461e-21
"chr19",19373565,19373755,8.182e-21,5,4.972e-33,9.332e-30
"chr11",8832906,8833095,1.238e-30,5,8.018e-43,1.513e-39
"chr22",39712955,39713086,0,6,6.659e-48,1.813e-44
"chr11",46366642,46367100,1.32e-17,7,1.802e-30,1.403e-27
"chr12",81471648,81471884,1.271e-18,7,1.627e-31,2.458e-28
"chr6",31587679,31588053,2.444e-34,13,4.113e-35,3.921e-32
"chr21",42219138,42219299,2.126e-27,6,3.754e-31,8.314e-28
"chr19",57989026,57989182,1.837e-32,5,1.304e-34,2.98e-31
"chr11",89867636,89867976,1.3e-22,8,2.311e-31,2.424e-28
"chr17",72931568,72931903,3.932e-36,11,4.773e-44,5.081e-41
"chr6",33281711,33282175,1.034e-28,10,5.394e-36,4.145e-33
"chr5",19988591,19988848,6.312e-19,8,1.81e-27,2.512e-24
"chr14",24780403,24780926,4.502e-27,10,2.375e-30,1.62e-27
"chr17",27045042,27045302,4.237e-27,6,2.289e-29,3.14e-26
"chr10",95517381,95517562,9.174e-23,5,6.733e-25,1.326e-21
"chr5",1225223,1225719,0,8,8.852e-51,6.364e-48
"chr4",103940710,103941205,5.752e-29,10,6.736e-44,4.853e-41
"chr5",74162770,74162924,1.331e-24,5,1.116e-26,2.583e-23
"chr10",45719750,45720134,8.963e-14,5,1.18e-29,1.095e-26
"chr17",3704470,3704621,1.255e-13,6,4.968e-20,1.173e-16
"chr16",57831744,57832309,3.621e-25,6,5.019e-61,3.168e-58
