"#chrom","start","end","min_p","n_probes","z_p","z_sidak_p"
"chr19",15083615,15083916,7.934e-29,6,9.367e-26,1.11e-22
"chr10",8078037,8078357,2.894e-20,6,1.056e-33,1.176e-30
"chr7",99517191,99517378,3.052e-22,8,3.839e-32,7.32e-29
"chr6",155537900,155538055,5.346e-12,6,2.002e-17,4.605e-14
"chr7",120968876,120969174,4.732e-19,8,3.23e-32,3.865e-29
"chr5",102898462,102898733,4.729e-08,5,8.109e-17,1.461e-13
"chr19",58280727,58280927,4.142e-23,5,7.556e-29,1.347e-25
"chr6",87646875,87647154,2.961e-24,8,1.607e-32,2.054e-29
"chr2",18765847,18766294,3.615e-13,5,4.132e-33,3.297e-30
"chr8",101170018,101170202,5.501e-22,7,4.052e-23,7.852e-20
"chr19",16178090,16178253,4.454e-15,6,1.322e-19,2.892e-16
"chr6",32137060,32137294,0,7,1.31e-56,1.996e-53
"chr12",21810278,21810845,2.34e-22,6,4.379e-34,2.754e-31
"chr7",27183132,27184521,0,40,1.251e-85,3.211e-83
"chr4",165878036,165878136,2.801e-11,5,1.409e-12,5.026e-09
"chr1",113249941,113250088,3.813e-23,5,3.129e-31,7.592e-28
"chr10",4230412,4230752,4.066e-25,5,1.514e-42,1.587e-39
"chr12",10183171,10183364,9.556e-09,5,1.1e-12,2.032e-09
"chr12",110156244,110156459,1.6e-24,5,3.305e-27,5.482e-24
"chr14",37051692,37051902,1.952e-15,6,2.567e-23,4.358e-20
"chr8",43147438,43147602,1.181e-37,5,6.594e-46,1.434e-42
"chr1",178062685,178062853,1.49e-30,5,8.363e-37,1.775e-33
"chr6",32809265,32809494,0,8,1.596e-52,2.486e-49
"chr20",57465438,57465535,1.197e-17,5,6.1e-18,2.242e-14
"chr7",94285269,94286793,4.047e-38,55,1.408e-81,3.295e-79
"chr22",45680686,45681036,2.191e-17,6,4.412e-27,4.496e-24
"chr11",705691,706070,2.973e-15,5,5.405e-30,5.085e-27
"chr15",91473058,91473569,1.019e-17,9,4.305e-33,3.004e-30
"chr2",3642399,3642967,8.57e-15,9,4.972e-27,3.122e-24
"chr2",239140023,239140369,1.412e-18,8,4.14e-28,4.267e-25
"chr6",30853947,30854233,5.758e-17,8,1.376e-20,1.716e-17
"chr7",150745472,150745709,5.966e-35,6,2.057e-42,3.095e-39
"chr20",62367697,62367998,4.287e-17,7,6.034e-24,7.149e-21
"chr19",57630152,57630742,4.262e-40,14,3.447e-52,2.083e-49
"chr11",1785546,1785804,8.695e-25,9,2.734e-28,3.779e-25
"chr6",111279492,111279922,8.042e-31,12,1.233e-36,1.023e-33
"chr1",179847084,179847162,2.4e-31,5,5.498e-32,2.514e-28
"chr12",25102273,25102521,1.303e-17,5,3.183e-22,4.576e-19
"chr20",25128680,25128807,1.652e-23,6,2.1e-36,5.898e-33
"chr15",63674107,63674276,8.581e-31,5,1.696e-32,3.578e-29
"chr10",90343165,90343435,2.284e-37,7,6.771e-39,8.943e-36
"chr11",123986025,123986166,2.73e-37,8,2.536e-35,6.414e-32
"chr6",5261365,5261560,4.342e-29,5,1.566e-32,2.864e-29
"chr5",150284415,150284600,7.206e-19,6,1.796e-23,3.461e-20
"chr6",33284346,33284542,9.643e-29,7,5.804e-31,1.056e-27
"chr3",44754071,44754201,1.068e-16,6,1.382e-17,3.791e-14
"chr20",55841868,55841906,3.057e-29,6,2.795e-32,2.623e-28
"chr15",41061983,41062224,1.986e-19,5,3.757e-25,5.559e-22
"chr14",104690039,104690244,3.032e-12,5,5.504e-18,9.574e-15
"chr11",14993377,14994230,1.383e-27,18,1.034e-52,4.322e-50
"chr2",677533,677591,3.403e-20,5,1.026e-22,6.307e-19
"chr10",126150122,126150316,1.876e-32,6,1.259e-31,2.315e-28
"chr10",49892740,49893026,1.391e-20,8,1.678e-26,2.092e-23
"chr11",28129558,28129852,2.218e-32,7,1.227e-42,1.488e-39
"chr16",776415,776685,2.324e-18,5,1.96e-25,2.589e-22
"chr7",93205125,93205295,3.493e-20,8,4.754e-31,9.973e-28
"chr7",130132160,130132453,6.332e-32,13,2.023e-35,2.462e-32
"chr11",2891064,2891118,2.518e-19,5,8.453e-22,5.582e-18
"chr8",143859668,143859895,7.114e-18,6,1.168e-23,1.835e-20
"chr10",124638755,124639257,1.224e-27,13,3.047e-35,2.165e-32
"chr19",41724897,41725332,8.887e-16,5,6.815e-27,5.587e-24
"chr17",5019451,5019989,1.07e-11,6,2.02e-24,1.339e-21
"chr3",46506103,46506554,5.703e-27,9,3.684e-41,2.913e-38
"chr14",96670861,96671169,1.144e-27,8,4.246e-39,4.916e-36
"chr7",39605535,39605883,6.93e-16,5,3.418e-25,3.502e-22
"chr5",169532685,169532775,4.316e-33,6,6.319e-28,2.504e-24
"chr19",859329,859680,1.803e-21,6,3.313e-28,3.366e-25
"chr6",30080263,30080405,1.568e-29,5,4.978e-39,1.25e-35
"chr10",72432460,72432573,2.681e-18,5,9.915e-22,3.129e-18
"chr6",64281438,64281886,7.119e-20,8,4.661e-28,3.71e-25
"chr3",46875703,46875903,4.047e-38,8,1.189e-50,2.12e-47
"chr11",66084468,66084841,3.076e-18,5,6.068e-28,5.801e-25
"chr2",73114255,73114426,2.197e-31,7,4.551e-36,9.49e-33
"chr12",15942594,15942969,2.586e-14,7,3.836e-19,3.647e-16
"chr18",21718734,21718979,3.864e-35,10,8.231e-37,1.198e-33
"chr6",29894939,29895116,3.502e-21,5,2.928e-15,5.816e-12
"chr5",34042975,34043509,5.432e-15,7,2.381e-32,1.59e-29
"chr17",41561299,41561480,1.688e-20,6,3.676e-23,7.243e-20
"chr1",2458225,2458298,2.959e-25,5,4.862e-28,2.375e-24
"chr10",45719750,45720134,1.179e-08,5,1.631e-23,1.514e-20
"chr4",40058920,40059040,8.049e-30,5,2.714e-29,8.066e-26
"chr12",122711987,122712381,4.481e-13,8,7.732e-22,6.998e-19
"chr20",30406996,30407261,0,7,1.892e-48,2.546e-45
"chr3",185000585,185000824,1.572e-20,5,7.749e-28,1.156e-24
"chr21",45705617,45705742,3.496e-22,7,3.195e-22,9.114e-19
"chr6",31938860,31939322,1.213e-27,13,1.274e-42,9.836e-40
"chr17",42081809,42081955,2.111e-30,6,1.909e-31,4.664e-28
"chr2",47382286,47382739,9.179e-23,6,3.924e-49,3.089e-46
"chr20",10015645,10015964,2.013e-20,6,1.762e-24,1.97e-21
"chr13",113698930,113699016,0,6,6.969e-51,2.89e-47
"chr6",32134853,32135396,0,19,3.54e-75,2.325e-72
"chr19",33622855,33623091,8.19e-42,9,6.014e-37,9.087e-34
"chr11",94278323,94278603,4.207e-16,8,1.87e-25,2.381e-22
"chr8",27695475,27695695,3.563e-20,6,4.504e-23,7.3e-20
"chr8",108510095,108510343,1.632e-14,5,1.624e-22,2.335e-19
"chr6",32156070,32156527,7.942e-16,5,2.085e-33,1.627e-30
"chr6",29342521,29342706,1.083e-24,5,2.715e-40,5.233e-37
"chr19",52956621,52956832,1.618e-29,8,8.9e-34,1.504e-30
"chr6",30431658,30431860,5.596e-30,6,6.848e-28,1.209e-24
"chr6",31409504,31409757,2.073e-19,7,1.179e-29,1.661e-26
"chr6",31549009,31549276,5.849e-30,9,1.988e-35,2.655e-32
"chr1",85040133,85040343,8.321e-25,8,7.784e-36,1.322e-32
"chr2",176948342,176948759,6.795e-17,8,2.368e-30,2.025e-27
"chr13",74708037,74708194,3.145e-30,5,1.578e-32,3.585e-29
"chr6",28303922,28304249,1.224e-34,10,2.46e-39,2.683e-36
"chr8",65291512,65291730,2.307e-19,7,1.319e-18,2.158e-15
"chr6",4079341,4079704,3.66e-27,7,1.627e-43,1.598e-40
"chr12",56390797,56391077,6.324e-30,10,3.56e-40,4.535e-37
"chr16",28943018,28943288,7.039e-35,5,4.157e-51,5.49e-48
"chr4",89444908,89445097,2.85e-25,6,1.001e-26,1.89e-23
"chr6",69345835,69346248,1.856e-14,5,5.322e-30,4.595e-27
"chr5",63257709,63257941,3.272e-31,8,6.715e-37,1.032e-33
"chr17",74075091,74075336,1.242e-12,5,4.402e-24,6.408e-21
"chr17",17465161,17465476,2.39e-17,5,1.029e-24,1.165e-21
"chr6",10521141,10521715,2.237e-16,6,2.83e-32,1.758e-29
"chr2",54086853,54087343,1.036e-32,11,8.116e-49,5.907e-46
"chr16",53407420,53407808,2.345e-10,7,2.571e-20,2.363e-17
"chr6",29454754,29455126,5.294e-32,5,3.22e-45,3.087e-42
"chr14",50154982,50155174,1.406e-35,7,1.259e-26,2.338e-23
"chr10",71812100,71812332,1.092e-15,7,1.755e-19,2.698e-16
"chr12",89748725,89749142,8.528e-21,7,4.261e-20,3.644e-17
"chr13",52419264,52419483,1.375e-27,6,2.103e-29,3.425e-26
"chr10",25465170,25465503,8.601e-24,6,5.924e-36,6.344e-33
"chr11",67418044,67418405,6.549e-13,11,6.029e-19,5.956e-16
"chr8",91803656,91803805,1.607e-20,5,1.454e-30,3.479e-27
"chr20",2844658,2844713,5.349e-37,5,1.771e-40,1.148e-36
"chr7",99691603,99691734,0,6,1.698e-48,4.622e-45
"chr3",183958999,183959171,2.662e-24,7,1.776e-23,3.682e-20
"chr6",28887741,28888029,1.637e-21,5,9.779e-40,1.211e-36
"chr7",27197454,27198429,1.948e-20,10,3.696e-48,1.352e-45
"chr4",99064321,99064904,2.396e-17,8,1.51e-32,9.234e-30
"chr6",30523071,30523449,1.582e-33,10,1.234e-40,1.164e-37
"chr3",111804829,111805005,7.664e-20,5,1.095e-28,2.218e-25
"chr2",121223846,121224009,5.225e-22,5,2.119e-20,4.635e-17
"chr12",4554595,4554878,4.733e-25,6,2.01e-30,2.533e-27
"chr12",72233239,72233372,1.03e-20,6,8.297e-29,2.225e-25
"chr12",133414254,133414571,7.222e-28,5,3.209e-37,3.61e-34
"chr2",10861363,10861602,1.406e-21,5,2.399e-32,3.579e-29
"chr3",33260731,33261000,3.77e-20,5,1.823e-22,2.416e-19
"chr6",32118203,32118457,1.399e-18,14,1.575e-25,2.212e-22
"chr13",78493853,78494171,1.088e-21,9,1.664e-19,1.866e-16
"chr6",28921287,28921499,2.216e-19,5,4.995e-31,8.403e-28
"chr6",10419834,10420079,9.488e-26,6,1.07e-35,1.557e-32
"chr19",58220515,58220837,8.857e-17,7,1.464e-22,1.622e-19
"chr2",183943387,183943551,5.422e-25,5,1.506e-30,3.274e-27
"chr20",30073398,30073576,4.488e-18,5,2.504e-23,5.016e-20
"chr20",48428996,48429238,9.515e-29,7,6.271e-27,9.241e-24
"chr15",74421847,74421935,4.272e-27,6,8.082e-25,3.275e-21
"chr4",4860430,4860655,6.888e-23,8,7.237e-32,1.147e-28
"chr7",127670992,127671195,1.269e-23,6,3.462e-35,6.081e-32
"chr17",1395863,1396123,1.097e-08,5,9.162e-19,1.257e-15
"chr2",7005727,7006004,1.08e-23,7,3.228e-33,4.156e-30
"chr6",31627082,31627313,1.504e-38,7,3.963e-47,6.118e-44
"chr6",133562086,133562494,8.952e-25,12,1.179e-32,1.031e-29
"chr1",28559460,28559620,3.18e-30,6,5.835e-32,1.3e-28
"chr7",130131479,130131923,1.4e-20,17,2.12e-31,1.703e-28
"chr14",106938288,106938509,1.691e-22,6,1.133e-27,1.828e-24
"chr5",125931119,125931275,1.522e-25,5,8.314e-25,1.9e-21
"chr13",26586253,26586713,1.433e-13,6,5.237e-26,4.06e-23
"chr5",140700258,140700676,2.223e-30,10,3.718e-38,3.172e-35
"chr17",37764117,37764293,3.761e-35,7,3.915e-38,7.932e-35
"chr10",50887471,50887731,3.143e-26,7,2.994e-34,4.107e-31
"chr1",43751269,43751563,8.19e-42,8,2.725e-52,3.305e-49
"chr7",55224742,55225183,4.106e-21,7,5.391e-27,4.359e-24
"chr5",92914035,92914319,8.845e-14,5,6.956e-24,8.734e-21
"chr12",54071089,54071194,1.571e-23,5,4.119e-26,1.399e-22
"chr7",116139179,116139425,1.526e-19,7,8.776e-22,1.272e-18
"chr13",33002359,33002597,4.47e-19,6,3.049e-22,4.568e-19
"chr17",46667586,46667812,7.122e-15,6,1.583e-19,2.497e-16
"chr6",33386331,33386556,1.377e-28,6,2.028e-27,3.215e-24
"chr1",25869987,25870172,4.798e-11,5,1.141e-15,2.14e-12
"chr3",129147229,129147846,1.667e-20,8,1.864e-37,1.077e-34
"chr2",56410010,56410300,3.979e-39,8,1.359e-46,1.671e-43
"chr1",75139346,75139583,1.079e-15,7,4.307e-28,6.48e-25
"chr6",31502385,31502521,5.253e-35,6,4.377e-44,1.148e-40
"chr2",157184400,157184614,1.264e-15,5,1.62e-19,2.7e-16
"chr1",54821852,54822298,3.281e-12,6,9.96e-27,7.964e-24
"chr10",114709738,114709946,7.807e-12,7,1.254e-13,2.151e-10
"chr6",31860643,31860763,0,5,6.011e-50,1.786e-46
"chr13",103532259,103532435,8.64e-40,6,1.331e-49,2.696e-46
"chr11",107328524,107328671,4.65e-27,6,3.883e-24,9.419e-21
"chr4",6695318,6695698,1.225e-13,7,2.16e-22,2.027e-19
"chr6",32862030,32862734,0,21,4.406e-67,2.232e-64
"chr4",47839875,47840136,1.76e-19,5,2.211e-28,3.021e-25
"chr21",36041333,36041699,1.59e-28,6,4.939e-38,4.813e-35
"chr10",63422510,63422640,1.197e-20,6,9.412e-31,2.582e-27
"chr11",26353604,26353811,4.743e-27,6,2.069e-37,3.564e-34
"chr19",11649461,11649701,1.04e-18,5,1.944e-22,2.889e-19
"chr17",6947287,6947464,1.792e-21,7,2.796e-16,6.71e-13
"chr10",18629496,18629677,3.867e-22,5,2.838e-35,5.592e-32
"chr8",144790186,144790410,1.38e-19,5,7.407e-22,1.179e-18
"chr7",4832111,4832535,1.328e-09,5,2.447e-21,2.058e-18
"chr11",2951167,2951353,3.289e-22,7,2.647e-25,5.074e-22
"chr8",117778487,117778786,2.039e-20,5,4.334e-26,5.169e-23
"chr4",84030974,84031308,5.292e-33,7,2.145e-33,2.29e-30
"chr2",202483867,202484320,3.709e-14,7,2.004e-27,1.577e-24
"chr1",94344134,94344710,3.486e-16,8,5.387e-29,3.335e-26
"chr1",117317837,117318232,1.177e-23,6,2.01e-36,1.815e-33
"chr17",27045042,27045302,2.787e-23,6,2.24e-25,3.072e-22
"chr6",33267504,33267781,2.366e-36,12,1.096e-37,1.41e-34
"chr1",236686563,236686804,5.675e-15,5,4.898e-19,7.248e-16
"chr22",20073392,20073636,3.639e-23,5,6.932e-43,1.013e-39
"chr15",32933660,32934185,1.647e-23,7,8.443e-36,5.735e-33
"chr11",44332684,44333192,5.982e-36,17,2.562e-49,1.798e-46
"chr6",164506860,164507305,1.294e-08,6,7.317e-18,5.863e-15
"chr6",30113695,30113825,5.995e-13,5,1.27e-17,3.483e-14
"chr5",68710807,68710912,9.803e-17,6,4.28e-26,1.454e-22
"chr11",67383650,67383862,2.701e-09,5,8.72e-14,1.466e-10
"chr4",154073370,154073813,1.035e-14,6,1.775e-30,1.429e-27
"chr17",47492395,47492548,1.628e-29,6,6.384e-38,1.488e-34
"chr7",43909258,43909462,3.365e-26,5,3.179e-32,5.557e-29
"chr6",146919931,146920295,3.801e-24,8,1.177e-33,1.153e-30
"chr6",31838412,31838774,2.33e-36,11,1.988e-46,1.958e-43
"chr7",32111061,32111342,3.402e-17,5,9.868e-24,1.252e-20
"chr18",60986585,60986911,3.989e-23,8,2.985e-27,3.265e-24
"chr2",197504012,197504206,1.333e-18,5,1.076e-22,1.978e-19
"chr7",94023742,94023988,9.84e-34,7,1.842e-38,2.67e-35
"chr5",140346105,140346293,2.988e-24,5,2.552e-27,4.841e-24
"chr17",10559322,10559537,4.957e-31,5,1.978e-45,3.28e-42
"chr6",137366321,137366545,5.359e-30,7,2.28e-33,3.629e-30
"chr6",112575849,112576119,9.097e-18,5,1.407e-28,1.859e-25
"chr6",30180687,30180820,3.012e-26,6,6.052e-26,1.623e-22
"chr20",61809715,61809932,5.202e-29,8,7.481e-35,1.229e-31
"chr17",79304419,79304683,1.249e-39,7,6.812e-42,9.201e-39
"chr6",33084548,33085063,5.655e-27,16,6.29e-39,4.356e-36
"chr2",241497411,241497599,5.62e-16,6,1.792e-24,3.399e-21
"chr2",27531123,27531360,2.855e-35,8,4.239e-36,6.378e-33
"chr6",31380431,31380600,0,6,2.034e-30,4.292e-27
"chr21",42219138,42219299,8.952e-25,6,6.466e-28,1.432e-24
"chr6",149805994,149806732,8.194e-13,10,1.122e-30,5.421e-28
"chr7",156741513,156741808,6.988e-07,5,6.399e-14,7.73e-11
"chr7",93520171,93520452,2.792e-33,10,1.788e-37,2.269e-34
"chr15",93633144,93633408,8.418e-13,5,1.852e-22,2.502e-19
"chr1",25292017,25292412,2.045e-37,8,9.107e-52,8.221e-49
"chr16",51185038,51185236,2.611e-22,6,2.663e-25,4.795e-22
"chr12",123464510,123464823,2.166e-25,5,1.11e-37,1.265e-34
"chr4",1166754,1166990,2.966e-20,8,2.038e-24,3.08e-21
"chr11",72504856,72504909,4.339e-26,5,6.436e-29,4.331e-25
"chr15",22833148,22833400,1.558e-13,8,7.764e-18,1.099e-14
"chr11",790141,790293,8.928e-20,6,7.6e-29,1.783e-25
"chr6",36646126,36646259,2.023e-22,5,2.183e-26,5.853e-23
"chr3",182970674,182970903,3.234e-27,7,1.003e-40,1.561e-37
"chr6",46138724,46139019,2.882e-37,9,3.321e-36,4.014e-33
"chr6",24911192,24911334,5.059e-19,6,3.316e-29,8.328e-26
"chr6",105628012,105628165,4.946e-16,5,5.8e-25,1.352e-21
"chr22",46449751,46450114,1.214e-08,7,1.619e-16,1.09e-13
"chr19",46142573,46142711,1.16e-23,5,1.261e-29,3.259e-26
"chr6",168197504,168197732,4.553e-18,5,3.625e-21,5.67e-18
"chr4",4859934,4860082,2.573e-35,8,6.868e-35,1.655e-31
"chr3",5024760,5024963,9.914e-33,5,1.422e-40,2.497e-37
"chr12",95397607,95397809,5.749e-12,6,6.188e-17,1.96e-13
