"#chrom","start","end","min_p","n_probes","z_p","z_sidak_p"
"chr19",23941206,23941575,7.365e-10,5,1.171e-20,1.132e-17
"chr11",105481282,105481509,4.504e-13,6,7.078e-24,1.112e-20
"chr10",72362451,72362866,1.383e-20,8,4.533e-30,3.895e-27
"chr18",74729020,74729251,5.205e-39,7,3.262e-40,5.036e-37
"chr19",36236335,36236496,9.095e-39,6,9.782e-40,2.167e-36
"chr20",44650141,44650270,1.481e-29,5,3.603e-34,9.96e-31
"chr22",20073392,20073636,3.296e-23,5,1.041e-42,1.521e-39
"chr5",76115809,76116169,2.493e-14,5,2.054e-29,2.035e-26
"chr2",26624449,26624934,1.533e-27,10,2.44e-46,1.794e-43
"chr20",19915715,19915874,5.715e-31,6,6.705e-27,1.504e-23
"chr12",122018896,122019117,4.845e-27,7,5.487e-29,8.853e-26
"chr10",89621772,89621940,6.721e-35,5,2.338e-38,4.963e-35
"chr11",72504856,72504909,3.121e-28,5,5.13e-31,3.451e-27
"chr10",75118431,75118678,1.393e-24,5,2.365e-33,3.415e-30
"chr6",160389644,160389851,8.143e-24,8,9.334e-33,1.608e-29
"chr6",33385235,33385582,1.186e-39,11,1.719e-47,1.767e-44
"chr22",24372920,24373054,2.201e-24,5,2.542e-27,6.765e-24
"chr19",9609151,9609422,4.692e-32,8,1.282e-39,1.687e-36
"chr6",32145349,32146232,3.377e-37,25,6.344e-71,2.562e-68
"chr4",331395,331517,1.305e-37,5,5.454e-38,1.594e-34
"chr10",125651369,125651726,1.067e-21,8,7.283e-33,7.275e-30
"chr6",112575849,112576119,2.928e-22,5,1.766e-32,2.333e-29
"chr12",120740009,120740057,3.565e-26,5,7.447e-29,5.532e-25
"chr19",46974971,46975180,2.262e-09,5,2.807e-15,4.736e-12
"chr14",101505890,101506087,6.339e-35,5,5.342e-45,9.669e-42
"chr1",3566576,3566818,9.298e-31,5,3.85e-35,5.674e-32
"chr6",30166731,30166872,0,8,2.757e-31,6.971e-28
"chr5",168271854,168272051,2.62e-28,5,1.509e-43,2.731e-40
"chr3",111717681,111718245,1.165e-20,8,3.526e-36,2.23e-33
"chr2",158453599,158454243,6.84e-18,7,1.659e-41,9.184e-39
"chr6",76059449,76059773,1.31e-19,6,4.026e-36,4.431e-33
"chr6",31631637,31631801,0,7,5.057e-44,1.1e-40
"chr6",134210137,134210307,5.71e-17,7,1.266e-25,2.656e-22
"chr6",31938860,31939322,0,13,2.199e-53,1.697e-50
"chr11",1036676,1036865,0,7,3.172e-45,5.986e-42
"chr16",88590324,88590467,4.566e-12,5,7.602e-15,1.883e-11
"chr6",10881890,10882240,1.063e-18,6,4.416e-31,4.5e-28
"chr6",31164742,31164994,4.811e-21,10,2.015e-25,2.851e-22
"chr12",54393549,54393725,5.564e-24,6,8.324e-34,1.687e-30
"chr6",33395289,33395495,1.294e-25,6,1.688e-31,2.923e-28
"chr5",115697213,115697696,3.167e-18,5,1.39e-46,1.026e-43
"chr6",30042136,30042388,1.345e-20,8,5.998e-29,8.487e-26
"chr13",27335081,27335204,3.002e-30,5,1.716e-29,4.975e-26
"chr17",73874464,73874699,3.778e-32,5,7.838e-37,1.189e-33
"chr8",67454545,67454892,8.982e-21,5,1.346e-34,1.383e-31
"chr11",64126339,64126461,5.109e-36,6,5.82e-35,1.701e-31
"chr1",153762200,153762434,3.106e-16,5,3.446e-26,5.252e-23
"chr2",127413362,127413530,4.51e-17,5,4.706e-25,9.988e-22
"chr7",16505408,16505664,1.16e-16,6,1.153e-20,1.606e-17
"chr3",46939977,46940439,1.212e-09,5,3.129e-23,2.415e-20
"chr6",42928273,42928546,5.375e-33,12,9.68e-24,1.264e-20
"chr3",48632483,48632892,5.592e-26,9,7.403e-34,6.455e-31
"chr19",58545121,58545333,1.693e-21,7,3.716e-33,6.25e-30
"chr6",84742997,84743364,8.206e-34,10,2.168e-38,2.107e-35
"chr5",140772181,140772681,9.05e-12,6,9.254e-31,6.6e-28
"chr6",30689513,30689681,6.535e-28,5,4.209e-32,8.934e-29
"chr2",74685458,74685602,7.265e-37,7,2.045e-30,5.065e-27
"chr14",100203941,100204258,3.354e-18,6,1.32e-35,1.485e-32
"chr10",135122745,135122875,6.513e-17,6,1.464e-21,4.016e-18
"chr19",9785510,9786077,1.967e-11,9,3.649e-26,2.295e-23
"chr20",57485764,57486076,1.969e-25,5,2.284e-25,2.611e-22
"chr17",42733526,42733729,1.021e-25,7,8.53e-27,1.498e-23
"chr12",66563718,66563928,1.96e-24,5,8.92e-30,1.515e-26
"chr6",33248545,33248714,0,6,2.47e-39,5.212e-36
"chr19",15342981,15343425,8.925e-23,9,9.374e-35,7.529e-32
"chr6",32064145,32064218,2.091e-05,7,3.356e-06,0.01626
"chr3",121902441,121902622,5.432e-31,7,1.176e-23,2.316e-20
"chr11",62783360,62783573,4.498e-30,6,2.439e-34,4.084e-31
"chr15",86313833,86313973,0,7,5.244e-52,1.336e-48
"chr6",146864334,146864529,8.94e-32,8,3.316e-42,6.065e-39
"chr15",81426346,81426669,4.473e-19,9,4.307e-26,4.755e-23
"chr17",37764117,37764293,4.832e-38,7,6.513e-41,1.32e-37
"chr20",36156470,36156634,7.457e-42,7,2.748e-34,5.975e-31
"chr6",29520964,29521272,1.303e-23,9,3.234e-32,3.745e-29
"chr13",48877433,48877719,7.764e-39,8,4.533e-37,5.652e-34
"chr6",31409504,31409757,5.954e-21,7,3.796e-32,5.351e-29
"chr1",39874873,39875069,2.334e-36,7,3.358e-42,6.11e-39
"chr17",45810358,45810512,8.816e-30,7,6.066e-34,1.405e-30
"chr10",76859205,76859441,0,7,3.707e-42,5.602e-39
"chr12",132663427,132663741,3.28e-23,6,1.745e-41,1.982e-38
"chr5",95997735,95997923,2.541e-24,5,9.536e-32,1.809e-28
"chr4",174429262,174429374,4.709e-28,5,1.918e-27,6.106e-24
"chr14",102027659,102027797,3.102e-34,5,2.72e-35,7.028e-32
"chr15",34502417,34502580,1.54e-28,5,1.578e-32,3.452e-29
"chr13",46189837,46190098,7.241e-31,7,2.086e-39,2.85e-36
"chr11",66035909,66036138,2.946e-14,6,2.725e-22,4.244e-19
"chr17",57696952,57697125,1.384e-23,5,4.492e-34,9.259e-31
"chr10",105238963,105239205,1.673e-33,5,2.757e-51,4.063e-48
"chr1",41328136,41328420,1.817e-22,6,4.562e-42,5.728e-39
"chr6",32810550,32810833,5.084e-27,5,1.488e-33,1.874e-30
"chr2",124782585,124782885,3.623e-17,5,8.342e-30,9.916e-27
"chr15",61521714,61522112,8.852e-29,6,2.229e-40,1.998e-37
"chr19",14785592,14785849,3.012e-17,5,1.417e-33,1.966e-30
"chr7",130131479,130131923,0,17,2.887e-45,2.319e-42
"chr20",43936852,43937289,6.854e-20,5,7.743e-42,6.318e-39
"chr17",17109569,17109817,2.502e-17,7,7.821e-21,1.125e-17
"chr15",91427820,91428056,7.25e-09,5,2.042e-17,3.085e-14
"chr1",161008296,161008826,7.914e-22,8,3.058e-39,2.057e-36
"chr22",38071533,38071677,7.076e-18,6,8.652e-19,2.143e-15
"chr3",10149881,10150139,2.735e-31,8,8.631e-33,1.193e-29
"chr3",57742982,57743171,6.447e-29,5,2.683e-31,5.061e-28
"chr20",24449667,24449916,5.574e-33,7,2.184e-38,3.128e-35
"chr10",42863443,42863594,4.36e-17,5,8.585e-20,2.027e-16
"chr14",23623479,23623756,7.103e-24,5,2.568e-31,3.306e-28
"chr19",50936037,50936172,1.524e-21,5,1.756e-26,4.638e-23
"chr1",3634810,3635210,3.082e-19,6,1.001e-35,8.921e-33
"chr19",5913853,5914158,7.165e-38,5,2.51e-52,2.934e-49
"chr10",118083817,118084109,3.37e-25,5,7.511e-48,9.173e-45
"chr11",2019435,2020560,2.613e-39,36,1.666e-60,5.282e-58
"chr17",29297379,29297604,3.483e-25,9,7.196e-31,1.141e-27
"chr11",278393,278538,1.333e-41,6,1.701e-50,4.182e-47
"chr17",41277973,41278622,9.708e-26,12,7.737e-46,4.251e-43
"chr6",32119873,32120324,2.009e-20,7,6.15e-37,4.862e-34
"chr7",12610077,12610175,3.592e-33,5,3.005e-32,1.093e-28
"chr1",54821852,54822298,5.729e-14,6,2.604e-30,2.082e-27
"chr6",133562086,133562494,6.114e-27,12,2.706e-35,2.365e-32
"chr22",30476088,30476525,5.919e-23,11,4.181e-31,3.412e-28
"chr10",27703246,27703377,2.314e-24,6,1.425e-27,3.878e-24
"chr13",33002359,33002597,6.041e-21,6,5.491e-24,8.227e-21
"chr11",69285979,69286352,1.925e-11,5,1.01e-17,9.659e-15
"chr1",202091864,202092005,2.465e-39,7,6.184e-36,1.564e-32
"chr17",43025022,43025343,5.12e-33,6,3.639e-41,4.043e-38
"chr10",102046457,102046768,6.508e-18,7,3.429e-31,3.932e-28
"chr3",30647669,30647808,2.058e-31,6,7.127e-32,1.828e-28
"chr4",155702171,155702610,3.044e-21,8,1.152e-26,9.355e-24
"chr7",1733975,1734325,7.419e-27,5,7.337e-57,7.476e-54
"chr3",181428376,181428697,9.427e-34,9,5.698e-39,6.33e-36
"chr3",46506103,46506554,8.012e-30,9,3.131e-45,2.476e-42
"chr6",123317211,123317569,3.778e-32,6,1.249e-41,1.244e-38
"chr1",112058235,112058750,3.369e-12,5,1.545e-27,1.07e-24
"chr12",26986178,26986279,9.656e-19,5,4.933e-29,1.742e-25
"chr8",39172019,39172120,8.185e-19,6,1.188e-26,4.195e-23
"chr22",44287771,44288155,5.798e-33,7,4.285e-39,3.979e-36
"chr6",31690903,31692375,0,36,4.972e-104,1.205e-101
"chr11",3014101,3014291,6.531e-35,6,8.225e-24,1.544e-20
"chr7",142494147,142494564,7.118e-14,7,7.043e-24,6.023e-21
"chr7",139168304,139168523,2.34e-28,6,6.145e-36,1.001e-32
"chr6",28973317,28973524,6.016e-35,10,2.178e-40,3.752e-37
"chr3",195578010,195578280,3.591e-12,6,7.59e-17,1.467e-13
"chr14",106938288,106938509,2.114e-22,6,1.853e-27,2.989e-24
"chr10",116164597,116164955,1.754e-20,6,1.686e-30,1.679e-27
"chr17",81052621,81052836,1.827e-22,6,7.773e-36,1.289e-32
"chr11",67418044,67418405,4.49e-15,11,1.745e-20,1.724e-17
"chr3",46875703,46875903,7.165e-38,8,3.269e-50,5.828e-47
"chr3",164914436,164914621,4.967e-19,6,4.359e-29,8.403e-26
"chr4",24796918,24797176,1.312e-24,6,9.734e-36,1.345e-32
"chr17",6554841,6554987,7.476e-20,5,1.473e-29,3.598e-26
"chr6",30434071,30434552,6.5e-26,13,8.807e-50,6.529e-47
"chr18",49866209,49866412,1.268e-33,8,2.114e-37,3.714e-34
"chr15",98196021,98196333,4.738e-10,5,4.752e-18,5.431e-15
"chr6",33048253,33048879,6.124e-37,20,3.954e-59,2.252e-56
"chr6",30165960,30166173,1.273e-35,6,1.092e-35,1.829e-32
"chr16",81129996,81130375,2.068e-19,6,7.542e-39,7.096e-36
"chr17",46018808,46019184,7.708e-18,7,1.966e-35,1.864e-32
"chr11",111783266,111783355,1.284e-34,5,1.294e-33,5.184e-30
"chr19",13875296,13875430,2.247e-22,5,7.147e-29,1.902e-25
"chr6",29454754,29455532,1.405e-39,12,1.114e-69,5.105e-67
"chr20",57463105,57464129,0,33,9.657e-64,3.363e-61
"chr20",33880194,33880370,7.457e-42,6,3.421e-47,6.932e-44
"chr1",26233331,26233623,5.765e-28,10,2.31e-32,2.821e-29
"chr19",9473564,9473880,1.438e-33,9,3.968e-35,4.478e-32
"chr6",31129328,31129600,0,6,8.455e-50,1.108e-46
"chr6",28887741,28888029,1.481e-21,5,7.616e-39,9.43e-36
"chr15",39871807,39872186,2.872e-28,6,1.264e-29,1.189e-26
"chr11",6947446,6947759,1.848e-22,6,8.376e-28,9.543e-25
"chr12",50135417,50135621,5.269e-20,5,5.155e-34,9.011e-31
"chr7",2557151,2557466,7.109e-30,6,3.001e-44,3.397e-41
"chr6",33401479,33401542,3.147e-13,5,2.038e-15,1.131e-11
"chr2",44065549,44066206,0,14,3.513e-74,1.907e-71
"chr6",33254384,33254599,7.57e-29,5,9.394e-40,1.558e-36
"chr16",8806358,8806756,4.687e-17,8,6.033e-27,5.406e-24
"chr6",30112422,30112776,3.408e-24,5,3.17e-38,3.193e-35
"chr3",46037407,46037608,7.301e-20,5,2.419e-30,4.291e-27
"chr6",29720314,29720635,5.716e-26,7,2.011e-29,2.235e-26
"chr13",73356345,73356591,1.435e-29,6,2.291e-31,3.32e-28
"chr5",178368070,178368415,3.382e-29,8,9.552e-33,9.873e-30
"chr5",149669367,149669813,3.108e-31,6,1.454e-33,1.162e-30
"chr18",12254119,12254566,2.855e-22,12,4.58e-38,3.654e-35
"chr11",15962840,15963167,4.515e-18,5,3.906e-34,4.26e-31
"chr1",231155631,231155818,0,7,2.925e-39,5.578e-36
"chr2",189157173,189157566,9.962e-22,9,2.927e-21,2.656e-18
"chr22",25595588,25595840,5.628e-31,6,7.065e-43,9.998e-40
"chr19",57018847,57019069,3.837e-22,5,1.013e-30,1.627e-27
"chr12",133414254,133414571,6.505e-28,5,3.878e-43,4.363e-40
"chr8",110374562,110374866,8.387e-21,6,5.69e-37,6.674e-34
"chr6",125623413,125623573,2.62e-19,5,5.559e-28,1.239e-24
"chr17",46667586,46667812,1.72e-17,6,1.308e-22,2.064e-19
"chr6",32808503,32808918,2.845e-21,7,7.013e-31,6.026e-28
"chr16",84224563,84224901,2.134e-30,5,7.754e-49,8.181e-46
"chr10",97802848,97803058,4.543e-41,9,1.408e-31,2.39e-28
"chr12",129309116,129309376,3.767e-21,5,4.004e-31,5.492e-28
"chr1",46859670,46859845,3.22e-16,5,6.215e-24,1.266e-20
"chr11",66035476,66035671,3.981e-21,7,1.473e-23,2.693e-20
"chr6",33263047,33263475,0,8,2.173e-70,1.81e-67
"chr5",3605782,3606081,2.299e-16,5,1.055e-22,1.258e-19
"chr10",22634037,22634226,8.001e-33,7,3.6e-33,6.793e-30
"chr4",3773814,3773996,2.665e-40,5,2.21e-47,4.33e-44
"chr17",7461259,7461775,2.317e-12,6,2.725e-32,1.883e-29
"chr6",29648160,29648628,1.68e-13,17,3.204e-17,2.442e-14
"chr2",238707008,238707312,2.722e-32,6,2.819e-46,3.307e-43
"chr6",33172816,33173137,3.126e-19,8,3.451e-24,3.834e-21
"chr17",40274523,40274811,5.14e-34,7,6.472e-39,8.014e-36
"chr12",133066504,133066682,1.405e-20,6,9.587e-23,1.921e-19
"chr10",90343165,90343435,4.084e-40,7,8.289e-42,1.095e-38
"chr1",161171210,161171876,2.483e-17,7,3.56e-29,1.906e-26
"chr14",24898817,24899054,5.465e-29,7,3.237e-35,4.871e-32
"chr2",28114115,28114462,5.705e-17,6,1.193e-27,1.226e-24
"chr8",109095917,109096064,1.724e-30,6,4.526e-26,1.098e-22
"chr3",194090476,194090730,4.255e-14,5,3.931e-25,5.518e-22
"chr7",99691603,99691734,0,6,4.411e-48,1.201e-44
"chr20",62693942,62694005,2.228e-24,6,5.779e-27,3.271e-23
"chr6",30882993,30883203,1.491e-17,5,1.365e-35,2.317e-32
"chr7",27183132,27184521,0,40,7.335e-118,1.883e-115
"chr6",20534631,20534758,3.679e-24,7,1.689e-18,4.742e-15
"chr1",178062685,178062853,1.147e-32,5,3.486e-39,7.399e-36
"chr6",33041217,33041583,1.686e-20,7,1.44e-35,1.403e-32
"chr17",42431626,42432165,1.436e-06,5,3.271e-21,2.164e-18
"chr3",33260731,33261000,4.041e-22,5,2.1e-24,2.784e-21
"chr15",83953708,83954150,1.798e-39,10,5.571e-32,4.495e-29
"chr6",33091566,33091870,5.634e-21,6,1.031e-25,1.21e-22
"chr6",28510280,28510532,3.29e-15,9,1.367e-20,1.935e-17
"chr17",46681110,46681401,1.362e-11,6,9.091e-17,1.36e-13
"chr20",57465438,57465535,1.83e-20,5,2.011e-20,7.393e-17
"chr1",7887198,7887560,2.464e-17,5,3.218e-26,3.17e-23
"chr6",48036211,48036676,1.327e-29,10,1.264e-38,9.692e-36
"chr6",32939136,32939317,5.612e-22,6,1.891e-24,3.726e-21
"chr4",165877874,165878136,4.018e-13,6,3.313e-16,4.533e-13
"chr11",117102798,117102988,8.02e-30,5,7.211e-36,1.353e-32
"chr11",65314912,65315625,1.032e-17,6,1.424e-43,7.12e-41
"chr11",2482222,2482594,2.512e-39,10,2.371e-69,2.273e-66
"chr13",34184931,34185311,5.386e-15,5,1.493e-40,1.401e-37
"chr22",46663417,46663783,4.685e-19,6,4.533e-42,4.417e-39
"chr1",1713943,1714271,1.132e-16,5,2.007e-28,2.183e-25
"chr7",73275264,73275436,0,6,5.888e-53,1.221e-49
"chr20",62168669,62168878,1.933e-29,7,1.238e-24,2.112e-21
"chr3",196014710,196014846,3.047e-33,6,5.715e-27,1.499e-23
"chr19",49866778,49866963,3.81e-25,6,1.439e-26,2.774e-23
"chr6",28956225,28956426,3.748e-40,13,5.117e-37,9.078e-34
"chr11",67775762,67776123,5.244e-18,5,3.452e-40,3.41e-37
"chr7",151722535,151722628,4.985e-37,5,1.964e-37,7.532e-34
"chr5",121414136,121414425,1.358e-21,6,9.085e-36,1.121e-32
"chr4",163085234,163085411,8.593e-30,7,2.519e-31,5.075e-28
"chr6",29768218,29768269,8.518e-37,5,3.798e-40,2.656e-36
"chr11",47399812,47400330,3.412e-17,9,3.339e-31,2.299e-28
"chr2",217236629,217236882,3.039e-28,6,7.093e-32,9.997e-29
"chr6",29599011,29599390,2.64e-29,9,3.039e-38,2.859e-35
"chr8",18541445,18541627,2.645e-36,5,5.946e-39,1.165e-35
"chr12",48399139,48399493,2.201e-17,5,9.524e-35,9.594e-32
"chr1",177140125,177140322,4.816e-27,5,1.274e-32,2.306e-29
"chr6",136172686,136173085,3.863e-34,6,2.49e-39,2.226e-36
"chr11",15136344,15136505,1.877e-25,5,4.424e-36,9.799e-33
"chr12",89748772,89749142,1.53e-31,6,9.549e-29,9.203e-26
"chr6",30104294,30104916,3.927e-29,9,4.13e-42,2.368e-39
"chr6",31740786,31740978,0,7,1.492e-57,2.771e-54
"chr17",6947287,6947464,7.032e-24,7,8.104e-18,1.633e-14
"chr8",122651485,122651575,9.335e-35,5,3.587e-35,1.421e-31
"chr6",29716938,29717136,9.099e-26,5,3.599e-32,6.483e-29
"chr6",32116779,32117379,1.209e-34,16,4.355e-54,2.589e-51
"chr8",60031822,60031944,2.892e-23,5,6.317e-31,1.847e-27
"chr6",155537900,155538055,6.447e-20,6,9.766e-24,2.247e-20
"chr22",17956452,17956641,1.424e-14,5,2.232e-22,4.212e-19
"chr15",32933660,32934185,3.988e-24,7,4.064e-36,2.76e-33
"chr3",30936069,30936318,2.525e-27,6,3.399e-30,4.868e-27
"chr17",46682318,46682413,9.569e-14,5,2.732e-14,1.025e-10
"chr7",152160884,152161197,1.563e-24,5,1.301e-31,1.482e-28
"chr3",128840618,128840692,8.807e-23,6,2e-19,9.64e-16
"chr22",24890689,24890833,7.314e-21,7,2.159e-26,5.347e-23
"chr14",29234889,29235196,2.139e-25,8,1.224e-44,1.422e-41
"chr18",43684031,43684271,2.222e-26,7,1.623e-21,2.411e-18
"chr22",50523685,50523801,2.467e-33,5,1.182e-34,3.634e-31
"chr1",179560699,179560983,1.082e-18,5,3.003e-27,3.771e-24
"chr17",33760229,33760527,1.555e-16,5,2.026e-24,2.425e-21
"chr13",46425836,46426026,3.572e-28,7,2.1e-32,3.941e-29
"chr6",29924201,29924471,6.115e-31,6,9.885e-29,1.306e-25
"chr12",81471648,81471884,1.437e-18,7,7.813e-31,1.181e-27
"chr6",32948329,32948526,0,6,2.784e-37,5.04e-34
"chr11",32452512,32452839,3.179e-16,5,4.362e-27,4.757e-24
"chr7",106505687,106505961,1.605e-16,5,1.278e-30,1.664e-27
"chr20",10015645,10015964,2.951e-22,6,1.474e-26,1.648e-23
"chr6",31619761,31619951,1.535e-25,5,7.28e-32,1.366e-28
"chr20",36148132,36149455,0,40,1.031e-84,2.78e-82
"chr13",114103451,114103796,1.552e-26,7,1.632e-42,1.687e-39
"chr2",217560271,217560403,2.32e-22,5,1.456e-30,3.932e-27
"chr6",28889356,28889682,1.179e-28,5,1.39e-49,1.521e-46
"chr15",27111387,27111604,6.993e-31,9,1.623e-26,2.668e-23
"chr7",114055073,114055210,1.059e-31,6,1.829e-36,4.762e-33
"chr3",47450717,47450915,3.132e-36,5,3.51e-49,6.321e-46
"chr6",28583970,28584172,9.996e-40,15,4.244e-35,7.493e-32
"chr1",26487590,26488129,1.383e-16,5,7.692e-30,5.089e-27
"chr3",32509017,32509212,8.111e-08,5,6.022e-12,1.101e-08
