"#chrom","start","end","min_p","n_probes","z_p","z_sidak_p"
"chr3",171757266,171757361,6.056e-15,5,1.523e-14,5.709e-11
"chr1",160370207,160370427,3.372e-19,7,1.165e-24,1.889e-21
"chr6",29581053,29581182,2.13e-12,5,4.507e-14,1.246e-10
"chr3",52312571,52312684,5.167e-14,5,2.244e-18,7.082e-15
"chr3",196669133,196669422,2.585e-21,6,1.215e-28,1.5e-25
"chr3",122296368,122296613,2.382e-22,6,6.894e-25,1.003e-21
"chr1",227915845,227916120,2.667e-14,5,1.643e-23,2.131e-20
"chr20",36148132,36148375,3.077e-15,7,5.734e-19,8.414e-16
"chr5",121414210,121414425,8.5e-11,5,8.252e-16,1.289e-12
"chr10",695843,695900,2.533e-06,5,1.23e-08,7.692e-05
"chr11",65816462,65816819,6.999e-08,6,5.044e-19,5.038e-16
"chr20",25566335,25566563,8.652e-11,5,1.993e-18,3.117e-15
"chr2",63815862,63816096,1.556e-18,6,5.726e-20,8.727e-17
"chr19",1095535,1095637,5.917e-14,5,1.823e-14,6.366e-11
"chr6",33161275,33161438,9.752e-16,8,3.502e-17,7.663e-14
"chr7",93520171,93520452,1.321e-21,10,6.186e-25,7.85e-22
"chr6",32064490,32065043,1.118e-17,25,9.854e-28,6.355e-25
"chr2",61371879,61372226,3.047e-15,7,7.18e-20,7.378e-17
"chr11",10562836,10563039,8.642e-16,6,4.034e-19,7.087e-16
"chr12",115136174,115136308,3.351e-19,7,5.12e-19,1.363e-15
"chr6",33177713,33177840,1.585e-24,8,7.962e-21,2.236e-17
"chr6",32942204,32942808,6.838e-08,8,1.258e-17,7.426e-15
"chr19",38747078,38747378,1.247e-17,8,7.76e-21,9.224e-18
"chr12",129309116,129309376,7.41e-07,5,7.813e-11,1.072e-07
"chr6",105628012,105628165,2.625e-08,5,7.177e-14,1.672e-10
"chr10",92631134,92631285,2.123e-18,5,4.953e-22,1.17e-18
"chr11",31837103,31837250,1.664e-13,5,3.154e-23,7.65e-20
"chr2",677533,677591,1.263e-11,5,3.024e-14,1.857e-10
"chr6",54711377,54711476,5.991e-12,5,1.266e-10,4.558e-07
"chr8",22735110,22735478,4.583e-09,5,1.627e-15,1.614e-12
"chr6",31778621,31778842,4.404e-21,8,2.042e-20,3.294e-17
"chr20",30865182,30865502,1.973e-13,6,1.143e-24,1.274e-21
"chr17",18162129,18162372,2.006e-15,7,6.084e-23,8.929e-20
"chr11",60623414,60623639,3.709e-10,5,4.168e-15,6.686e-12
"chr6",33170691,33170838,4.472e-25,6,1.205e-20,2.924e-17
"chr6",30139978,30140417,2.65e-11,11,2.964e-20,2.408e-17
"chr19",496238,496428,7.729e-07,5,9.653e-11,1.812e-07
"chr6",110501280,110501372,7.089e-21,5,4.736e-21,1.836e-17
"chr11",36422376,36422615,3.885e-08,5,2.49e-13,3.716e-10
"chr1",44115616,44115979,2.526e-17,7,2.769e-27,2.72e-24
"chr4",4859934,4860082,1.529e-19,8,7.367e-21,1.775e-17
"chr4",5021202,5021328,5.329e-09,5,5.851e-10,1.656e-06
"chr3",128294969,128295141,1.346e-16,6,1.528e-19,3.167e-16
"chr11",8285508,8285614,7.468e-19,5,1.152e-20,3.876e-17
"chr5",95768914,95769079,2.637e-19,6,3.092e-23,6.683e-20
"chr7",94537715,94537893,7.917e-26,8,2.039e-21,4.086e-18
"chr7",4832111,4832535,7.733e-05,5,1.668e-12,1.403e-09
"chr6",10694902,10695206,1.982e-09,6,1.286e-18,1.509e-15
"chr12",54409206,54409336,6.931e-17,6,1.318e-19,3.617e-16
"chr19",42348562,42348902,8.074e-16,7,7.383e-24,7.744e-21
"chr20",36148614,36149231,8.812e-08,27,2.515e-12,1.454e-09
"chr11",44972671,44972744,3.784e-10,5,1.612e-09,7.874e-06
"chr10",135340720,135340871,5.65e-08,5,2.712e-09,6.405e-06
"chr19",57352013,57352269,7.007e-19,9,2.849e-22,3.969e-19
"chr14",85996100,85996393,1.096e-18,8,9.749e-25,1.187e-21
"chr6",27839849,27840257,7.235e-16,6,4.865e-25,4.252e-22
"chr19",52956621,52956832,2.337e-16,8,1.174e-19,1.984e-16
"chr2",26624449,26624934,4.433e-14,10,2.759e-24,2.029e-21
"chr3",46875703,46875903,5.665e-11,8,3.463e-17,6.174e-14
"chr11",368350,369192,1.59e-11,23,5.812e-25,2.461e-22
"chr14",101499892,101500125,4.459e-13,5,4.374e-17,6.695e-14
"chr20",13976092,13976126,1.037e-12,5,2.03e-15,2.096e-11
"chr22",41763252,41763512,8.316e-16,8,1.472e-25,2.018e-22
"chr6",31704704,31704844,2.929e-11,5,5.487e-12,1.398e-08
"chr1",32827706,32828105,5.13e-15,8,5.733e-29,5.123e-26
"chr19",49402006,49402111,8.268e-18,6,6.941e-19,2.357e-15
"chr6",111279492,111279922,3.226e-17,12,2.97e-21,2.463e-18
"chr1",93645672,93646016,2.246e-11,5,1.007e-20,1.044e-17
"chr11",441982,442189,1.183e-11,5,6.835e-21,1.177e-17
"chr1",11795896,11795985,1.018e-05,6,1.851e-07,0.0007413
"chr6",33284346,33284542,5.055e-13,7,2.49e-13,4.531e-10
"chr19",15375282,15375450,2.018e-22,8,2.235e-23,4.744e-20
"chr3",112359487,112359652,1.888e-05,6,9.403e-10,2.032e-06
"chr16",89557868,89558024,1.061e-19,5,4.937e-22,1.128e-18
"chr8",128747972,128748214,6.799e-23,7,1.197e-28,1.763e-25
"chr6",32935842,32935917,2.786e-18,5,1.571e-14,7.496e-11
"chr10",73848763,73848830,2.232e-07,5,9.335e-10,4.969e-06
"chr6",31126837,31127379,3.218e-08,13,2.736e-18,1.8e-15
"chr3",182817337,182817626,1.729e-09,6,1.658e-15,2.055e-12
"chr6",33248615,33248714,1.894e-17,5,8.895e-18,3.204e-14
"chr17",9729234,9729424,6.026e-11,8,3.75e-15,7.085e-12
"chr11",2721206,2722258,5.16e-13,29,4.302e-32,1.458e-29
"chr1",1104256,1104462,4.024e-09,5,2.226e-14,3.844e-11
"chr7",150755416,150755601,3.365e-19,7,1.381e-20,2.662e-17
"chr6",32363166,32363325,2.767e-09,5,4.259e-12,9.552e-09
"chr6",149721358,149721457,1.697e-25,5,8.092e-27,2.915e-23
"chr11",87908557,87908938,5.346e-09,9,7.969e-19,7.459e-16
"chr19",46142573,46142711,5.416e-15,5,4.551e-20,1.176e-16
"chr6",74072241,74072376,4.467e-08,6,2.879e-10,7.605e-07
"chr6",31122336,31122524,3.877e-21,9,3.056e-25,5.797e-22
"chr11",130184746,130184822,3.403e-19,7,3.711e-22,1.741e-18
"chr10",120355200,120355427,1.068e-09,5,3.783e-16,5.232e-13
"chr5",140624868,140625068,5.563e-10,6,1.565e-15,2.771e-12
"chr1",25292017,25292274,2.232e-07,7,3.945e-13,5.473e-10
"chr20",3065342,3065582,3.798e-09,7,5.39e-14,8.001e-11
"chr2",183943387,183943551,3.104e-15,5,7.146e-20,1.554e-16
"chr6",31744338,31744962,4.741e-18,14,1.963e-29,1.122e-26
"chr3",148804977,148805294,2.168e-16,6,6.552e-33,7.37e-30
"chr8",39172019,39172120,3.872e-06,6,1.435e-09,5.067e-06
"chr14",96670861,96671169,3.186e-16,8,1.482e-24,1.716e-21
"chr11",105892992,105893221,4.619e-19,6,7.868e-26,1.225e-22
"chr12",115134903,115135169,1.585e-24,13,7.857e-27,1.053e-23
"chr5",112042850,112043194,3.181e-25,11,3.346e-31,3.468e-28
"chr20",13200972,13201353,5.447e-14,8,1.25e-27,1.17e-24
"chr11",2906933,2907127,8.202e-23,7,1.122e-27,2.063e-24
"chr6",8102918,8103092,2.744e-12,5,3.232e-15,6.598e-12
"chr17",41924398,41924577,1.856e-15,8,2.726e-17,5.431e-14
"chr6",4021362,4021498,3.381e-21,5,4.619e-25,1.211e-21
"chr2",10442816,10442953,3.603e-14,5,1.96e-19,5.101e-16
"chr6",26569444,26569596,3.814e-15,5,4.443e-22,1.042e-18
"chr6",28129358,28129616,5.83e-11,7,5.616e-11,7.762e-08
"chr12",7342620,7342888,2.723e-10,5,1.645e-21,2.189e-18
"chr10",104178865,104179054,8.195e-22,7,2.971e-19,5.605e-16
"chr22",43506193,43506649,3.354e-25,14,5.074e-32,3.968e-29
"chr15",89312968,89313222,4.518e-13,5,1.999e-17,2.806e-14
"chr6",28601311,28601477,0.0004923,5,8.167e-06,0.01739
