"#chrom","start","end","min_p","n_probes","z_p","z_sidak_p"
"chr5",132113600,132113860,5.897e-23,8,8.962e-36,1.229e-32
"chr12",27396705,27396983,6.392e-18,5,9.674e-22,1.241e-18
"chr1",50489417,50489954,7.967e-27,12,5.183e-43,3.442e-40
"chr1",42618890,42619163,1.206e-40,6,1.027e-58,1.342e-55
"chr20",30865182,30865502,1.715e-21,6,3.065e-36,3.416e-33
"chr15",89312968,89313222,3.475e-24,5,2.31e-31,3.243e-28
"chr19",16830612,16830859,3.057e-27,5,1.501e-41,2.167e-38
"chr14",101499892,101500125,2.315e-36,5,2.327e-41,3.562e-38
"chr1",161008296,161008826,6.721e-20,8,2.863e-36,1.926e-33
"chr10",133273799,133274319,3.37e-34,8,2.981e-47,2.045e-44
"chr19",50861773,50862121,9.716e-07,5,2.446e-16,2.275e-13
"chr3",182817189,182817626,2.377e-17,9,2.179e-29,1.778e-26
"chr12",21810278,21810845,2.476e-22,6,2.756e-34,1.733e-31
"chr7",1407329,1407571,2.481e-22,5,1.617e-31,2.383e-28
"chr1",1104256,1104526,1.429e-27,6,3.967e-27,5.24e-24
"chr7",1022470,1023066,1.426e-27,10,4.695e-51,2.809e-48
"chr17",9729234,9729424,1.801e-27,8,1.52e-30,2.853e-27
"chr19",496238,496428,2.449e-14,5,4.404e-19,8.265e-16
"chr6",31126798,31127379,1.162e-16,15,3.967e-33,2.435e-30
"chr1",204183336,204183655,5.984e-22,7,1.537e-31,1.718e-28
"chr5",2537495,2537834,4.153e-07,6,2.342e-14,2.464e-11
"chr6",33048253,33048879,1.306e-23,20,3.504e-31,1.996e-28
"chr8",22735110,22735478,3.325e-19,5,7.035e-29,6.817e-26
"chr6",33167968,33168516,2.372e-31,12,1.182e-52,7.691e-50
"chr11",67383650,67383862,2.735e-09,5,8.565e-14,1.44e-10
"chr19",52956621,52956832,1.62e-29,8,8.162e-34,1.379e-30
"chr11",105892992,105893282,2.466e-27,7,1.458e-29,1.793e-26
"chr3",148804977,148805294,6.238e-34,6,7.178e-53,8.075e-50
"chr3",57742982,57743171,1.074e-26,5,2.413e-30,4.553e-27
"chr6",32156070,32156527,8.304e-16,5,1.589e-33,1.24e-30
"chr8",39172019,39172120,6.666e-13,6,7.153e-15,2.509e-11
"chr6",10881890,10882240,2.835e-17,6,8.16e-29,8.314e-26
"chr16",2879943,2880431,2.701e-21,6,1.577e-34,1.152e-31
"chr12",4554595,4554878,5.077e-25,6,1.859e-30,2.343e-27
"chr6",33170691,33170838,9.207e-39,6,3.606e-42,8.748e-39
"chr10",35894011,35894430,3.751e-25,8,5.892e-38,5.015e-35
"chr4",5891832,5892208,1.714e-16,5,2.204e-30,2.09e-27
"chr1",227915845,227916120,6.059e-21,5,3.85e-33,4.993e-30
"chr13",111267789,111267979,1.504e-27,7,8.545e-35,1.604e-31
"chr20",57414038,57414596,7.835e-23,11,2.273e-35,1.453e-32
"chr12",122711987,122712381,4.638e-13,8,6.892e-22,6.238e-19
"chr10",120355138,120355427,3.444e-19,7,2.4e-24,2.961e-21
"chr10",13043877,13043986,5.62e-32,6,2.303e-25,7.534e-22
"chr17",79799357,79799549,2.289e-11,5,2.206e-19,4.098e-16
"chr2",10830635,10830764,1.171e-17,5,5.588e-18,1.545e-14
"chr20",36148132,36148375,0,7,3.328e-46,4.884e-43
"chr5",126852954,126853405,1.467e-25,9,1.105e-34,8.734e-32
"chr5",140624868,140625130,3.82e-18,7,2.088e-21,2.843e-18
"chr6",136172686,136173085,9.292e-32,6,1.681e-36,1.502e-33
"chr19",46974971,46975180,6.412e-09,5,4.545e-14,7.748e-11
"chr10",127464236,127464762,2.539e-40,8,1.714e-60,1.162e-57
"chr11",65816462,65816819,6.568e-15,6,1.684e-31,1.682e-28
"chr11",36422376,36422615,1.822e-18,5,4.792e-26,7.149e-23
"chr2",26785300,26785531,5.776e-20,6,1.39e-22,2.146e-19
"chr6",27839849,27840257,1.205e-23,6,2.908e-36,2.541e-33
"chr6",31129328,31129751,0,11,1.26e-71,1.062e-68
"chr6",32363120,32363325,1.133e-37,6,3.096e-34,5.385e-31
"chr6",30720079,30720263,4.412e-26,6,2.414e-30,4.679e-27
"chr7",45961345,45961569,2.754e-34,9,9.349e-30,1.488e-26
"chr6",32014380,32014739,5.064e-19,8,2.192e-26,2.178e-23
"chr3",196669133,196669422,3.853e-30,6,2.801e-39,3.456e-36
"chr6",31778621,31778842,0,8,2.86e-59,4.615e-56
"chr8",49647578,49647809,1.636e-20,5,1.103e-27,1.703e-24
"chr6",31671158,31671271,1.544e-20,5,4.099e-26,1.293e-22
"chr12",7342620,7342888,3.252e-16,5,1.281e-31,1.705e-28
"chr6",110501280,110501372,1.5e-32,5,1.539e-30,5.966e-27
"chr6",33132610,33132727,1.122e-36,7,8.788e-30,2.678e-26
"chr10",104178865,104179054,1.227e-35,7,8.793e-29,1.659e-25
"chr4",56458332,56458622,1.683e-33,6,3.696e-53,4.545e-50
"chr6",31600532,31600734,8.777e-36,6,1.724e-48,3.043e-45
"chr11",2019435,2020560,3.452e-39,36,7.452e-69,2.362e-66
"chr2",134785391,134785775,1.945e-14,5,6.998e-27,6.499e-24
"chr11",2950619,2950754,3.376e-20,5,6.573e-28,1.736e-24
"chr7",93520171,93520452,2.858e-33,10,1.45e-37,1.84e-34
"chr6",30690212,30690438,3.18e-18,6,3.234e-19,5.102e-16
"chr1",25257504,25257813,0,11,4.533e-47,5.231e-44
"chr11",368350,369192,2.3e-23,23,3.659e-46,1.55e-43
"chr1",44115616,44115979,6.683e-28,7,1.969e-40,1.935e-37
"chr1",27961562,27962037,7.465e-13,7,1.926e-25,1.446e-22
"chr11",1855605,1855884,9.1e-30,6,3.629e-41,4.638e-38
"chr8",128747972,128748214,2.248e-32,7,2.067e-40,3.046e-37
"chr4",1243848,1244086,1.995e-12,7,3.564e-16,4.99e-13
"chr1",25292017,25292412,2.202e-37,8,7.769e-52,7.014e-49
"chr4",186732925,186733060,5.929e-15,6,1.98e-21,5.231e-18
"chr4",4864292,4864902,1.713e-11,11,1.15e-27,6.72e-25
"chr6",28911758,28912126,1.377e-25,9,4.631e-30,4.487e-27
"chr5",159435960,159436125,4.112e-26,5,4.992e-37,1.079e-33
"chr11",11643581,11643756,3.007e-24,5,3.896e-29,7.939e-26
"chr12",115134903,115135238,1.412e-38,14,4.232e-39,4.505e-36
"chr3",37033624,37034084,5.179e-30,9,1.981e-42,1.536e-39
"chr17",41924398,41924577,6.458e-33,8,2.589e-34,5.158e-31
"chr2",223916501,223916861,3.888e-26,6,5.64e-36,5.587e-33
"chr10",22634037,22634226,1.179e-29,7,2.895e-30,5.462e-27
"chr10",531097,531584,1.083e-09,7,8.957e-20,6.558e-17
"chr7",150755416,150755601,2.516e-27,7,2.587e-27,4.987e-24
"chr7",93205125,93205295,3.684e-20,8,4.156e-31,8.719e-28
"chr17",45949676,45949878,3.873e-13,5,6.782e-19,1.197e-15
"chr17",259754,260000,4.827e-15,6,1.724e-15,2.575e-12
"chr4",175750509,175750666,2.782e-25,5,6.48e-32,1.472e-28
"chr19",38747078,38747378,1.209e-27,8,8.334e-30,9.907e-27
"chr5",121414136,121414425,1.473e-19,6,1.055e-32,1.302e-29
"chr7",63505713,63505871,6.029e-14,5,1.508e-15,3.508e-12
"chr7",145813412,145813494,4.328e-25,7,6.993e-22,3.041e-18
"chr2",98329810,98330087,3.654e-15,5,1.331e-28,1.713e-25
"chr2",183943387,183943551,5.861e-25,5,1.346e-30,2.927e-27
"chr20",43936852,43937289,7.521e-20,5,1.013e-35,8.264e-33
"chr19",38794553,38794845,8.744e-18,6,2.491e-23,3.042e-20
"chr12",10183171,10183364,9.633e-09,5,1.1e-12,2.033e-09
"chr1",75139346,75139583,1.155e-15,7,3.449e-28,5.189e-25
"chr7",79083752,79084196,1.053e-26,9,1.415e-32,1.137e-29
"chr5",133451242,133451625,2.271e-07,6,1.269e-18,1.181e-15
"chr20",44600908,44600978,3.487e-37,6,1.144e-40,5.83e-37
"chr17",73642403,73642773,1.342e-19,7,1.679e-29,1.618e-26
"chr6",33248545,33248714,0,6,1.052e-39,2.219e-36
"chr1",230415184,230415668,7.289e-22,6,2.942e-44,2.168e-41
"chr6",26569444,26569596,8.752e-24,5,2.803e-32,6.576e-29
"chr3",138725152,138725335,1.474e-22,6,3.917e-30,7.634e-27
"chr6",28601268,28601519,1.805e-09,13,7.197e-13,1.023e-09
"chr2",61371879,61372226,4.598e-26,7,2.891e-32,2.971e-29
"chr6",30569888,30570163,3.541e-33,8,8.677e-23,1.125e-19
"chr1",150947831,150948030,1.927e-17,5,1.304e-21,2.338e-18
"chr20",43729807,43730072,1.46e-25,7,6.174e-32,8.308e-29
"chr14",69676182,69676294,0,5,1.606e-50,5.112e-47
"chr6",54711377,54711476,2.754e-21,5,3.222e-17,1.161e-13
"chr6",30104439,30104916,4.438e-20,8,5.116e-31,3.825e-28
"chr3",112359487,112359652,3.278e-14,6,4.466e-21,9.652e-18
"chr16",67997857,67998246,1.991e-15,5,2.303e-32,2.111e-29
"chr1",84326461,84326767,1.224e-21,6,1.758e-33,2.049e-30
"chr11",3253580,3254065,5.082e-27,9,2.553e-40,1.877e-37
"chr6",33284346,33284542,9.393e-29,7,5.067e-31,9.218e-28
"chr6",31650734,31651291,9.926e-15,19,3.707e-22,2.373e-19
"chr1",11908057,11908347,6.009e-19,5,7.691e-31,9.458e-28
"chr5",95768914,95769079,3.775e-33,6,8.242e-37,1.781e-33
"chr6",74072241,74072447,3.416e-34,7,4.118e-37,7.129e-34
"chr11",68924576,68924956,2.094e-15,5,1.127e-20,1.058e-17
"chr6",143998868,143999105,5.718e-27,7,1.132e-37,1.703e-34
"chr6",122720466,122720674,6.873e-22,6,2.859e-25,4.902e-22
"chr3",122296368,122296613,5.962e-34,6,2.123e-35,3.09e-32
"chr12",54409206,54409336,2.522e-29,6,1.57e-31,4.307e-28
"chr6",33281711,33282175,3.43e-26,10,1.911e-32,1.469e-29
"chr1",3566949,3567214,3.015e-06,7,5.912e-09,7.955e-06
"chr11",31837103,31837250,4.603e-21,5,1.997e-33,4.845e-30
"chr16",89557868,89558024,1.312e-29,5,2.164e-31,4.948e-28
"chr10",93393027,93393509,1.31e-21,7,3.364e-36,2.489e-33
"chr4",113970616,113970820,7.369e-16,5,1.068e-29,1.867e-26
"chr1",78511139,78511600,1.691e-14,8,9.949e-30,7.696e-27
"chr1",34642183,34642396,6.782e-15,6,2.871e-18,4.807e-15
"chr6",10694902,10695206,3.342e-15,6,1.15e-26,1.349e-23
"chr12",106751213,106751428,6.17e-19,6,5.076e-32,8.42e-29
"chr3",49044373,49044551,4.599e-23,6,3.004e-30,6.018e-27
"chr11",44972573,44972744,7.895e-20,6,6.799e-19,1.418e-15
"chr5",115697213,115697696,3.929e-18,5,5.924e-47,4.374e-44
"chr1",25869987,25870172,4.953e-11,5,1.162e-15,2.14e-12
"chr5",140800423,140800629,1.642e-13,5,3.951e-22,6.839e-19
"chr6",32134853,32135396,0,19,7.72e-76,5.07e-73
"chr3",46875703,46875903,4.314e-38,8,1.116e-50,1.989e-47
"chr22",41763092,41763512,2.411e-25,10,4.377e-37,3.716e-34
"chr3",21792433,21792991,1.099e-12,7,2.133e-25,1.363e-22
"chr16",90113892,90114200,2.661e-15,5,1.173e-23,1.359e-20
"chr12",51236581,51236768,8.314e-26,6,3.265e-26,6.227e-23
"chr6",33177713,33177888,0,9,1.278e-32,2.604e-29
"chr20",30073398,30073576,4.662e-18,5,2.438e-23,4.885e-20
"chr1",75198402,75199117,3.534e-15,10,4.064e-35,2.027e-32
"chr1",204328842,204329307,5.094e-21,8,3.653e-37,2.801e-34
"chr22",30476088,30476525,1.554e-19,11,8.442e-27,6.889e-24
"chr20",13976092,13976190,8.821e-22,6,1.5e-19,5.457e-16
"chr12",57588143,57588350,2.352e-39,7,2.739e-48,4.719e-45
"chr6",29796014,29796086,1.19e-25,5,1.788e-28,8.857e-25
"chr11",15136344,15136505,1.593e-23,5,7.464e-34,1.653e-30
"chr11",87908557,87908938,2.672e-18,9,7.628e-32,7.139e-29
"chr2",63815862,63816096,6.093e-27,6,7.696e-28,1.173e-24
"chr6",111279492,111279922,8.48e-31,12,9.037e-37,7.494e-34
"chr1",92012407,92012736,2.534e-19,5,2.199e-33,2.383e-30
"chr14",101531592,101531905,0,8,1.778e-37,2.025e-34
"chr14",101530342,101530856,2.487e-29,6,8.52e-65,5.911e-62
"chr1",94344134,94344710,3.618e-16,8,3.027e-29,1.874e-26
"chr3",9975155,9975447,1.464e-19,5,6.836e-32,8.348e-29
"chr13",52419264,52419483,1.447e-27,6,1.844e-29,3.002e-26
"chr11",102962861,102963161,9.823e-20,7,1.229e-33,1.461e-30
"chr6",26044203,26044460,8.213e-22,6,4.83e-26,6.702e-23
"chr11",65360122,65360509,3.763e-23,5,4.966e-38,4.576e-35
"chr19",8428849,8429166,2.266e-19,5,5.911e-36,6.65e-33
"chr6",31744338,31744962,5.192e-30,14,3.358e-51,1.919e-48
"chr15",83953708,83954150,1.747e-36,10,1.059e-29,8.546e-27
"chr2",234763268,234763390,7.518e-27,6,2.729e-35,7.978e-32
"chr8",143859668,143859895,7.367e-18,6,1.074e-23,1.688e-20
"chr6",33160066,33160318,3.771e-32,12,9.055e-38,1.281e-34
"chr20",3065342,3065582,2.519e-22,7,1.099e-29,1.632e-26
"chr1",248100182,248100614,3.228e-15,10,2.076e-18,1.714e-15
"chr20",62198871,62199190,6.782e-21,5,3.83e-30,4.281e-27
"chr7",143599077,143599409,5.009e-29,7,2.661e-37,2.858e-34
"chr22",26137737,26137997,5.177e-21,5,1.603e-37,2.198e-34
"chr18",74960995,74961494,2.094e-28,13,5.161e-38,3.688e-35
"chr10",45719750,45720134,1.174e-08,5,1.374e-23,1.276e-20
"chr6",105628012,105628165,5.225e-16,5,5.126e-25,1.195e-21
"chr6",28493499,28493664,7.021e-26,5,5.324e-29,1.151e-25
"chr11",441982,442189,5.982e-21,5,5.509e-32,9.491e-29
"chr2",240868183,240868631,2.424e-13,5,8.513e-24,6.776e-21
"chr11",28129558,28129852,2.302e-32,7,9.876e-43,1.198e-39
"chr8",110374562,110374866,1.319e-18,6,9.322e-34,1.093e-30
"chr11",27015518,27015991,7.992e-15,7,1.472e-26,1.11e-23
"chr12",129309116,129309376,2.101e-15,5,5.682e-22,7.793e-19
"chr6",32942062,32942808,3.749e-17,9,2.747e-36,1.313e-33
"chr7",2557151,2557466,8.699e-30,6,1.746e-44,1.976e-41
"chr11",8285508,8285614,2.458e-29,5,4.817e-30,1.621e-26
"chr6",32935788,32936079,1.572e-26,9,3.355e-15,4.082e-12
"chr19",46142573,46142711,1.25e-23,5,1.137e-29,2.937e-26
"chr8",86350888,86351195,2.535e-16,6,5.675e-28,6.592e-25
"chr4",113739169,113739379,4.62e-29,7,4.057e-30,6.889e-27
"chr2",10442816,10442953,9.757e-23,5,9.723e-29,2.531e-25
"chr13",48575573,48575927,5.779e-13,6,8.197e-25,8.257e-22
"chr17",58042143,58042342,8.512e-25,6,1.368e-24,2.452e-21
"chr22",44287771,44288155,3.732e-30,7,7.922e-36,7.357e-33
"chr11",68920433,68920648,4.948e-22,5,3.673e-28,6.091e-25
"chr3",111804829,111805005,7.895e-20,5,1.129e-28,2.287e-25
"chr6",31502385,31502521,5.464e-35,6,3.348e-44,8.778e-41
"chr19",49402006,49402111,0,6,2.921e-47,9.919e-44
"chr13",40762149,40762469,8.136e-12,6,1.651e-20,1.84e-17
"chr10",695843,695900,4.712e-32,5,3.08e-35,1.927e-31
"chr4",4859934,4860082,2.699e-35,8,6.11e-35,1.472e-31
"chr7",39605535,39605883,7.369e-16,5,3.232e-25,3.312e-22
"chr19",15375282,15375450,0,8,7.348e-55,1.56e-51
"chr20",13200972,13201353,5.878e-22,8,2.321e-41,2.172e-38
"chr2",677533,677591,3.607e-20,5,1.062e-22,6.531e-19
"chr11",124767719,124768015,6.418e-19,6,1.924e-30,2.318e-27
"chr19",42348450,42348902,2.372e-40,8,1.104e-49,8.712e-47
"chr4",5021110,5021328,7.461e-22,7,6.325e-24,1.035e-20
"chr5",71014735,71014918,4.794e-32,7,1.502e-31,2.926e-28
"chr12",108908719,108908922,2.385e-23,6,1.649e-26,2.897e-23
"chr7",95951568,95951745,1.33e-30,6,4.776e-37,9.622e-34
"chr5",138211042,138211184,0,6,7.031e-48,1.766e-44
"chr3",195943344,195943713,4.738e-26,6,4.198e-45,4.057e-42
"chr1",112058235,112058750,1.796e-10,5,2.361e-24,1.635e-21
"chr7",50132652,50133024,1.613e-17,7,6.973e-22,6.684e-19
"chr6",33288784,33289007,9.796e-42,8,3.711e-39,5.935e-36
"chr19",11649461,11649701,1.082e-18,5,1.82e-22,2.704e-19
"chr20",25566335,25566563,3.745e-20,5,1.585e-30,2.479e-27
"chr6",149721358,149721457,1.295e-39,5,1.457e-38,5.247e-35
"chr11",10562836,10563039,1.1e-24,6,1.516e-31,2.663e-28
"chr22",43506193,43506649,1.586e-37,14,1.685e-45,1.318e-42
"chr12",115136174,115136308,1.999e-30,7,1.539e-27,4.095e-24
"chr1",160370207,160370427,1.517e-28,7,3.136e-35,5.083e-32
"chr17",74099943,74100132,7.306e-25,5,1.34e-27,2.528e-24
"chr17",1617101,1617465,1.443e-19,6,7.527e-29,7.375e-26
"chr2",7171868,7172297,5.102e-10,5,4.158e-21,3.456e-18
"chr10",135049990,135050345,6.253e-21,7,1.374e-35,1.38e-32
"chr6",4021362,4021498,2.155e-31,5,8.488e-35,2.226e-31
"chr7",73867796,73867927,1.149e-22,5,2.079e-29,5.658e-26
"chr6",28945181,28945507,2.031e-11,8,7.146e-16,7.286e-13
"chr20",44509619,44509853,3.6e-36,8,7.747e-35,1.181e-31
"chr3",134369986,134370241,3.019e-24,6,2.237e-37,3.128e-34
"chr14",96670861,96671169,1.197e-27,8,3.524e-39,4.08e-36
"chr19",17877418,17877733,1.23e-16,5,1.095e-23,1.239e-20
"chr6",31829643,31829960,0,9,2.316e-46,2.605e-43
"chr1",26487590,26488129,1.729e-16,5,3.408e-28,2.255e-25
"chr17",18162129,18162372,3.61e-24,7,7.356e-33,1.079e-29
"chr6",30688680,30688882,8.505e-24,6,1.103e-21,1.948e-18
"chr1",32827706,32828105,4.489e-23,8,2.387e-43,2.134e-40
"chr19",11909182,11909408,5.495e-26,7,6.2e-19,9.783e-16
"chr6",29580895,29581228,4.357e-37,7,3.803e-37,4.072e-34
"chr15",90727885,90728027,8.228e-17,5,1.413e-22,3.548e-19
"chr8",42234613,42234975,1.19e-18,6,6.454e-24,6.358e-21
"chr6",32118203,32118457,1.48e-18,14,1.328e-25,1.865e-22
"chr11",60623414,60623639,1.896e-20,5,1.339e-27,2.122e-24
"chr5",87980881,87981253,3.742e-17,6,1.632e-29,1.564e-26
"chr3",52312571,52312684,1.436e-20,5,4.899e-25,1.546e-21
"chr17",79374326,79374741,1.498e-09,5,3.655e-17,3.141e-14
"chr3",49459854,49460177,5.297e-21,8,4.131e-29,4.56e-26
"chr3",111697478,111697794,6.565e-17,6,2.691e-28,3.037e-25
"chr5",76114521,76114684,6.491e-33,5,8.732e-37,1.91e-33
"chr11",2721206,2722258,2.307e-26,29,2.535e-60,8.595e-58
"chr3",155421969,155422145,4.403e-12,5,1.391e-17,2.819e-14
"chr1",17846707,17846815,7.608e-30,5,9.316e-32,3.076e-28
"chr20",36148603,36149455,1.012e-21,32,2.561e-27,1.072e-24
"chr21",35831953,35832364,9.069e-12,9,1.806e-22,1.567e-19
"chr6",32064145,32064218,1.901e-05,7,2.986e-06,0.01448
"chr7",127670992,127671195,1.337e-23,6,3.623e-35,6.364e-32
"chr19",39574711,39575027,6.097e-20,7,1.695e-33,1.913e-30
"chr11",66335974,66336197,2.25e-24,5,3.909e-30,6.251e-27
"chr6",30309482,30309718,0,8,2.48e-45,3.747e-42
"chr15",45671147,45671279,2.293e-16,5,3.693e-20,9.976e-17
"chr5",170736131,170736335,4.217e-29,7,1.278e-26,2.234e-23
"chr8",72756811,72757004,1.38e-29,7,2.429e-32,4.487e-29
"chr7",157453774,157454207,2.624e-26,8,4.314e-29,3.553e-26
"chr19",58609601,58609987,2.609e-29,9,2.937e-41,2.714e-38
"chr11",94706532,94706874,2.414e-22,7,3.697e-29,3.854e-26
"chr6",30139572,30140417,7.094e-24,18,3.487e-42,1.472e-39
"chr14",85996100,85996393,4.945e-30,8,6.932e-37,8.437e-34
"chr10",134043617,134043897,1.536e-08,5,1.974e-15,2.545e-12
"chr10",73848763,73848915,8.873e-17,6,2.169e-21,5.089e-18
"chr11",111847691,111847984,1.331e-16,5,1.706e-31,2.077e-28
"chr19",1095535,1095686,5.603e-21,6,3.071e-17,7.253e-14
"chr12",12848976,12849138,1.412e-20,5,3.785e-26,8.333e-23
"chr7",4832111,4832535,1.338e-09,5,2.109e-21,1.774e-18
"chr19",57741987,57742444,1.184e-20,9,2.005e-31,1.564e-28
"chr2",28114115,28114462,2.072e-15,6,9.055e-26,9.306e-23
"chr7",99517191,99517378,3.26e-22,8,2.958e-32,5.641e-29
"chr7",94537715,94537893,2.415e-40,8,2.24e-30,4.487e-27
"chr10",92631134,92631285,6.091e-29,5,4.882e-33,1.153e-29
"chr6",133562086,133562494,9.857e-25,12,9.617e-33,8.405e-30
"chr6",31704538,31704844,2.324e-25,7,2.807e-24,3.271e-21
"chr19",55660513,55660625,2.017e-11,5,2.194e-16,7.07e-13
"chr13",114107875,114108052,1.164e-39,7,3.535e-37,7.122e-34
"chr2",26624449,26624934,6.661e-25,10,2.212e-44,1.626e-41
"chr1",149169972,149170352,1.382e-06,5,3.495e-17,3.28e-14
"chr4",174451250,174451564,2.399e-29,9,1.188e-37,1.349e-34
"chr11",705691,706070,3.137e-15,5,4.907e-30,4.617e-27
"chr3",128294969,128295141,7.391e-38,6,3.154e-44,6.54e-41
"chr11",71955298,71955439,3.828e-22,5,2.399e-25,6.067e-22
"chr14",101498205,101498343,1.8e-31,6,2.684e-40,6.936e-37
"chr6",32163729,32164160,2.075e-34,13,3.127e-46,2.587e-43
"chr6",8102918,8103092,9.491e-23,5,2.658e-26,5.447e-23
"chr11",128680332,128680490,4.063e-37,5,2.141e-45,4.832e-42
"chr7",1967620,1967976,1.607e-28,5,1.284e-47,1.287e-44
"chr6",28129312,28129616,5.755e-21,8,2.918e-24,3.423e-21
"chr7",120590543,120590861,3.307e-17,6,3.687e-27,4.135e-24
"chr8",101170018,101170202,5.878e-22,7,3.849e-23,7.46e-20
"chr6",32064490,32065211,2.004e-33,26,5.723e-53,2.831e-50
"chr17",46667586,46667812,7.474e-15,6,1.451e-19,2.289e-16
"chr11",2906933,2907127,3.094e-34,7,5.117e-39,9.406e-36
"chr11",130184746,130184822,1.555e-31,7,5.658e-34,2.655e-30
"chr3",164914436,164914621,1.646e-17,6,2.258e-26,4.353e-23
"chr6",27648316,27648605,6.964e-17,5,2.642e-22,3.261e-19
"chr15",74218696,74218921,2.021e-17,8,6.402e-23,1.015e-19
"chr6",31122235,31122524,0,10,1.077e-59,1.329e-56
"chr6",28887741,28888029,1.651e-21,5,7.769e-40,9.62e-37
"chr6",33161210,33161438,1.312e-29,9,7.737e-27,1.21e-23
"chr14",100111182,100111392,6.574e-29,8,7.867e-26,1.336e-22
"chr1",11795745,11795985,5.542e-18,7,5.062e-21,7.521e-18
"chr19",57352013,57352269,3.581e-35,9,7.53e-37,1.049e-33
"chr4",57522761,57523055,2.46e-20,6,2.932e-31,3.556e-28
"chr6",52009018,52009154,0,5,4.885e-48,1.281e-44
"chr11",45928804,45928937,9.107e-33,6,1.007e-22,2.701e-19
"chr19",827714,827843,9.794e-19,5,3.358e-18,9.283e-15
"chr17",46608267,46608570,0,9,2.193e-61,2.581e-58
"chr1",108023248,108023482,8.329e-19,5,8.584e-21,1.308e-17
"chr7",150019954,150020269,4.074e-14,9,1.736e-14,1.961e-11
"chr4",104641032,104641319,3.472e-18,6,4.911e-29,6.103e-26
