"#chrom","start","end","min_p","n_probes","z_p","z_sidak_p"
"chr17",11501502,11501663,9.487e-09,7,1.516e-12,3.357e-09
"chr6",28834479,28834520,2.7e-11,5,1.203e-14,1.043e-10
"chr21",42219138,42219221,1.408e-06,5,5.295e-09,2.275e-05
"chr10",54068371,54068594,6.118e-10,5,3.966e-17,6.342e-14
"chr19",1438099,1438247,2.526e-13,5,1.465e-16,2.675e-13
"chr12",81471648,81471884,1.298e-07,7,1.215e-13,1.835e-10
"chr19",2255418,2255496,1.199e-10,5,5.194e-13,2.374e-09
"chr6",31549009,31549276,4.643e-13,9,5.119e-16,7.414e-13
"chr1",901684,901892,3.608e-09,5,2.075e-14,3.559e-11
"chr3",120461450,120461571,4.493e-12,5,1.404e-13,4.139e-10
"chr8",132052701,132052942,2.885e-11,7,2.398e-15,3.614e-12
"chr10",70715577,70715883,3.344e-11,6,1.492e-20,1.738e-17
"chr11",842516,842622,5.081e-05,5,5.587e-09,1.88e-05
"chr6",31696062,31696333,5.674e-13,13,6.619e-16,8.765e-13
"chr3",160823230,160823387,1.073e-08,5,1.278e-10,2.902e-07
"chr14",102027659,102027797,6.546e-10,5,6.294e-12,1.626e-08
"chr6",29595298,29595506,7.835e-07,7,4.617e-10,7.916e-07
"chr10",105156203,105156444,5.285e-09,6,3.131e-14,4.633e-11
"chr3",196014710,196014846,7.258e-13,6,7.162e-13,1.878e-09
"chr11",278393,278462,2.167e-05,5,5.851e-08,0.0003024
"chr6",142410097,142410235,1.463e-07,5,1.452e-13,3.753e-10
"chr7",30951271,30951498,1.047e-10,8,3.769e-14,5.93e-11
"chr20",61161999,61162112,1.107e-09,5,1.385e-11,4.372e-08
"chr6",29796014,29796086,1.111e-07,5,1.574e-10,7.795e-07
"chr17",36981594,36981749,2.87e-09,5,4.64e-17,1.067e-13
"chr11",123986025,123986166,5.988e-16,8,5.856e-18,1.481e-14
"chr12",76742179,76742363,3.222e-18,7,5.387e-23,1.044e-19
"chr11",28129558,28129852,5.414e-14,7,4.22e-22,5.118e-19
"chr11",6494899,6495256,1.667e-07,5,6.937e-16,6.654e-13
"chr16",89557868,89558024,1.068e-12,5,1.406e-15,3.299e-12
