"#chrom","start","end","min_p","n_probes","z_p","z_sidak_p"
"chr15",89312968,89313222,3.75e-17,5,9.39e-23,1.318e-19
"chr12",26986863,26987065,3.179e-12,5,6.25e-18,1.103e-14
"chr11",8832906,8833095,1.796e-08,5,5.171e-14,9.762e-11
"chr17",81052621,81052836,4.906e-22,6,6.626e-30,1.099e-26
"chr12",58146163,58146524,7.236e-15,6,3.004e-21,2.967e-18
"chr17",37123637,37123949,5.484e-11,9,1.084e-16,1.269e-13
"chr12",81471648,81471884,2.702e-13,7,2.341e-23,3.537e-20
"chr6",166722052,166722248,8.388e-11,5,8.098e-19,1.473e-15
"chr12",106533666,106533903,7.263e-16,6,6.753e-21,1.016e-17
"chr10",54068371,54068594,4.155e-19,5,3.878e-28,6.202e-25
"chr11",3186791,3186977,2.456e-11,5,4.721e-19,9.051e-16
"chr12",121416389,121416796,8.373e-21,8,2.033e-24,1.781e-21
"chr4",47839875,47840136,1.14e-12,5,1.987e-20,2.715e-17
"chr1",42618890,42619163,3.211e-23,6,3.645e-28,4.761e-25
"chr22",24890689,24890833,2.65e-11,7,9.147e-16,2.199e-12
"chr2",157184400,157184614,3.78e-09,5,5.318e-14,8.862e-11
"chr17",72931568,72931903,1.765e-23,11,2.573e-29,2.739e-26
"chr5",71014735,71014918,1.013e-22,7,9.48e-23,1.847e-19
"chr7",114055073,114055210,5.53e-13,6,1.479e-15,3.757e-12
"chr2",176046456,176046632,5.851e-25,5,5.823e-28,1.18e-24
"chr15",66994431,66994613,1.693e-11,6,1.19e-15,2.393e-12
"chr6",31940409,31940522,3.962e-30,5,1.061e-31,3.35e-28
"chr11",27015591,27015991,4.696e-09,6,1.049e-15,8.908e-13
"chr8",122651485,122651575,2.712e-25,5,7.693e-27,3.048e-23
"chr17",27045042,27045302,3.654e-14,6,7.711e-17,1.523e-13
"chr2",3704362,3704773,2.457e-09,6,1.888e-18,1.638e-15
"chr12",54409206,54409336,1.49e-21,6,3.021e-24,8.286e-21
"chr13",51417922,51418092,1.273e-14,7,1.628e-16,2.329e-13
"chr6",146919931,146920295,1.002e-16,8,1.983e-25,1.943e-22
"chr6",32014299,32014739,2.974e-13,9,1.011e-17,8.191e-15
"chr6",32023245,32023332,1.026e-30,5,4.728e-31,1.938e-27
"chr19",8428849,8429166,1.372e-15,5,1.319e-29,1.484e-26
"chr11",10715444,10715767,6.89e-15,5,1.785e-25,1.971e-22
"chr6",33240147,33240388,1.568e-21,5,5.053e-27,7.477e-24
"chr11",19736149,19736333,5.942e-15,5,1.625e-24,3.149e-21
"chr17",79881467,79881543,2.537e-07,5,2.753e-09,1.292e-05
"chr2",241497411,241497599,3.887e-10,6,2.576e-17,4.887e-14
"chr20",61161999,61162112,3.306e-25,5,3.744e-25,1.182e-21
"chr4",183061829,183062004,1.049e-12,5,1.996e-20,4.066e-17
"chr20",62168669,62168878,8.18e-19,7,8.921e-17,1.894e-13
"chr1",68515976,68516518,1.045e-13,12,3.133e-28,2.061e-25
"chr1",901684,901892,1.58e-20,5,8.324e-26,1.427e-22
"chr7",93205125,93205295,3.742e-14,8,1.375e-22,2.884e-19
"chr1",28906209,28906538,3.39e-09,5,2.221e-16,2.407e-13
"chr19",859498,859680,7.236e-15,5,6.163e-19,1.208e-15
"chr1",179847084,179847162,6.017e-25,5,1.811e-26,8.281e-23
"chr11",36615846,36616048,2.154e-17,5,7.427e-21,1.311e-17
"chr7",94285269,94286793,1.691e-27,55,3.995e-63,9.347e-61
"chr2",127413362,127413530,3.113e-11,5,5.336e-15,1.131e-11
"chr2",169658880,169659182,1.107e-09,6,2.596e-19,3.065e-16
"chr1",75198402,75199117,6.672e-11,10,3.075e-26,1.534e-23
"chr6",28891717,28892077,7.619e-35,10,8.21e-39,8.133e-36
"chr8",27695475,27695695,9.11e-14,6,2.058e-17,3.336e-14
"chr13",26625088,26625359,9.606e-15,6,4.922e-14,6.472e-11
"chr5",140857888,140858107,1.971e-09,5,2.198e-13,3.579e-10
"chr1",3607096,3607425,5.518e-11,6,1.998e-20,2.165e-17
"chr6",8102918,8103092,6.911e-16,5,1.972e-19,4.042e-16
"chr2",54086853,54087209,1.322e-13,10,1.559e-21,1.561e-18
"chr15",34502417,34502580,3.065e-20,5,3.8e-24,8.313e-21
"chr6",41747731,41747905,5.863e-21,6,3.284e-25,6.731e-22
"chr7",27225221,27225897,3.033e-17,15,9.089e-33,4.795e-30
"chr7",120968876,120969174,3.551e-12,8,2.796e-22,3.345e-19
"chr2",127963488,127963653,9.037e-25,5,9.448e-30,2.042e-26
"chr3",42201313,42201649,3.481e-07,5,3.671e-14,3.9e-11
"chr11",89867636,89867976,3.492e-17,8,9.933e-25,1.042e-21
"chr6",134497174,134497379,1.94e-09,5,3.587e-14,6.238e-11
"chr1",94344259,94344710,9.509e-13,6,1.484e-25,1.174e-22
"chr2",51259692,51259807,1.595e-07,5,1.286e-13,3.99e-10
"chr19",57989026,57989182,9.518e-24,5,7.679e-26,1.755e-22
"chr8",117950243,117950504,1.683e-22,7,3.08e-25,4.208e-22
"chr6",42927939,42928200,2.54e-10,10,6.916e-16,9.102e-13
"chr5",140346105,140346293,9.308e-19,5,7.654e-22,1.452e-18
"chr6",32119873,32120203,2.573e-10,6,3.823e-17,4.131e-14
"chr4",103940710,103941205,6.895e-20,10,7.75e-31,5.583e-28
"chr17",6947287,6947464,2.172e-15,7,2.852e-12,5.747e-09
"chr2",74685458,74685602,8.239e-28,7,9.135e-24,2.262e-20
"chr12",6961044,6961209,3.201e-25,5,6.58e-28,1.422e-24
"chr6",31671158,31671271,1.38e-15,5,1.195e-20,3.771e-17
"chr6",33362894,33363179,8.747e-23,6,1.53e-26,1.914e-23
"chr6",28602542,28602938,1.163e-21,12,1.574e-32,1.417e-29
"chr6",88299741,88300029,6.407e-25,6,8.626e-33,1.068e-29
"chr19",18496755,18496984,1.534e-10,5,2.896e-16,5.187e-13
"chr3",48632567,48632892,1.819e-16,8,3.26e-22,3.577e-19
"chr15",93616893,93617168,6.761e-31,12,1.996e-32,2.589e-29
"chr5",170736131,170736335,4.732e-21,7,2.236e-20,3.909e-17
"chr4",110624696,110624915,4.526e-13,5,8.99e-26,1.464e-22
"chr11",842516,842622,2.401e-10,5,8.083e-17,3.735e-13
"chr3",148804977,148805294,3.702e-33,6,1.353e-53,1.522e-50
"chr2",44395748,44396058,7.584e-17,6,5.522e-23,6.352e-20
"chr6",28834403,28834520,1.635e-21,6,1.106e-25,3.37e-22
"chr2",201170789,201170828,3.597e-17,5,6.084e-20,5.563e-16
"chr7",152160884,152161197,1.319e-17,5,2.199e-22,2.505e-19
"chr3",10806021,10806370,5.004e-14,8,8.362e-23,8.544e-20
"chr17",17109569,17109817,1.759e-10,7,3.072e-13,4.417e-10
"chr11",118134800,118135270,8.801e-14,8,4.599e-24,3.489e-21
"chr6",32037096,32037426,3.419e-21,7,4.79e-27,5.177e-24
"chr15",32933660,32933919,6.823e-11,5,2.326e-18,3.203e-15
"chr6",155537900,155538055,4.448e-09,6,4.651e-15,1.073e-11
"chr4",1202598,1202911,6.532e-14,9,5.319e-21,6.06e-18
"chr2",236826206,236826485,1.629e-18,5,8.538e-27,1.091e-23
"chr11",117187001,117187223,1.529e-22,6,5.794e-29,9.308e-26
"chr12",57984649,57984821,2.599e-23,5,3.006e-26,6.231e-23
"chr17",36981594,36981749,1.312e-16,5,9.325e-27,2.145e-23
"chr14",104690039,104690244,5.225e-07,5,1.171e-11,2.036e-08
"chr3",196014710,196014846,4.128e-24,6,8.801e-21,2.308e-17
"chr11",14994846,14995322,8.469e-23,12,3.103e-34,2.325e-31
"chr10",92631134,92631285,1.529e-22,5,1.46e-26,3.447e-23
"chr5",1225294,1225719,3.786e-20,7,5.511e-27,4.624e-24
"chr18",19997863,19998049,1.289e-27,7,1.92e-24,3.681e-21
"chr13",61989596,61989770,3.017e-16,5,1.325e-22,2.716e-19
"chr11",6494899,6495256,6.183e-15,5,7.43e-27,7.421e-24
"chr1",68512776,68513063,1.397e-08,6,1.484e-16,1.38e-13
"chr11",2721206,2722258,2.786e-18,29,8.009e-44,2.715e-41
"chr6",32935842,32935917,1.568e-21,5,1.186e-16,5.279e-13
"chr19",19373565,19373755,1.094e-13,5,9.596e-23,1.801e-19
"chr5",135364551,135364580,3.079e-24,5,1.226e-27,1.508e-23
"chr19",11909182,11909408,1.385e-19,7,3.554e-15,5.606e-12
"chr6",33284346,33284542,1.96e-20,7,7.217e-22,1.313e-18
"chr14",101499892,101500125,2.687e-13,5,4.28e-20,6.551e-17
"chr19",2255418,2255496,4.036e-36,5,2.081e-36,9.513e-33
"chr1",38022465,38022657,6.15e-14,5,2.242e-13,4.163e-10
"chr20",37075184,37075286,9.877e-23,5,3.422e-24,1.196e-20
"chr3",150690356,150690585,1.192e-20,5,2.986e-29,4.65e-26
"chr2",47382286,47382739,2.773e-15,6,1.841e-24,1.45e-21
"chr6",32164502,32164588,4.237e-18,6,6.854e-20,2.842e-16
"chr17",79304419,79304683,1.939e-17,7,4.19e-18,5.66e-15
"chr17",72427537,72427693,3.987e-19,5,2.68e-23,6.127e-20
"chr11",844283,844686,5.822e-10,6,4.985e-21,4.411e-18
"chr3",113160312,113160637,1.489e-09,7,1.254e-14,1.377e-11
"chr5",140864275,140864834,1.411e-14,8,1.339e-31,8.539e-29
"chr12",109531353,109531595,8.208e-14,6,5.002e-16,8.18e-13
"chr3",158390509,158390821,9.888e-17,7,3.405e-26,3.891e-23
"chr6",31549009,31549276,1.435e-23,9,3.802e-28,5.078e-25
"chr19",57702019,57702697,7.764e-19,13,7.752e-37,4.077e-34
"chr10",105156203,105156444,8.515e-18,6,1.653e-22,2.445e-19
"chr3",5024760,5024963,1.326e-29,5,2.714e-30,4.768e-27
"chr16",67977864,67978216,2.202e-11,5,3.12e-22,3.161e-19
"chr22",31318146,31318373,1.481e-05,5,4.426e-08,6.953e-05
"chr22",32341327,32341446,2.211e-24,5,6.953e-26,2.084e-22
"chr16",84224563,84224901,3.026e-10,5,1.887e-19,1.991e-16
"chr22",39712955,39713086,3.009e-11,6,1.093e-12,2.977e-09
"chr10",133273946,133274319,2.279e-21,6,2.226e-37,2.128e-34
"chr1",165513252,165513361,5.782e-16,5,2.058e-17,6.732e-14
"chr19",46142573,46142711,2.873e-18,5,7.776e-24,2.009e-20
"chr12",110211320,110211413,1.271e-15,5,4.484e-17,1.719e-13
"chr17",47287409,47287577,3.738e-13,6,1.245e-14,2.639e-11
"chr18",44236846,44237151,5.585e-17,8,1.308e-19,1.529e-16
"chr1",231155631,231155818,1.493e-23,7,1.49e-19,2.841e-16
"chr11",28129558,28129852,1.949e-25,7,2.618e-35,3.176e-32
"chr15",75019069,75019376,8.919e-12,10,2.49e-17,2.892e-14
"chr11",76380920,76381236,1.216e-21,8,1.345e-24,1.517e-21
"chr14",69676182,69676294,1.011e-13,5,2.44e-22,7.77e-19
"chr6",142410097,142410235,9.194e-15,5,3.986e-25,1.03e-21
"chr11",278393,278538,3.288e-16,6,8.037e-21,1.976e-17
"chr17",41278134,41278622,2.591e-10,10,4.212e-14,3.075e-11
"chr17",46671130,46671332,4.384e-10,5,3.398e-22,5.999e-19
"chr16",90113892,90114200,9.933e-11,5,7.185e-18,8.319e-15
"chr11",108408906,108408981,8.4e-08,5,9.037e-10,4.297e-06
"chr17",3704470,3704621,1.736e-06,6,8.386e-12,1.98e-08
"chr17",4871193,4871376,2.227e-19,6,2.008e-17,3.914e-14
"chr7",27260101,27260466,3.647e-12,5,5.473e-25,5.348e-22
"chr1",179711858,179712204,1.37e-20,6,8.765e-28,9.034e-25
"chr13",33780077,33780362,4.393e-11,5,3.777e-18,4.727e-15
"chr15",49170065,49170244,3.562e-21,5,2.294e-27,4.57e-24
"chr11",73357018,73357396,1.82e-22,8,3.775e-32,3.561e-29
"chr15",26108641,26108817,2.375e-18,7,3.117e-28,6.316e-25
"chr3",120461450,120461571,7.872e-21,5,1.455e-20,4.289e-17
"chr13",27335081,27335204,4.009e-20,5,9.706e-21,2.814e-17
"chr1",119526782,119527156,2.849e-13,5,9.399e-27,8.962e-24
"chr17",1665118,1665303,5.599e-14,7,8.387e-18,1.617e-14
"chr16",89557868,89558024,1.174e-23,5,7.616e-26,1.741e-22
"chr6",149805994,149806339,2.354e-08,7,2.7e-16,2.295e-13
"chr10",70715577,70715883,8.508e-19,6,7.667e-34,8.935e-31
"chr6",29580895,29581228,8.071e-26,7,3.859e-29,4.133e-26
"chr6",33215648,33215868,3.581e-09,6,2.449e-15,3.959e-12
"chr6",43478454,43478530,1.892e-17,5,6.855e-19,3.217e-15
"chr5",1882774,1883011,9.438e-12,5,1.841e-22,2.771e-19
"chr4",53578310,53578664,3.01e-14,7,8.281e-26,8.342e-23
"chr11",2907669,2907930,1.189e-10,7,1.727e-19,2.36e-16
"chr5",78985424,78985495,6.707e-05,6,3.59e-06,0.01787
"chr5",66124394,66124603,2.275e-29,6,2.636e-29,4.498e-26
"chr2",201171254,201171347,4.426e-17,5,7.959e-18,3.052e-14
"chr1",113265409,113265883,2.226e-14,7,4.35e-24,3.273e-21
"chr21",42219138,42219221,5.6e-17,5,4.447e-19,1.911e-15
"chr10",128994431,128994702,1.623e-19,5,7.928e-25,1.043e-21
"chr11",46366642,46367100,1.059e-08,7,2.98e-17,2.32e-14
"chr6",30309482,30309653,0,7,5.437e-45,1.134e-41
"chr10",47083282,47083504,2.047e-12,5,1.471e-17,2.364e-14
"chr6",28956225,28956426,2.244e-26,13,1.426e-26,2.53e-23
"chr4",165878036,165878136,4.006e-07,5,8.499e-09,3.031e-05
"chr2",7005727,7006004,2.139e-17,7,3.546e-26,4.565e-23
"chr4",74847709,74847829,1.829e-06,6,2.09e-07,0.000621
"chr6",30711425,30711644,6.102e-15,6,6.56e-20,1.068e-16
"chr12",3862220,3862597,1.115e-22,11,9.306e-35,8.803e-32
"chr17",11501502,11501663,2.89e-20,7,3.743e-25,8.291e-22
"chr11",7110073,7110196,1.053e-05,5,2.579e-08,7.477e-05
"chr8",144635259,144635610,1.324e-23,9,5.55e-35,5.639e-32
"chr7",30951271,30951498,4.416e-25,8,1.042e-28,1.637e-25
"chr19",12817391,12817517,3.407e-37,5,8.337e-44,2.36e-40
"chr5",2537495,2537834,0.0003707,6,2.134e-10,2.245e-07
"chr11",6341716,6341908,4.426e-17,6,2.112e-22,3.923e-19
"chr11",2293047,2293309,4.209e-21,12,7.4e-21,1.007e-17
"chr21",38070523,38070671,7.251e-17,5,1.827e-22,4.403e-19
"chr12",52995249,52995446,1.392e-10,5,2.002e-14,3.617e-11
"chr6",151560830,151561236,7.457e-18,9,8.138e-26,7.148e-23
"chr1",24645801,24646205,6.154e-28,10,8.571e-38,7.566e-35
"chr2",73114255,73114426,1.034e-24,7,1.208e-29,2.52e-26
"chr6",138893613,138893718,3.879e-15,6,1.902e-16,7.541e-13
"chr6",31696062,31696519,1.093e-33,17,4.593e-38,3.584e-35
"chr6",30712281,30712499,1.026e-30,7,2.166e-24,3.543e-21
"chr17",7758101,7758291,1.324e-23,6,5.203e-20,9.764e-17
"chr3",50388468,50388670,1.384e-25,6,2.662e-36,4.7e-33
"chr6",32164800,32165237,1.315e-06,7,5.086e-16,4.53e-13
"chr6",32076078,32076337,7.019e-09,5,1.346e-14,1.85e-11
"chr17",6899296,6899577,3.104e-10,8,2.142e-14,2.719e-11
"chr1",244213357,244213618,1.449e-07,5,1.242e-16,1.517e-13
"chr5",168271854,168272051,1.932e-24,5,7.768e-36,1.406e-32
"chr7",1095415,1095720,4.582e-12,6,1.275e-15,1.428e-12
"chr3",147110228,147110378,1.842e-18,5,6.129e-23,1.457e-19
"chr13",48807049,48807254,2.777e-21,5,9.234e-24,1.606e-20
"chr2",239140023,239140369,3.354e-13,8,8.163e-22,8.413e-19
"chr1",161008296,161008826,5.576e-15,8,1.1e-28,7.399e-26
"chr22",24384104,24384400,1.18e-15,10,4.953e-19,5.968e-16
"chr5",40841297,40841590,1.673e-09,5,3.343e-21,4.069e-18
"chr12",76742179,76742536,3.281e-31,8,4.653e-39,4.648e-36
"chr6",30689513,30689681,1.629e-18,5,4.349e-23,9.231e-20
"chr8",91803656,91803805,8.915e-15,5,2.508e-23,6.001e-20
"chr6",32812220,32812571,1.048e-26,10,5.993e-40,6.089e-37
"chr6",32977982,32978281,1.428e-40,8,9.608e-29,1.146e-25
"chr21",45705617,45705742,8.37e-15,7,9.935e-16,2.85e-12
"chr8",132052701,132052942,1.633e-23,7,9.999e-29,1.48e-25
"chr10",5406889,5407119,6.736e-20,8,1.921e-22,2.978e-19
"chr6",33422867,33422952,1.036e-06,6,9.704e-09,4.071e-05
"chr6",31129328,31129466,4.384e-32,5,5.12e-31,1.323e-27
"chr5",19988591,19988848,3.251e-09,8,2.412e-15,3.389e-12
"chr11",31837103,31837250,3.659e-16,5,2.296e-27,5.571e-24
"chr1",116518909,116519214,4.943e-23,6,9.424e-27,1.102e-23
"chr13",110802644,110802753,2.126e-10,5,7.559e-14,2.474e-10
"chr11",2182456,2182672,4.945e-14,6,2.502e-17,4.131e-14
"chr6",31587679,31587990,5.253e-23,12,5.551e-27,6.365e-24
"chr5",74162770,74162924,2.704e-14,5,9.263e-17,2.571e-13
"chr14",24780681,24780926,6.03e-13,6,3.886e-14,5.656e-11
"chr6",30585022,30585191,3.221e-29,6,2.791e-33,5.889e-30
"chr17",74075091,74075336,1.97e-10,5,4.485e-20,6.528e-17
"chr6",31838412,31838774,4.4e-23,11,5.154e-24,5.078e-21
"chr6",31588426,31588874,1.369e-07,9,1.117e-15,8.837e-13
"chr3",160823230,160823392,2.788e-19,6,3.065e-23,6.747e-20
"chr10",531319,531584,1.208e-06,5,2.611e-13,3.514e-10
"chr17",42081809,42081955,1.094e-21,6,4.053e-23,9.899e-20
"chr16",57831744,57832309,5.12e-13,6,1.388e-24,8.763e-22
"chr6",157931790,157932180,5.854e-10,6,2.318e-16,2.031e-13
"chr11",27722616,27722774,7.202e-20,6,5.426e-26,1.225e-22
"chr6",160389644,160389851,8.53e-17,8,6.989e-25,1.204e-21
"chr2",121223846,121224009,2.93e-09,5,2.114e-10,4.625e-07
"chr6",32122735,32123034,4.049e-18,9,2.45e-29,2.922e-26
"chr20",30135107,30135177,2.594e-17,6,4.256e-20,2.168e-16
"chr1",177140125,177140322,3.308e-19,5,6.498e-24,1.176e-20
"chr6",29796014,29796086,1.009e-18,5,1.302e-21,6.447e-18
"chr6",33384379,33384537,1.752e-07,5,1.849e-11,4.173e-08
"chr10",95517381,95517562,7.396e-14,5,1.661e-17,3.272e-14
"chr17",49230755,49230881,1.782e-29,6,7.302e-30,2.067e-26
"chr2",61371879,61372226,2.326e-19,7,7.482e-25,7.689e-22
"chr2",128458239,128458401,2.915e-10,5,5.787e-16,1.222e-12
"chr6",31627082,31627313,1.453e-26,7,9.435e-32,1.457e-28
"chr13",31506684,31506837,2.389e-09,6,2.106e-11,4.909e-08
"chr20",33880194,33880370,5.737e-15,6,3.608e-21,7.31e-18
"chr11",94706532,94706874,1.319e-17,7,3.347e-24,3.49e-21
"chr6",33281711,33282016,3.401e-20,8,7.093e-26,8.293e-23
"chr11",10562836,10563039,3.463e-19,6,6.295e-24,1.106e-20
"chr14",102027659,102027797,1.348e-22,5,3.81e-24,9.846e-21
"chr19",52391077,52391480,1.824e-11,11,4.372e-16,3.929e-13
"chr11",2018017,2018154,1.193e-23,6,3.49e-24,9.085e-21
"chr17",26127437,26127542,3.068e-32,5,1.678e-32,5.698e-29
"chr1",161049442,161049677,6.957e-08,5,1.527e-17,2.317e-14
"chr19",44123911,44124298,1.41e-29,8,1.122e-37,1.034e-34
"chr11",705691,706070,1.118e-11,5,8.127e-22,7.646e-19
"chr1",44883989,44884264,9.518e-24,7,1.776e-29,2.303e-26
"chr1",156261199,156261403,2.377e-11,5,2.087e-18,3.648e-15
"chr7",130130121,130130753,2.858e-08,14,8.661e-21,4.887e-18
"chr12",12848976,12849138,1.433e-15,5,2.411e-20,5.308e-17
"chr22",42296818,42296941,9.387e-18,5,9.655e-18,2.799e-14
"chr5",140624868,140625068,6.026e-13,6,4.744e-20,8.459e-17
