"#chrom","start","end","min_p","n_probes","z_p","z_sidak_p"
"chr8",117778487,117778786,2.833e-18,5,9.584e-24,1.143e-20
"chr22",26137737,26137997,4.619e-16,5,9.893e-28,1.357e-24
"chr4",56458332,56458622,1.403e-27,6,7.351e-38,9.039e-35
"chr1",150947831,150948030,5.901e-14,5,4.217e-17,7.557e-14
"chr6",32064490,32065211,1.692e-27,26,7.39e-46,3.655e-43
"chr6",30309482,30309718,0,8,2.419e-45,3.655e-42
"chr6",32156070,32156527,1.123e-15,5,1.82e-30,1.42e-27
"chr4",113970616,113970820,1.762e-13,5,2.477e-25,4.329e-22
"chr3",196669133,196669422,3.057e-27,6,1.561e-35,1.926e-32
"chr6",31129328,31129751,0,11,4.024e-62,3.393e-59
"chr5",115697213,115697696,5.905e-18,5,5.777e-47,4.265e-44
"chr5",133451242,133451625,9.457e-06,6,3.245e-15,2.998e-12
"chr5",132113600,132113776,9.937e-17,7,6.91e-24,1.4e-20
"chr5",126852954,126853405,5.938e-22,9,2.136e-29,1.689e-26
"chr11",111847691,111847984,3.633e-13,5,1.546e-20,1.882e-17
"chr2",134785391,134785775,3.237e-12,5,2.681e-22,2.49e-19
"chr20",30073398,30073576,6.151e-15,5,1.452e-19,2.909e-16
"chr6",28911872,28912126,9.512e-22,8,3.669e-24,5.152e-21
"chr6",31778621,31778842,0,8,2.768e-59,4.466e-56
"chr6",30688800,30688882,1.598e-20,5,1.22e-15,5.311e-12
"chr6",33167968,33168516,6.209e-28,12,1.794e-46,1.167e-43
"chr4",5891832,5892208,1.427e-14,5,1.949e-26,1.848e-23
"chr1",50489417,50489954,5.053e-23,12,4.605e-37,3.058e-34
"chr11",3253580,3254065,4.514e-13,9,1.949e-26,1.433e-23
"chr13",40762149,40762469,7.991e-07,6,3.381e-12,3.767e-09
"chr2",7171868,7172297,2.906e-07,5,4.607e-16,3.691e-13
"chr6",10521141,10521715,3.153e-16,6,4.649e-27,2.888e-24
"chr6",32942062,32942808,1.46e-13,9,4.034e-30,1.928e-27
"chr6",31744338,31744962,9.47e-26,14,1.021e-44,5.833e-42
"chr20",57582786,57583520,8.905e-24,17,1.007e-29,4.891e-27
"chr6",27648316,27648605,5.001e-13,5,7.463e-18,9.209e-15
"chr12",4554595,4554878,1.001e-21,6,2.447e-28,3.083e-25
"chr4",175750509,175750666,9.604e-22,5,4.24e-28,9.631e-25
"chr11",76380920,76381236,2.085e-25,8,4.135e-28,4.666e-25
"chr1",84326461,84326767,2.069e-18,6,2.591e-29,3.019e-26
"chr11",2721206,2722258,4.347e-22,29,1.986e-51,6.732e-49
"chr1",230415184,230415668,2.201e-12,6,4.934e-22,3.635e-19
"chr4",174451250,174451564,8.67e-26,9,1.505e-33,1.709e-30
"chr7",157453774,157453955,4.74e-26,5,7.866e-27,1.55e-23
"chr14",69676182,69676294,3.256e-36,5,9.977e-45,3.177e-41
"chr5",159435960,159436125,2.054e-23,5,1.623e-33,3.507e-30
"chr11",87908557,87908938,1.385e-14,9,7.257e-27,6.793e-24
"chr6",33235657,33235977,6.853e-40,8,1.089e-45,1.213e-42
"chr11",66335974,66336197,2.716e-21,5,8.171e-27,1.307e-23
"chr8",128747972,128748214,3.389e-29,7,2.912e-36,4.29e-33
"chr2",10830635,10830764,8.547e-14,5,1.479e-14,4.082e-11
"chr16",89557868,89558024,2.873e-26,5,4.136e-28,9.455e-25
"chr6",168393929,168394198,1.586e-10,5,4.918e-17,6.52e-14
"chr20",36148132,36148375,3.229e-25,7,5.909e-33,8.671e-30
"chr14",101499892,101500125,1.539e-28,5,1.186e-34,1.815e-31
"chr11",71955298,71955439,8.83e-19,5,7.085e-22,1.792e-18
"chr4",57522761,57523055,1.121e-17,6,1.495e-26,1.813e-23
"chr6",32014299,32014739,1.263e-13,8,2.253e-18,1.826e-15
"chr11",36422376,36422615,1.525e-14,5,2.979e-21,4.445e-18
"chr6",27839849,27840257,6.498e-21,6,2.856e-32,2.496e-29
"chr3",37033624,37034084,5.61e-26,9,1.206e-31,9.347e-29
"chr19",1095535,1095637,1.764e-18,5,3.815e-18,1.334e-14
"chr18",74960995,74961494,2.149e-24,13,2.465e-31,1.761e-28
"chr6",30720079,30720263,1.98e-16,6,5.077e-21,9.84e-18
"chr4",4859934,4860082,1.202e-29,8,8.448e-30,2.036e-26
"chr5",76114521,76114684,2.226e-29,5,2.35e-33,5.142e-30
"chr20",57414038,57414596,2.686e-19,11,5.701e-31,3.643e-28
"chr3",155421969,155422145,2.345e-08,5,3.844e-13,7.79e-10
"chr11",108092963,108093109,2.127e-21,5,1.718e-32,4.196e-29
"chr8",49647578,49647809,1.323e-17,5,1.337e-23,2.064e-20
"chr17",45949676,45949878,1.41e-09,5,1.418e-14,2.509e-11
"chr6",110501280,110501372,1.405e-28,5,3.178e-27,1.232e-23
"chr6",31704538,31704844,5.59e-20,7,4.903e-20,5.714e-17
"chr1",94344259,94344710,3.285e-14,6,1.393e-27,1.102e-24
"chr3",134369986,134370241,3.325e-21,6,1.073e-32,1.5e-29
"chr14",101498205,101498343,1.077e-23,6,5.741e-36,1.483e-32
"chr19",16830612,16830859,2.972e-06,5,1.697e-13,2.449e-10
"chr11",28129558,28129852,1.758e-28,7,3.52e-38,4.269e-35
"chr6",28887741,28888029,2.807e-21,5,2.253e-38,2.789e-35
"chr1",75139346,75139583,7.385e-13,7,1.216e-23,1.829e-20
"chr2",85581377,85581729,1.424e-22,7,3.805e-28,3.855e-25
"chr19",38747078,38747378,4.483e-24,8,1.388e-26,1.65e-23
"chr15",74218696,74218921,5.671e-13,8,1.127e-17,1.786e-14
"chr6",152126735,152126938,5.91e-05,5,8.447e-10,1.484e-06
"chr3",112359487,112359652,3.744e-11,6,5.845e-17,2.399e-13
"chr6",30139572,30139686,1.218e-15,6,9.991e-09,3.125e-05
"chr19",11909182,11909408,2.889e-22,7,1.109e-16,1.752e-13
"chr7",79083752,79084196,9.436e-22,9,1.211e-27,9.725e-25
"chr11",368350,369192,8.081e-19,23,3.79e-38,1.605e-35
"chr12",25102273,25102521,1.931e-15,5,7.349e-19,1.057e-15
"chr10",73848763,73848915,4.199e-13,6,2.968e-17,6.964e-14
"chr20",43729807,43730072,8.423e-21,7,1.996e-27,2.686e-24
"chr1",248100182,248100614,1.027e-11,10,9.474e-16,8.248e-13
"chr6",4021362,4021498,6.036e-28,5,2.125e-31,5.573e-28
"chr1",25257504,25257813,5.281e-39,11,8.269e-37,9.543e-34
"chr6",33281711,33282175,1.039e-22,10,2.939e-28,2.259e-25
"chr6",28601268,28601519,6.338e-10,13,1.139e-12,1.618e-09
"chr1",34642183,34642396,2.617e-12,6,1.713e-15,2.788e-12
"chr17",46667586,46667812,1.581e-10,6,1.276e-14,2.015e-11
"chr22",41763252,41763512,5.469e-22,8,8.382e-35,1.15e-31
"chr17",1617101,1617465,1.039e-15,6,1.642e-23,1.609e-20
"chr2",131673893,131674201,4.963e-07,5,2.151e-11,2.49e-08
"chr20",30865182,30865502,1.385e-18,6,4.463e-32,4.974e-29
"chr15",75019069,75019376,1.884e-14,10,1.693e-20,1.967e-17
"chr11",65816462,65816819,2.852e-12,6,7.378e-27,7.37e-24
"chr1",17846707,17846815,4.506e-17,5,5.84e-19,1.928e-15
"chr20",13976092,13976126,1.814e-18,5,4.099e-21,4.299e-17
"chr7",1967620,1967976,1.953e-19,5,1.372e-29,1.374e-26
"chr19",496238,496428,1.514e-11,5,5.455e-16,1.042e-12
"chr3",138725152,138725335,4.332e-17,6,8.921e-23,1.738e-19
"chr6",33177713,33177888,0,9,1.256e-32,2.559e-29
"chr6",30104439,30104916,4.314e-19,8,1.332e-27,9.959e-25
"chr19",11649461,11649701,2.454e-14,5,5.805e-18,8.625e-15
"chr12",7342620,7342888,4.43e-14,5,5.634e-28,7.496e-25
"chr7",93520171,93520452,2.641e-29,10,5.043e-33,6.4e-30
"chr8",86350888,86351195,7.942e-14,6,1.335e-23,1.551e-20
"chr8",39172019,39172120,2.432e-10,6,7.076e-16,2.352e-12
"chr11",2906933,2907127,1.939e-30,7,4.709e-35,8.657e-32
"chr6",33288784,33289007,2.509e-28,8,4.915e-31,7.86e-28
"chr1",78511139,78511600,2.117e-11,8,3.973e-24,3.073e-21
"chr14",85996100,85996393,4.906e-26,8,1.562e-32,1.9e-29
"chr6",31650759,31651291,9.5e-11,18,2.475e-17,1.659e-14
"chr6",32118203,32118457,9.755e-17,14,5.928e-22,8.322e-19
"chr8",22735110,22735478,2.585e-15,5,4.692e-24,4.546e-21
"chr14",100111182,100111392,1.143e-24,8,2.812e-22,4.775e-19
"chr6",33284346,33284542,6.511e-21,7,1.296e-26,2.358e-23
"chr6",26044203,26044460,9.714e-19,6,1.397e-22,1.938e-19
"chr11",102962861,102963161,9.768e-18,7,1.519e-30,1.806e-27
"chr11",94706532,94706874,1.32e-19,7,4.257e-26,4.439e-23
"chr7",4832111,4832535,6.603e-08,5,1.726e-18,1.452e-15
"chr1",204183336,204183655,1.865e-17,7,1.405e-26,1.57e-23
"chr3",164914436,164914621,3.478e-15,6,2.311e-22,4.455e-19
"chr1",11908057,11908347,1.696e-07,5,3.646e-19,4.483e-16
"chr7",127670992,127671195,6.428e-21,6,3.954e-30,6.946e-27
"chr11",45928804,45928937,3.936e-16,6,1.093e-11,2.931e-08
"chr7",93205125,93205295,1.98e-16,8,5.73e-26,1.202e-22
"chr11",8285508,8285614,1.154e-25,5,1.04e-26,3.5e-23
"chr11",11643581,11643756,2.127e-21,5,1.021e-25,2.081e-22
"chr17",74099943,74100132,9.267e-22,5,7.529e-24,1.421e-20
"chr2",61371879,61372226,3.73e-22,7,8.064e-28,8.287e-25
"chr12",122712074,122712381,2.306e-13,7,7.923e-21,9.203e-18
"chr12",57588143,57588350,3.663e-32,7,6.17e-34,1.063e-30
"chr13",52419264,52419483,4.834e-23,6,5.67e-25,9.233e-22
"chr6",32363120,32363325,2.161e-37,6,3.048e-34,5.303e-31
"chr6",10694902,10695206,3.932e-13,6,8.198e-24,9.617e-21
"chr10",13043877,13043986,4.254e-28,6,1.131e-22,3.7e-19
"chr10",120355200,120355427,1.093e-15,6,4.973e-25,7.813e-22
"chr1",44115616,44115979,2.891e-24,7,8.142e-36,7.999e-33
"chr5",87980881,87981253,5.266e-14,6,5.915e-25,5.67e-22
"chr1",160370207,160370427,2.761e-25,7,1.886e-31,3.058e-28
"chr11",65360122,65360509,8.739e-11,5,2.013e-15,1.841e-12
"chr11",1855605,1855884,3.784e-16,6,4.735e-33,6.052e-30
"chr5",121414136,121414425,2.075e-16,6,6.365e-28,7.854e-25
"chr20",25566335,25566563,8.877e-17,5,3.529e-26,5.52e-23
"chr5",71014735,71014918,1.091e-26,7,2.668e-26,5.198e-23
"chr5",95768914,95769079,2.891e-28,6,6.299e-32,1.361e-28
"chr19",55660513,55660625,1.772e-08,5,7.899e-13,2.515e-09
"chr2",223916591,223916952,1.002e-15,6,3.866e-26,3.819e-23
"chr6",31600532,31600734,2.354e-34,6,1.327e-33,2.342e-30
"chr6",10881890,10882240,2.477e-15,6,2.094e-25,2.133e-22
"chr7",94537715,94537893,5.657e-36,8,2.964e-27,5.938e-24
"chr11",44972573,44972744,3.095e-16,6,6.989e-16,1.389e-12
"chr10",35894011,35894430,8.502e-12,8,4.804e-22,4.088e-19
"chr6",26569444,26569596,9.3e-21,5,1.016e-28,2.383e-25
"chr2",234763268,234763390,9.287e-24,6,1.169e-31,3.417e-28
"chr6",33160066,33160318,4.129e-27,12,1.526e-32,2.16e-29
"chr6",33248615,33248714,0,5,4.552e-40,1.64e-36
"chr12",54409206,54409336,7.758e-25,6,3.314e-27,9.091e-24
"chr10",127464236,127464762,5.342e-40,8,1.028e-49,6.972e-47
"chr19",49402006,49402111,0,6,4.121e-41,1.4e-37
"chr2",26785300,26785531,2.674e-17,6,5.91e-20,9.124e-17
"chr12",115134903,115135169,9.763e-34,13,2.354e-36,3.155e-33
"chr2",677533,677591,4.775e-17,5,1.335e-19,8.206e-16
"chr19",15375282,15375450,0,8,4.055e-49,8.608e-46
"chr6",31829643,31829960,2.663e-24,9,1.871e-25,2.104e-22
"chr6",32935788,32936079,1.131e-23,9,7.736e-14,9.483e-11
"chr17",46608267,46608570,6.814e-40,9,3.382e-57,3.981e-54
"chr1",204328842,204329307,1.088e-16,8,2.523e-31,1.935e-28
"chr11",15136344,15136505,1.696e-20,5,3.471e-30,7.687e-27
"chr5",112042850,112043194,1.704e-33,11,7.76e-44,8.044e-41
"chr4",4864292,4864902,2.797e-08,11,1.678e-20,9.809e-18
"chr12",21810278,21810845,3.738e-20,6,7.975e-31,5.016e-28
"chr22",43506193,43506649,2.089e-33,14,9.797e-41,7.662e-38
"chr21",35831953,35832364,1.228e-10,9,1.593e-17,1.382e-14
"chr6",29580895,29581228,1.054e-31,7,3.555e-33,3.807e-30
"chr7",1022470,1023066,5.973e-16,10,1.387e-27,8.296e-25
"chr3",182817189,182817626,1.493e-14,9,1.656e-24,1.352e-21
"chr14",101531754,101531905,0,5,1.21e-49,2.857e-46
"chr6",31122235,31122524,0,10,1.122e-52,1.384e-49
"chr2",10442816,10442953,1.063e-19,5,1.954e-25,5.086e-22
"chr20",13200972,13201353,5.815e-19,8,1.975e-36,1.848e-33
"chr1",1104256,1104462,8.782e-17,5,2.76e-21,4.778e-18
"chr19",42348450,42348902,5.853e-28,8,4.19e-40,3.305e-37
"chr3",111697478,111697794,5.707e-15,6,8.335e-26,9.406e-23
"chr3",46875703,46875903,5.321e-32,8,5.202e-45,9.275e-42
"chr6",54711377,54711476,6.928e-18,5,8.097e-15,2.919e-11
"chr7",143599077,143599409,1.05e-25,7,2.256e-33,2.423e-30
"chr11",60623414,60623639,1.399e-16,5,7.436e-23,1.178e-19
"chr19",58609601,58609987,4.926e-26,9,5.188e-36,4.793e-33
"chr7",95951568,95951745,9.21e-27,6,6.421e-33,1.294e-29
"chr15",45671147,45671279,1.291e-12,5,2.195e-16,5.999e-13
"chr19",46318438,46318918,2.594e-15,6,4.268e-28,3.171e-25
"chr5",140800423,140800629,1.031e-10,5,1.926e-18,3.334e-15
"chr3",148804977,148805294,1.321e-33,6,6.989e-53,7.863e-50
"chr11",2950619,2950754,1.35e-17,5,7.401e-25,1.955e-21
"chr6",30690212,30690438,4.481e-14,6,2.03e-15,3.153e-12
"chr7",145813412,145813494,3.171e-21,7,6.901e-19,3.001e-15
"chr14",101530342,101530856,2.937e-18,6,3.685e-35,2.557e-32
"chr13",114107875,114108052,1.263e-39,7,2.514e-37,5.065e-34
"chr19",57742216,57742444,5.628e-09,7,2.199e-12,3.439e-09
"chr7",120590543,120590861,3.407e-15,6,2.329e-24,2.612e-21
"chr5",170736131,170736335,1.914e-24,7,6.605e-23,1.155e-19
"chr6",111279492,111279922,7.522e-26,12,6.196e-31,5.138e-28
"chr6",136172686,136173085,5.681e-28,6,6.472e-32,5.784e-29
"chr6",32163729,32164160,1.482e-30,13,1.6e-41,1.324e-38
"chr8",72756811,72757004,2.168e-25,7,5.234e-28,9.67e-25
"chr11",124767719,124768015,3.272e-15,6,2.457e-25,2.96e-22
"chr7",39605535,39605883,5.525e-13,5,3.173e-21,3.251e-18
"chr1",227915845,227916120,1.358e-18,5,9.945e-30,1.29e-26
"chr3",128294969,128295141,4.731e-31,6,4.569e-38,9.472e-35
"chr19",46974971,46975180,1.08e-06,5,5.31e-11,9.06e-08
"chr17",76976009,76976357,2.629e-15,7,3.417e-21,3.501e-18
"chr1",32827706,32828105,3.212e-20,8,2.343e-38,2.094e-35
"chr17",58042143,58042342,4.67e-22,6,3.152e-22,5.649e-19
"chr10",133273799,133274319,7.23e-34,8,2.784e-49,1.91e-46
"chr19",39574711,39575027,4.958e-17,7,4.734e-29,5.342e-26
"chr10",135340720,135340871,7.615e-13,5,3.271e-14,7.735e-11
"chr11",27015518,27015991,2.117e-11,7,1.469e-20,1.108e-17
"chr11",441982,442189,1.892e-17,5,6.559e-28,1.13e-24
"chr1",112058235,112058750,5.988e-08,5,1.269e-19,8.79e-17
"chr12",51236581,51236704,4.939e-10,5,2.453e-10,7.112e-07
"chr4",113739169,113739379,3.356e-25,7,8.018e-27,1.362e-23
"chr6",30569888,30570163,6.786e-33,8,8.563e-23,1.11e-19
"chr11",31837103,31837250,3.109e-18,5,8.284e-30,2.01e-26
"chr22",44287771,44288155,7.231e-26,7,9.551e-31,8.87e-28
"chr6",33161210,33161438,2.388e-24,9,1.72e-22,2.69e-19
"chr7",99517191,99517378,1.35e-18,8,6.223e-28,1.187e-24
"chr6",74072241,74072447,8.792e-34,7,8.404e-38,1.455e-34
"chr1",93645672,93646016,1.61e-16,5,1.309e-27,1.357e-24
"chr12",115136174,115136308,1.669e-26,7,1.695e-24,4.511e-21
"chr6",28493499,28493664,7.15e-23,5,3.607e-26,7.796e-23
"chr13",113776914,113777160,1.535e-19,8,4.756e-25,6.895e-22
"chr1",11795745,11795985,6.204e-13,7,8.657e-16,1.32e-12
"chr8",101170018,101170202,1.307e-18,7,6.071e-20,1.177e-16
"chr1",27961562,27962037,3.116e-10,7,1.604e-19,1.204e-16
"chr12",129309116,129309376,5.204e-12,5,3.36e-16,4.569e-13
"chr6",52009018,52009154,0,5,2.7e-41,7.08e-38
"chr6",133562086,133562494,2.325e-21,12,1.164e-28,1.017e-25
"chr6",30139978,30140417,1.067e-16,11,9.431e-33,7.661e-30
"chr16",2879943,2880431,6.321e-10,6,9.401e-23,6.869e-20
"chr10",104178865,104179054,6.267e-31,7,1.92e-25,3.622e-22
"chr3",49459854,49460177,6.83e-17,8,2.048e-23,2.261e-20
"chr7",63505713,63505871,4.635e-10,5,8.633e-12,1.948e-08
"chr11",41481357,41481655,3.419e-14,5,1.997e-25,2.389e-22
"chr3",171757266,171757361,3.037e-20,5,1.955e-18,7.337e-15
"chr4",1243848,1244086,7.679e-06,7,2.726e-09,4.085e-06
"chr5",980579,980997,4.668e-15,5,1.026e-24,8.751e-22
"chr17",18162129,18162372,6.114e-21,7,2.571e-29,3.773e-26
"chr5",138211042,138211184,1.573e-38,6,5.322e-41,1.337e-37
"chr6",149721358,149721457,2.243e-39,5,1.436e-38,5.173e-35
"chr7",150755416,150755601,1.4e-24,7,5.479e-25,1.056e-21
"chr12",106751213,106751428,1.886e-16,6,2.832e-28,4.697e-25
"chr15",83953708,83954150,1.115e-31,10,6.319e-26,5.098e-23
"chr6",31502385,31502521,1.066e-31,6,9.089e-42,2.383e-38
"chr2",63815862,63816096,5.185e-24,6,4.947e-25,7.539e-22
"chr6",33048443,33048879,1.513e-10,16,7.893e-13,6.456e-10
"chr3",9975155,9975447,3.891e-17,5,2.184e-28,2.667e-25
"chr1",25869987,25870172,4.094e-09,5,4.12e-13,7.942e-10
"chr10",92631134,92631285,2.599e-25,5,3.045e-29,7.192e-26
"chr10",135049990,135050345,1.216e-17,7,9.541e-31,9.584e-28
"chr19",827714,827843,1.239e-13,5,7.681e-14,2.124e-10
"chr17",79799357,79799549,2.771e-09,5,2.574e-16,4.124e-13
"chr19",52956621,52956832,1.077e-24,8,1.443e-28,2.439e-25
"chr20",44509619,44509853,2.075e-32,8,1.486e-31,2.264e-28
"chr6",33132610,33132727,1.136e-22,7,8.962e-19,2.732e-15
"chr6",8102918,8103092,1.025e-18,5,2.914e-22,5.971e-19
"chr6",122720466,122720674,6.534e-19,6,2.462e-22,4.222e-19
